ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-258640;1478;GABRJE;NOVO MESTO;658/3;10;;;1/1;;247;;
-258637;2631;PORTOROŽ;PIRAN;4575/1;3;;;1/1;;710;;
-258637;2631;PORTOROŽ;PIRAN;4574;7;;;1/1;;845;;
-258636;2381;LOKAVEC;AJDOVŠČINA;1574/3;7;;;1/1;;96;;
-258635;1452;HMELJČIČ;MIRNA PEČ;991/184;3;;;1/1;;116;;
-258633;165;LAKOŠ;LENDAVA;1457;7;;;1/1;;897;;
-258633;165;LAKOŠ;LENDAVA;1886;7;;;1/1;;800;;
-258633;165;LAKOŠ;LENDAVA;3457;7;;;1/1;;1429;;
-258633;165;LAKOŠ;LENDAVA;2233;7;;;1/1;;1038;;
-258631;139;ŽIŽKI;ČRENŠOVCI;52;7;;;1/1;;2098;;
-258630;381;TIBOLCI;GORIŠNICA;694/3;7;;;1/1;;1500;;
-258627;20;KRIŽEVCI;GORNJI PETROVCI;3952;7;;;1/1;;5531;;
-258627;20;KRIŽEVCI;GORNJI PETROVCI;3953;7;;;1/1;;119;;
-258627;20;KRIŽEVCI;GORNJI PETROVCI;3954;7;;;1/1;;150;;
-258626;144;KOBILJE;KOBILJE;3223;7;;;1/1;;3314;;
-258623;58;DOLINA;PUCONCI;1086/2;3;;;1/1;;1112;;
-258623;58;DOLINA;PUCONCI;1085/3;3;;;1/1;;371;;
-258619;2023;ŽIRI;ŽIRI;1579/2;3;;;1/1;;567;;
-258618;1233;VERAČE;PODČETRTEK;531/4;3;;;1/1;;582;;
-258616;1185;PIJOVCI;ŠMARJE PRI JELŠAH;1431;9;;;1/1;;10929;;
-258616;1185;PIJOVCI;ŠMARJE PRI JELŠAH;1432;9;;;1/1;;1743;;
-258612;723;PODOVA;RAČE FRAM;343;3;;;1/1;;1942;;
-258608;146;DOBROVNIK;DOBROVNIK;6552/2;7;;;1/1;;1151;;
-258608;146;DOBROVNIK;DOBROVNIK;6553/1;7;;;1/1;;260;;
-258608;146;DOBROVNIK;DOBROVNIK;6552/1;7;;;1/1;;1220;;
-258608;146;DOBROVNIK;DOBROVNIK;6550;7;;;1/1;;561;;
-258608;146;DOBROVNIK;DOBROVNIK;4401;7;;;1/1;;1839;;
-258608;146;DOBROVNIK;DOBROVNIK;1101;7;;;1/1;;4345;;
-258608;146;DOBROVNIK;DOBROVNIK;3935;7;;;1/1;;1547;;
-258608;146;DOBROVNIK;DOBROVNIK;3936;7;;;1/1;;1751;;
-258608;146;DOBROVNIK;DOBROVNIK;6553/2;7;;;1/1;;304;;
-258608;146;DOBROVNIK;DOBROVNIK;6551;7;;;1/1;;2365;;
-258604;165;LAKOŠ;LENDAVA;4339;7;;;NP;;246438;;
-258604;165;LAKOŠ;LENDAVA;4343;7;;;NP;;213528;;
-258604;165;LAKOŠ;LENDAVA;4344;7;;;NP;;303982;;
-258604;165;LAKOŠ;LENDAVA;1;7;;;1600/17667;;2319;;
-258604;165;LAKOŠ;LENDAVA;4341;7;;;1600/17667;;1250;;
-258604;165;LAKOŠ;LENDAVA;4342;7;;;1600/17667;;4190;;
-258604;165;LAKOŠ;LENDAVA;4352;7;;;1600/17667;;14900;;
-258604;165;LAKOŠ;LENDAVA;4340;7;;;1600/17667;;56512;;
-258599;1229;PODČETRTEK;PODČETRTEK;251/2;10;;;1/1;;44;;
-258599;1229;PODČETRTEK;PODČETRTEK;248/1;7;;;1/1;;3528;;
-258597;1143;GORICA PRI SLIVNICI;ŠENTJUR;634;7;;;1/1;;3280;;
-258597;1143;GORICA PRI SLIVNICI;ŠENTJUR;633;7;;;1/1;;342;;
-258592;1229;PODČETRTEK;PODČETRTEK;253/6;7;;;1/1;;114;;
-258585;146;DOBROVNIK;DOBROVNIK;3783;7;;;1/1;;2351;;
-258584;2169;KRANJSKA GORA;KRANJSKA GORA;489/9;3;;;1/1;;824;;
-258584;2169;KRANJSKA GORA;KRANJSKA GORA;489/13;3;;;1/1;;351;;
-258582;1138;ŠENTJUR PRI CELJU;ŠENTJUR;882/3;7;;;1/1;;44;;
-258579;1203;BODREŽ;ŠMARJE PRI JELŠAH;1803/2;10;;;1/1;;34;;
-258576;1752;STANEŽIČE;LJUBLJANA;844;9;;;1/1;;10060;;
-258576;1752;STANEŽIČE;LJUBLJANA;843;9;;;1/1;;4363;;
-258575;672;SMOLNIK;RUŠE;745/1;9;;;1/1;;79723;;
-258574;2502;RADOHOVA VAS;PIVKA;89/2;3;;;1/3;;9;;
-258574;2502;RADOHOVA VAS;PIVKA;88/2;3;;;1/3;;13;;
-258573;1181;TEKAČEVO;ROGAŠKA SLATINA;376/2;3;;;1/1;;211;;
-258571;2495;SUHORJE;PIVKA;1126/1;7;;;1/1;;5449;;
-258570;1419;PONIKVE;TREBNJE;747/7;3;;;1/4;;685;;
-258567;323;SENEŠCI;ORMOŽ;424/2;7;;;1/1;;817;;
-258567;323;SENEŠCI;ORMOŽ;425/2;7;;;1/1;;4096;;
-258564;298;MIHALOVCI;ORMOŽ;440;8;;;1/1;;2214;;
-258561;2631;PORTOROŽ;PIRAN;4135/4;7;;;1/13;;402;;
-258561;2631;PORTOROŽ;PIRAN;4133/11;7;;;1/13;;336;;
-258561;2631;PORTOROŽ;PIRAN;4135/6;7;;;1/13;;60;;
-258561;2631;PORTOROŽ;PIRAN;4132/5;7;;;1/13;;212;;
-258561;2631;PORTOROŽ;PIRAN;4135/3;7;;;1/13;;131;;
-258559;395;HAJDOŠE;HAJDINA;492/2;9;;;1/1;;613;;
-258559;395;HAJDOŠE;HAJDINA;492/41;9;;;1/1;;1680;;
-258559;395;HAJDOŠE;HAJDINA;611;7;;;1/1;;1972;;
-258553;635;BRESTRNICA;MARIBOR;200/7;7;;;1/1;;490;;
-258552;242;BABINCI;LJUTOMER;542/3;7;;;2/16;;2297;;
-258552;242;BABINCI;LJUTOMER;563/1;7;;;2/16;;3650;;
-258550;2631;PORTOROŽ;PIRAN;4133/2;7;;;1/13;;430;;
-258550;2631;PORTOROŽ;PIRAN;4133/11;7;;;1/13;;336;;
-258550;2631;PORTOROŽ;PIRAN;4135/6;7;;;1/13;;60;;
-258550;2631;PORTOROŽ;PIRAN;4132/5;7;;;1/13;;212;;
-258550;2631;PORTOROŽ;PIRAN;4135/3;7;;;1/13;;131;;
-258549;620;MALI ROŠPOH;KUNGOTA;1633/2;8;;;1/1;;804;;
-258548;259;LJUTOMER;LJUTOMER;3125;7;;;2/16;;4077;;
-258548;259;LJUTOMER;LJUTOMER;3124;7;;;60/448;;29;;
-258547;2634;NOVA VAS;PIRAN;3357;7;;;1/1;;160;;
-258547;2634;NOVA VAS;PIRAN;3356;7;;;1/1;;30;;
-258546;2634;NOVA VAS;PIRAN;2020;7;;;1/1;;436;;
-258544;2634;NOVA VAS;PIRAN;3495;7;;;1/1;;473;;
-258537;2249;VOLČE;TOLMIN;555;9;;;1/1;;237;;
-258537;2249;VOLČE;TOLMIN;554/2;9;;;1/1;;75;;
-258534;2248;TOLMIN;TOLMIN;624/25;3;;;1/1;;10;;
-258533;864;MISLINJA;MISLINJA;13/5;3;;;1/1;;479;;
-258533;864;MISLINJA;MISLINJA;19/8;3;;;1/1;;276;;
-258523;2219;KRED;KOBARID;93/1;7;;;1/1;;2235;;
-258518;864;MISLINJA;MISLINJA;1686/1;3;;;1/1;;657;;
-258518;864;MISLINJA;MISLINJA;2205/4;3;;;1/1;;57;;
-258518;864;MISLINJA;MISLINJA;2205/5;3;;;1/1;;12;;
-258518;864;MISLINJA;MISLINJA;1690/13;3;;;1/1;;45;;
-258517;2229;IDRSKO;KOBARID;1637/207;10;;;1/1;;69;;
-258517;2229;IDRSKO;KOBARID;1993/11;10;;;1/1;;218;;
-258517;2229;IDRSKO;KOBARID;1637/202;10;;;1/1;;119;;
-258517;2229;IDRSKO;KOBARID;1637/221;10;;;1/1;;115;;
-258509;2231;KAMNO;TOLMIN;673/7;7;;;1/1;;22;;
-258509;2231;KAMNO;TOLMIN;692/39;7;;;1/1;;163;;
-258509;2231;KAMNO;TOLMIN;677/8;7;;;1/1;;109;;
-258509;2231;KAMNO;TOLMIN;674/10;7;;;1/1;;75;;
-258507;2231;KAMNO;TOLMIN;717/57;10;;;1/1;;85;;
-258505;1896;TUČNA;KAMNIK;636/2;3;;;1/1;;206;;
-258505;1896;TUČNA;KAMNIK;659/3;3;;;1/1;;2745;;
-258505;1896;TUČNA;KAMNIK;644/2;3;;;1/1;;125;;
-258505;1896;TUČNA;KAMNIK;645/5;3;;;1/1;;62;;
-258505;1896;TUČNA;KAMNIK;646/3;3;;;1/1;;229;;
-258505;1896;TUČNA;KAMNIK;646/4;3;;;1/1;;288;;
-258505;1896;TUČNA;KAMNIK;647/2;3;;;1/1;;139;;
-258505;1896;TUČNA;KAMNIK;648/2;3;;;1/1;;118;;
-258505;1896;TUČNA;KAMNIK;648/3;3;;;1/1;;164;;
-258505;1896;TUČNA;KAMNIK;652/2;3;;;1/1;;71;;
-258505;1896;TUČNA;KAMNIK;653/1;3;;;1/1;;576;;
-258505;1896;TUČNA;KAMNIK;654/2;3;;;1/1;;88;;
-258505;1896;TUČNA;KAMNIK;654/3;3;;;1/1;;447;;
-258505;1896;TUČNA;KAMNIK;656/2;3;;;1/1;;595;;
-258505;1896;TUČNA;KAMNIK;657/2;3;;;1/1;;233;;
-258505;1896;TUČNA;KAMNIK;658/2;3;;;1/1;;124;;
-258505;1896;TUČNA;KAMNIK;641/2;3;;;1/1;;140;;
-258503;1268;DEDNJA VAS;BREŽICE;38/1;7;;;1/1;;1125;;
-258503;1268;DEDNJA VAS;BREŽICE;37/4;10;;;1/1;;153;;
-258503;1268;DEDNJA VAS;BREŽICE;37/2;7;;;1/1;;1625;;
-258503;1268;DEDNJA VAS;BREŽICE;38/2;10;;;1/1;;44;;
-258497;721;MORJE;RAČE-FRAM;419/1;3;;;1/1;;8236;;
-258497;721;MORJE;RAČE-FRAM;419/2;3;;;1/1;;1711;;
-258496;1242;KOZJE;KOZJE;504/7;3;;;1/1;;485;;
-258495;1169;CEROVEC;ROGAŠKA SLATINA;1477/2;3;;;1/1;;432;;
-258494;1167;NEGONJE;ROGAŠKA SLATINA;503/2;3;;;1/1;;515;;
-258493;1239;VRENSKA GORCA;KOZJE;360/8;7;;;1/1;;3244;;
-258493;1239;VRENSKA GORCA;KOZJE;360/6;7;;;1/1;;1004;;
-258493;1239;VRENSKA GORCA;KOZJE;411;7;;;1/1;;223;;
-258492;1238;ZDOLE;KOZJE;877/1;7;;;1/1;;1349;;
-258492;1238;ZDOLE;KOZJE;876;7;;;1/1;;1529;;
-258491;2224;TRNOVO;KOBARID;1192/585;10;;;1/3;;33;;
-258491;2224;TRNOVO;KOBARID;1192/613;10;;;1/3;;25;;
-258491;2224;TRNOVO;KOBARID;1192/614;10;;;1/3;;17;;
-258491;2224;TRNOVO;KOBARID;1192/615;10;;;1/3;;63;;
-258491;2224;TRNOVO;KOBARID;1192/582;10;;;1/3;;342;;
-258491;2224;TRNOVO;KOBARID;1192/583;10;;;1/3;;227;;
-258491;2224;TRNOVO;KOBARID;1192/584;10;;;1/3;;90;;
-258491;2224;TRNOVO;KOBARID;1192/581;10;;;1/3;;75;;
-258490;2229;IDRSKO;KOBARID;1993/13;10;;;2/3;;13;;
-258490;2229;IDRSKO;KOBARID;298/2;10;;;2/3;;287;;
-258488;2229;IDRSKO;KOBARID;1637/227;10;;;1/2;;84;;
-258487;1315;VIDEM;KRŠKO;48/10;3;;;1/1;;621;;
-258486;193;SPODNJA ŠČAVNICA;GORNJA RADGONA;1486/6;3;;;1/1;;879;;
-258484;216;HRAŠENSKI-RAČKI VRH;RADENCI;76/2;3;;;1/1;;100;;
-258484;216;HRAŠENSKI-RAČKI VRH;RADENCI;78/1;7;;;1/1;;1410;;
-258484;216;HRAŠENSKI-RAČKI VRH;RADENCI;77/1;7;;;1/1;;1110;;
-258483;1536;TALČJI VRH;ČRNOMELJ;4787/27;7;;;1/1;;336;;
-258483;1536;TALČJI VRH;ČRNOMELJ;5304/6;7;;;1/1;;225;;
-258483;1536;TALČJI VRH;ČRNOMELJ;4766/6;7;;;1/1;;2131;;
-258482;2229;IDRSKO;KOBARID;1637/204;10;;;1/2;;89;;
-258480;1312;PLETERJE;KRŠKO;8/7;7;;;1/1;;1410;;
-258480;1312;PLETERJE;KRŠKO;8/9;7;;;1/1;;114;;
-258480;1312;PLETERJE;KRŠKO;8/10;7;;;1/1;;221;;
-258477;2257;SLAP;TOLMIN;9/4;3;;;1/1;;58;;
-258472;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1582/11;3;;;942/45837;;5080;;
-258472;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1582/11;3;;;942/45837;;899;;
-258471;1968;HRAŠE;MEDVODE;321/7;3;;;1/1;;502;;
-258470;218;HRASTJE-MOTA;RADENCI;1011;7;;;1/1;;971;;
-258470;218;HRASTJE-MOTA;RADENCI;1012;7;;;1/1;;975;;
-258467;2385;GOJAČE;AJDOVŠČINA;642;3;;;1/1;;1565;;
-258460;2257;SLAP;TOLMIN;551/12;10;;;1/5;;121;;
-258456;1527;SEMIČ;SEMIČ;163;8;;;1/1;;147;;
-258453;1734;JEŽICA;LJUBLJANA;622;7;;;1/1;;15200;;
-258452;1540;DOBLIČE;ČRNOMELJ;1305/4;7;;;1/1;;1096;;
-258451;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;948/39;7;;;8057/11332;;167272;;
-258451;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;948/35;7;;;1/1;;385131;;
-258449;1756;ČRNUČE;LJUBLJANA;277/6;3;;;1/1;;96;;
-258446;1588;BOSLJIVA LOKA;OSILNICA;1608/2;3;;;1/1;;288;;
-258443;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;1583/2;3;;;1/1;;436;;
-258442;2229;IDRSKO;KOBARID;1641/12;10;;;1/1;;28;;
-258439;1449;GLOBODOL;MIRNA PEČ;2485;7;;;1/1;;184;;
-258439;1449;GLOBODOL;MIRNA PEČ;2266;7;;;1/1;;8520;;
-258439;1449;GLOBODOL;MIRNA PEČ;2552;7;;;1/1;;2489;;
-258434;2229;IDRSKO;KOBARID;1637/222;10;;;1/1;;99;;
-258434;2229;IDRSKO;KOBARID;1637/205;10;;;1/1;;77;;
-258431;1465;STARA VAS;ŠKOCJAN;2184/1;7;;;1/1;;2188;;
-258425;2207;BOVEC;BOVEC;367;7;;;3/16;;286;;
-258425;2207;BOVEC;BOVEC;369/2;7;;;3/16;;208;;
-258424;2219;KRED;KOBARID;1939/2;3;;;1/1;;562;;
-258422;1330;VELIKO MRAŠEVO;KRŠKO;1219;7;;;1/1;;6147;;
-258421;1232;DOBLEŽIČE;KOZJE;1039/2;10;;;1/1;;7;;
-258421;1232;DOBLEŽIČE;KOZJE;1040/2;10;;;1/1;;21;;
-258420;1485;GOTNA VAS;NOVO MESTO;851/15;3;;;1/1;;172;;
-258420;1485;GOTNA VAS;NOVO MESTO;851/14;3;;;1/1;;235;;
-258420;1485;GOTNA VAS;NOVO MESTO;851/16;3;;;1/1;;5;;
-258418;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;778/1;7;;;1/1;;9070;;
-258417;1465;STARA VAS;ŠKOCJAN;1344;8;;;1/1;;22;;
-258417;1465;STARA VAS;ŠKOCJAN;1345;8;;;1/1;;331;;
-258417;1465;STARA VAS;ŠKOCJAN;1343;8;;;1/1;;816;;
-258415;2391;VIPAVSKI KRIŽ;AJDOVŠČINA;3539/2;3;;;1/1;;1706;;
-258413;1465;STARA VAS;ŠKOCJAN;1322;7;;;1/1;;1699;;
-258413;1465;STARA VAS;ŠKOCJAN;1276/1;7;;;1/1;;285;;
-258410;408;GORIŠNICA;GORIŠNICA;25/3;3;;;1/1;;911;;
-258406;1205;PLATINOVEC;ŠMARJE PRI JELŠAH;1519;7;;;1/1;;1097;;
-258405;271;PRESIKA;LJUTOMER;175/4;7;;;1/1;;546;;
-258404;1333;PLANINA;KRŠKO;1975;7;;;1/1;;675;;
-258404;1333;PLANINA;KRŠKO;1978;7;;;1/1;;2708;;
-258404;1333;PLANINA;KRŠKO;1977/2;7;;;1/1;;1173;;
-258404;1333;PLANINA;KRŠKO;1977/1;7;;;1/1;;6466;;
-258401;2643;ZASADI;KRIŽEVCI;703/5;7;;;1/1;;655;;
-258401;2643;ZASADI;KRIŽEVCI;705;7;;;1/1;;198;;
-258401;2643;ZASADI;KRIŽEVCI;704;7;;;1/1;;4751;;
-258400;1341;KOPRIVNICA;KRŠKO;139;7;;;1/1;;338;;
-258397;1557;STARI TRG OB KOLPI;ČRNOMELJ;1590/6;7;;;1/1;;495;;
-258394;2400;SLAP;VIPAVA;456;3;;;1/1;;780;;
-258393;1342;VELIKI DOL;KRŠKO;116/2;3;;;1/1;;1788;;
-258393;1342;VELIKI DOL;KRŠKO;116/4;7;;;1/1;;460;;
-258392;77;PUCONCI;PUCONCI;433;7;;;1/1;;1948;;
-258392;77;PUCONCI;PUCONCI;784;7;;;1/1;;5880;;
-258392;77;PUCONCI;PUCONCI;719;7;;;1/1;;856;;
-258392;77;PUCONCI;PUCONCI;718;7;;;1/1;;5827;;
-258391;238;KRIŠTANCI;LJUTOMER;836/2;10;;;1/1;;1;;
-258391;238;KRIŠTANCI;LJUTOMER;835/2;10;;;1/1;;82;;
-258390;1456;NOVO MESTO;NOVO MESTO;358/5;8;;;152/10000;;326;;
-258390;1456;NOVO MESTO;NOVO MESTO;358/5;10;;;152/10000;;2038;;
-258382;2207;BOVEC;BOVEC;353/6;3;;;39/48;;485;;
-258381;1804;ČEŠNJICE;IVANČNA GORICA;687;7;;;1/1;;5621;;
-258378;1829;VELIKO GLOBOKO;IVANČNA GORICA;656;7;;;1/1;;2075;;
-258375;2244;GRAHOVO;TOLMIN;570/5;3;;;1/1;;39;;
-258375;2244;GRAHOVO;TOLMIN;570/2;3;;;1/1;;8;;
-258373;1552;ADLEŠIČI;ČRNOMELJ;3760;7;;;1/1;;629;;
-258373;1552;ADLEŠIČI;ČRNOMELJ;3762;7;;;1/1;;240;;
-258373;1552;ADLEŠIČI;ČRNOMELJ;3761;7;;;1/1;;324;;
-258370;2246;MOST NA SOČI;TOLMIN;473/6;10;;;1/2;;14;;
-258369;2385;GOJAČE;AJDOVŠČINA;641;3;;;1/1;;2978;;
-258369;2385;GOJAČE;AJDOVŠČINA;645;3;;;1/1;;198;;
-258366;2246;MOST NA SOČI;TOLMIN;473/6;10;;;1/6;;14;;
-258365;2246;MOST NA SOČI;TOLMIN;476/6;3;;;1/1;;8;;
-258364;2407;LOZICE;VIPAVA;2693;7;;;1/1;;990;;
-258363;2246;MOST NA SOČI;TOLMIN;417/4;3;;;1/1;;224;;
-258362;2404;PODRAGA;VIPAVA;3526;7;;;1/1;;2935;;
-258361;1556;STARA LIPA;ČRNOMELJ;810;7;;;1/1;;2234;;
-258361;1556;STARA LIPA;ČRNOMELJ;801;7;;;1/1;;802;;
-258361;1556;STARA LIPA;ČRNOMELJ;808/2;7;;;1/1;;5686;;
-258360;2249;VOLČE;TOLMIN;617/3;7;;;1/1;;19;;
-258355;1232;DOBLEŽIČE;KOZJE;1038/2;10;;;1/1;;33;;
-258354;2370;DOL-OTLICA;AJDOVŠČINA;1355/14;3;;;1/4;;26;;
-258354;2370;DOL-OTLICA;AJDOVŠČINA;1355/10;3;;;1/1;;93;;
-258353;2249;VOLČE;TOLMIN;1216/245;10;;;1/1;;60;;
-258352;2370;DOL-OTLICA;AJDOVŠČINA;1355/13;3;;;1/4;;79;;
-258352;2370;DOL-OTLICA;AJDOVŠČINA;1355/9;3;;;1/1;;731;;
-258350;2249;VOLČE;TOLMIN;1198/7;7;;;1/1;;511;;
-258349;2229;IDRSKO;KOBARID;10/3;3;;;2/3;;7;;
-258348;2406;NANOS;VIPAVA;213/720;9;;;1/1;;10548;;
-258347;2223;KOBARID;KOBARID;1280/149;7;;;1/3;;50;;
-258346;1535;ČRNOMELJ;ČRNOMELJ;532;7;;;1/1;;1991;;
-258344;2259;ŠENTVIŠKA GORA;TOLMIN;1675/4;7;;;1/3;;285;;
-258344;2259;ŠENTVIŠKA GORA;TOLMIN;1682/2;7;;;1/3;;69;;
-258344;2259;ŠENTVIŠKA GORA;TOLMIN;1682/3;7;;;1/3;;119;;
-258344;2259;ŠENTVIŠKA GORA;TOLMIN;1674/4;7;;;1/3;;263;;
-258344;2259;ŠENTVIŠKA GORA;TOLMIN;1686/3;7;;;1/3;;486;;
-258341;2388;KAMNJE;AJDOVŠČINA;54/2;3;;;1/1;;90;;
-258340;2259;ŠENTVIŠKA GORA;TOLMIN;1674/4;7;;;1/3;;263;;
-258340;2259;ŠENTVIŠKA GORA;TOLMIN;1682/2;7;;;1/3;;69;;
-258340;2259;ŠENTVIŠKA GORA;TOLMIN;1682/3;7;;;1/3;;119;;
-258340;2259;ŠENTVIŠKA GORA;TOLMIN;1675/4;7;;;1/3;;285;;
-258340;2259;ŠENTVIŠKA GORA;TOLMIN;1686/3;7;;;1/3;;486;;
-258339;2391;VIPAVSKI KRIŽ;AJDOVŠČINA;2972;7;;;1/1;;2512;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1422/2;7;;;1/1;;1188;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1453/14;7;;;1/1;;258;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1453/17;7;;;1/1;;165;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1416/5;7;;;1/1;;397;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1423/14;7;;;1/1;;21;;
-258336;2259;ŠENTVIŠKA GORA;TOLMIN;1453/16;7;;;1/1;;46;;
-258333;2387;SELO;AJDOVŠČINA;1541;7;;;1/1;;6094;;
-258332;2380;ŠTURJE;AJDOVŠČINA;1993/2;7;;;1/1;;516;;
-258331;2259;ŠENTVIŠKA GORA;TOLMIN;1434/2;7;;;1/1;;116;;
-258331;2259;ŠENTVIŠKA GORA;TOLMIN;1444/3;7;;;1/1;;255;;
-258331;2259;ŠENTVIŠKA GORA;TOLMIN;1432/4;7;;;1/1;;52;;
-258331;2259;ŠENTVIŠKA GORA;TOLMIN;1444/4;7;;;1/1;;104;;
-258329;2259;ŠENTVIŠKA GORA;TOLMIN;1304/7;7;;;1/1;;774;;
-258329;2259;ŠENTVIŠKA GORA;TOLMIN;1305/4;7;;;1/1;;60;;
-258328;1549;TANČA GORA;ČRNOMELJ;4357;7;;;1/1;;3093;;
-258328;1549;TANČA GORA;ČRNOMELJ;3504;7;;;1/1;;900;;
-258328;1549;TANČA GORA;ČRNOMELJ;4353;7;;;1/1;;1511;;
-258328;1549;TANČA GORA;ČRNOMELJ;3516;7;;;1/1;;209;;
-258328;1549;TANČA GORA;ČRNOMELJ;3501;7;;;1/1;;237;;
-258328;1549;TANČA GORA;ČRNOMELJ;3425/1;7;;;1/1;;1107;;
-258328;1549;TANČA GORA;ČRNOMELJ;3425/2;7;;;1/1;;352;;
-258328;1549;TANČA GORA;ČRNOMELJ;3478/6;7;;;1/1;;610;;
-258328;1549;TANČA GORA;ČRNOMELJ;3478/17;7;;;1/1;;380;;
-258328;1549;TANČA GORA;ČRNOMELJ;3504;8;;;1/1;;886;;
-258328;1549;TANČA GORA;ČRNOMELJ;4359;7;;;1/1;;237;;
-258328;1549;TANČA GORA;ČRNOMELJ;4356;7;;;1/1;;709;;
-258328;1549;TANČA GORA;ČRNOMELJ;3515;7;;;1/1;;327;;
-258328;1549;TANČA GORA;ČRNOMELJ;1358;10;;;1/1;;917;;
-258435;751;ČREŠNJEVEC;SLOVENSKA BISTRICA;1524/1;3;;;1/1;;534;;
-258361;1556;STARA LIPA;ČRNOMELJ;800;7;;;1/1;;3514;;
-258361;1556;STARA LIPA;ČRNOMELJ;809;7;;;1/1;;1144;;
-258338;2259;ŠENTVIŠKA GORA;TOLMIN;1091/9;7;;;3/16;;182;;
-258338;2259;ŠENTVIŠKA GORA;TOLMIN;1090/3;7;;;3/16;;19;;
-258328;1549;TANČA GORA;ČRNOMELJ;3478/16;7;;;1/1;;1475;;
-258328;1549;TANČA GORA;ČRNOMELJ;3424;7;;;1/1;;201;;
-258326;2259;ŠENTVIŠKA GORA;TOLMIN;1416/7;7;;;1/1;;58;;
-258326;2259;ŠENTVIŠKA GORA;TOLMIN;1416/8;7;;;1/1;;15;;
-258326;2259;ŠENTVIŠKA GORA;TOLMIN;1423/17;7;;;1/1;;44;;
-258326;2259;ŠENTVIŠKA GORA;TOLMIN;1423/15;7;;;1/1;;57;;
-258326;2259;ŠENTVIŠKA GORA;TOLMIN;1423/16;7;;;1/1;;568;;
-258324;2017;DOLENJI LOGATEC;LOGATEC;1056/17;3;;;1/1;;77;;
-258324;2017;DOLENJI LOGATEC;LOGATEC;1056/16;3;;;1/1;;747;;
-258324;2017;DOLENJI LOGATEC;LOGATEC;1056/24;3;;;1/1;;42;;
-258322;2017;DOLENJI LOGATEC;LOGATEC;453/13;3;;;1/1;;279;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;580/1;7;;;1/1;;263;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;581;7;;;1/1;;126;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;582;7;;;1/1;;482;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;583;7;;;1/1;;2870;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;574;7;;;1/1;;72;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;580/2;7;;;1/1;;840;;
-258321;1220;ROGINSKA GORCA;PODČETRTEK;584;8;;;1/1;;1175;;
-258318;2259;ŠENTVIŠKA GORA;TOLMIN;1423/13;7;;;1/1;;25;;
-258318;2259;ŠENTVIŠKA GORA;TOLMIN;1453/15;7;;;1/1;;519;;
-258318;2259;ŠENTVIŠKA GORA;TOLMIN;1423/12;7;;;1/1;;26;;
-258317;1545;BEDENJ;ČRNOMELJ;3024/11;7;;;1/1;;5269;;
-258316;2207;BOVEC;BOVEC;2874/1;3;;;1/1;;106;;
-258314;1220;ROGINSKA GORCA;PODČETRTEK;578;7;;;1/1;;1953;;
-258314;1220;ROGINSKA GORCA;PODČETRTEK;579/1;7;;;1/1;;554;;
-258314;1220;ROGINSKA GORCA;PODČETRTEK;591/2;7;;;1/1;;446;;
-258314;1220;ROGINSKA GORCA;PODČETRTEK;579/2;7;;;1/1;;985;;
-258314;1220;ROGINSKA GORCA;PODČETRTEK;591/1;9;;;1/1;;1453;;
-258312;2017;DOLENJI LOGATEC;LOGATEC;179/7;3;;;1/1;;508;;
-258311;2207;BOVEC;BOVEC;295/2;3;;;1/1;;172;;
-258309;2207;BOVEC;BOVEC;696/2;3;;;1/1;;215;;
-258307;2016;BLEKOVA VAS;LOGATEC;1280/2;8;;;1/1;;89;;
-258305;234;VERŽEJ;VERŽEJ;1954/1;3;;;1/1;;887;;
-258304;2247;POLJUBINJ;TOLMIN;104/2;3;;;1/1;;230;;
-258304;2247;POLJUBINJ;TOLMIN;104/1;3;;;1/1;;2238;;
-258302;234;VERŽEJ;VERŽEJ;1954/2;3;;;1/1;;884;;
-258292;1451;MIRNA PEČ;MIRNA PEČ;1071/25;3;;;1/1;;1707;;
-258290;2259;ŠENTVIŠKA GORA;TOLMIN;1643/2;7;;;1/4;;197;;
-258290;2259;ŠENTVIŠKA GORA;TOLMIN;1644/4;7;;;1/4;;22;;
-258290;2259;ŠENTVIŠKA GORA;TOLMIN;1648/3;7;;;1/4;;115;;
