ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-654159;664;BISTRICA PRI RUŠAH;RUŠE;455/3;5;;;1/1;;4218;;
-654158;664;BISTRICA PRI RUŠAH;RUŠE;455/3;5;;;1/1;;4218;;
-654158;664;BISTRICA PRI RUŠAH;RUŠE;455/3;5;;;1/1;;4218;;
-654157;1477;VRHPOLJE;ŠENTJERNEJ;3712;5;;;1/1;;1619;;
-654156;626;ZGORNJI BOČ;SELNICA OB DRAVI;248/1;3;;;1/1;;76303;;
-654155;1229;PODČETRTEK;PODČETRTEK;84/3;3;;;1/3;;986;;
-654155;1229;PODČETRTEK;PODČETRTEK;84/1;5;;;1/3;;287;;
-654154;1229;PODČETRTEK;PODČETRTEK;84/3;3;;;1/3;;986;;
-654154;1229;PODČETRTEK;PODČETRTEK;84/1;5;;;1/3;;287;;
-654153;387;KICAR;PTUJ;316/6;5;;;1/1;;378;;
-654152;1483;KANDIJA;NOVO MESTO;565/3;3;;;1/1;;64;;
-654150;1675;GRAHOVO;CERKNICA;1028/1;3;;;1/1;;208;;
-654151;1494;JURKA VAS;STRAŽA;711/1;3;;;1/1;;442;;
-654151;1494;JURKA VAS;STRAŽA;714;7;;;1/1;;1247;;
-654150;1675;GRAHOVO;CERKNICA;*143/3;3;;;1/1;;64;;
-654150;1675;GRAHOVO;CERKNICA;*143/1;3;;;1/1;;65;;
-654150;1675;GRAHOVO;CERKNICA;1029;3;;;1/1;;433;;
-654150;1675;GRAHOVO;CERKNICA;1028/2;3;;;1/1;;329;;
-654150;1675;GRAHOVO;CERKNICA;*143/2;5;;;1/1;;408;;
-654150;1675;GRAHOVO;CERKNICA;*97;5;;;1/1;;329;;
-654149;1675;GRAHOVO;CERKNICA;*143/3;3;;;1/1;;64;;
-654149;1675;GRAHOVO;CERKNICA;1028/1;3;;;1/1;;208;;
-654149;1675;GRAHOVO;CERKNICA;*143/1;3;;;1/1;;65;;
-654149;1675;GRAHOVO;CERKNICA;1029;3;;;1/1;;433;;
-654149;1675;GRAHOVO;CERKNICA;1028/2;3;;;1/1;;329;;
-654149;1675;GRAHOVO;CERKNICA;*143/2;5;;;1/1;;408;;
-654149;1675;GRAHOVO;CERKNICA;*97;5;;;1/1;;329;;
-654147;1778;VOLAVLJE;LJUBLJANA;3590/1;9;;;1/1;;23418;;
-654146;397;HAJDINA;HAJDINA;863/13;3;;;93/23064;;80;;
-654146;397;HAJDINA;HAJDINA;863/14;3;;;93/23064;;120;;
-654146;397;HAJDINA;HAJDINA;863/9;3;;;93/23064;;150;;
-654146;397;HAJDINA;PTUJ;1122/3;3;;;93/23064;;1719;;
-654146;397;HAJDINA;PTUJ;1122/13;3;;;93/23064;;60;;
-654146;397;HAJDINA;PTUJ;1120/4;3;;;93/23064;;215;;
-654146;397;HAJDINA;HAJDINA;1119/59;3;;;93/23064;;40;;
-654146;397;HAJDINA;HAJDINA;1119/60;3;;;93/23064;;7;;
-654146;397;HAJDINA;HAJDINA;863/12;7;;;93/23064;;300;;
-654146;397;HAJDINA;HAJDINA;1119/1;3;;;93/23064;;265495;;
-654146;397;HAJDINA;PTUJ;1119/25;3;;;93/23064;;126;;
-654146;397;HAJDINA;PTUJ;1119/88;3;;;93/23064;;69;;
-654146;397;HAJDINA;PTUJ;1119/24;3;;;93/23064;;30;;
-654146;397;HAJDINA;PTUJ;1119/23;3;;;93/23064;;16;;
-654146;397;HAJDINA;PTUJ;1119/89;3;;;93/23064;;226;;
-654146;397;HAJDINA;PTUJ;1119/91;3;;;93/23064;;9;;
-654146;397;HAJDINA;PTUJ;1119/90;3;;;93/23064;;113;;
-654146;397;HAJDINA;HAJDINA;863/1;3;;;93/23064;;24953;;
-654146;397;HAJDINA;HAJDINA;1119/63;10;;;93/23064;;57;;
-654146;397;HAJDINA;HAJDINA;1119/62;10;;;93/23064;;129;;
-654146;397;HAJDINA;HAJDINA;1119/61;10;;;93/23064;;205;;
-654146;397;HAJDINA;HAJDINA;1119/66;10;;;93/23064;;1930;;
-654146;397;HAJDINA;PTUJ;1122/11;3;;;93/23064;;46;;
-654146;397;HAJDINA;PTUJ;1119/93;3;;;93/23064;;69;;
-654146;397;HAJDINA;PTUJ;1122/18;3;;;93/23064;;234;;
-654146;397;HAJDINA;PTUJ;1119/85;3;;;93/23064;;140;;
-654146;397;HAJDINA;PTUJ;1119/84;3;;;93/23064;;230;;
-654146;397;HAJDINA;PTUJ;1122/17;3;;;93/23064;;888;;
-654146;397;HAJDINA;PTUJ;1119/87;3;;;93/23064;;267;;
-654146;397;HAJDINA;PTUJ;1122/16;3;;;93/23064;;1586;;
-654146;397;HAJDINA;PTUJ;1122/20;3;;;93/23064;;352;;
-654146;397;HAJDINA;PTUJ;1122/15;3;;;93/23064;;2351;;
-654146;397;HAJDINA;PTUJ;1122/19;3;;;93/23064;;2042;;
-654146;397;HAJDINA;PTUJ;1119/86;3;;;93/23064;;189;;
-654146;397;HAJDINA;PTUJ;1119/92;3;;;93/23064;;72;;
-654146;397;HAJDINA;HAJDINA;1119/67;10;;;93/23064;;7830;;
-654146;397;HAJDINA;HAJDINA;1119/76;10;;;93/23064;;767;;
-654146;397;HAJDINA;PTUJ;1122/5;3;;;93/23064;;4959;;
-654146;397;HAJDINA;PTUJ;1122/14;3;;;93/23064;;1061;;
-654146;397;HAJDINA;PTUJ;1120/1;3;;;93/23064;;23661;;
-654146;397;HAJDINA;PTUJ;1122/12;3;;;93/23064;;771;;
-654146;397;HAJDINA;HAJDINA;863/11;3;;;93/23064;;320;;
-654146;397;HAJDINA;HAJDINA;863/10;3;;;93/23064;;260;;
-654146;397;HAJDINA;HAJDINA;863/8;3;;;93/23064;;200;;
-654146;397;HAJDINA;HAJDINA;863/7;3;;;93/23064;;150;;
-654146;397;HAJDINA;HAJDINA;863/6;3;;;93/23064;;90;;
-654146;397;HAJDINA;HAJDINA;863/16;3;;;93/23064;;590;;
-654146;397;HAJDINA;HAJDINA;863/15;3;;;93/23064;;190;;
-654143;1475;GORENJA OREHOVICA;ŠENTJERNEJ;1604;9;;;1/1;;767;;
-654143;1475;GORENJA OREHOVICA;ŠENTJERNEJ;1605/2;7;;;1/1;;663;;
-654143;1475;GORENJA OREHOVICA;ŠENTJERNEJ;1605/1;7;;;1/1;;1001;;
-654143;1475;GORENJA OREHOVICA;ŠENTJERNEJ;1605/3;5;;;1/1;;1080;;
-654142;1152;SUHO;DOBJE;414/3;3;;;1/1;;1566;;
-654137;2629;DVORI NAD IZOLO;IZOLA;867;3;;;1/1;;143;;
-654141;2180;ŽIROVNICA;ŽIROVNICA;822/2;5;;;1/1;;445;;
-654141;2180;ŽIROVNICA;ŽIROVNICA;824/5;5;;;1/1;;447;;
-654140;1398;BISTRICA;ŠENTRUPERT;17/1;10;;;1/1;;35;;
-654136;1962;DEPALA VAS;DOMŽALE;22/10;5;;;1/40;;74;;
-654136;1962;DEPALA VAS;DOMŽALE;22/6;5;;;1/1;;264;;
-654135;1452;HMELJČIČ;MIRNA PEČ;1856/126;3;;;1/1;;4731;;
-654134;1181;TEKAČEVO;ROGAŠKA SLATINA;391/21;10;;;1/1;;213;;
-654124;92;MORAVCI;MORAVSKE TOPLICE;1017/2;3;;;1/1;;217;;
-654123;99;FILOVCI;MORAVSKE TOPLICE;2328;7;;;1/1;;2382;;
-654119;92;MORAVCI;MORAVSKE TOPLICE;1018;5;;;1/1;;382;;
-654120;94;VUČJA GOMILA;MORAVSKE TOPLICE;2511/1;5;;;1/1;;1070;;
-654119;92;MORAVCI;MORAVSKE TOPLICE;1019;3;;;1/1;;1984;;
-654119;92;MORAVCI;MORAVSKE TOPLICE;1018;5;;;0/1;PREDMET KUPOPRODAJE JE MANJŠE GOSPODARSKO POSLOPJE;382;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/17;2;;;149/1000;v naravi gre za pot, zelenico in dvorišče;342;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/16;10;;;149/1000;v naravi gre za pot, zelenico in dvorišče;479;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/12;2;;;149/1000;v naravi gre za pot, zelenico in dvorišče;969;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/15;10;;;149/1000;v naravi gre za pot, zelenico in dvorišče;897;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/7;10;;;149/1000;v naravi gre za pot;694;;
-654117;105;MURSKA SOBOTA;MURSKA SOBOTA;380/11;5;;;149/1000;predmet kupoprodaje je garaža;81;;
-654116;17;ŠALOVCI;ŠALOVCI;7720;10;;;1/1;PREDMET KUPOPRODAJE JE V NARAVI POT;757;;
-654116;17;ŠALOVCI;ŠALOVCI;7719;5;;;0/1;PREDMET KUPOPRODAJE JE GOSPODARSKO POSLOPJE;2405;;
-654116;17;ŠALOVCI;ŠALOVCI;7719;5;;;0/1;PREDMET KUPOPRODAJE JE GOSPODARSKO POSLOPJE;2405;;
-654116;17;ŠALOVCI;ŠALOVCI;7719;5;;;1/1;;2405;;
-654115;103;LUKAČEVCI;MORAVSKE TOPLICE;230/13;7;;;1/1;;2664;;
-654114;40;OTOVCI;PUCONCI;1935;3;;;1/1;;506;;
-654114;40;OTOVCI;PUCONCI;1934;3;;;1/1;;574;;
-654114;40;OTOVCI;PUCONCI;1932;5;;;1/1;;924;;
-654098;649;CELESTRINA;MARIBOR;73;7;;;1/1;;1094;;
-654098;643;LOŽANE;PESNICA;317/5;7;;;1/1;;856;;
-654098;649;CELESTRINA;MARIBOR;70;7;;;1/1;;773;;
-654098;643;LOŽANE;PESNICA;317/6;7;;;1/1;;575;;
-654098;643;LOŽANE;PESNICA;317/4;7;;;1/1;;3033;;
-654098;649;CELESTRINA;MARIBOR;75;7;;;1/1;;2457;;
-654098;643;LOŽANE;PESNICA;317/10;7;;;1/1;;557;;
-654097;676;PEKRE;MARIBOR;*426;3;;;1/1;;569;;
-654096;709;LOKA PRI ROŠNJI;STARŠE;732/3;3;;;1/2;;759;;
-654096;709;LOKA PRI ROŠNJI;STARŠE;732/2;3;;;1/2;;964;;
-654096;709;LOKA PRI ROŠNJI;STARŠE;732/4;7;;;1/2;;4133;;
-654054;2304;NOVA GORICA;NOVA GORICA;383/13;2;;;1/1;;858;;
-653996;1577;KOČEVJE;KOČEVJE;579/2;5;;;1/1;;221;;
-653995;1577;KOČEVJE;KOČEVJE;566;7;;;1/1;;1580;;
-653994;1577;KOČEVJE;KOČEVJE;419;7;;;1/1;;1488;;
-653994;1577;KOČEVJE;KOČEVJE;420;7;;;1/1;;282;;
-653914;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;400/144;10;;;1/1;ATRIJ IN TERASA;140;;
-653914;1695;KARLOVŠKO PREDMESTJE;LJUBLJANA;400/143;10;;;1/1;ATRIJ IN TERASA;26;;
-653774;819;JANŽEVSKI VRH;PODVELKA;958/4;7;;;1/1;;3197;;
-653703;1636;LOŽ;LOŠKA DOLINA;37;3;;;1/1;;727;;
-653703;1636;LOŽ;LOŠKA DOLINA;40;7;;;1/1;;910;;
-653703;1636;LOŽ;LOŠKA DOLINA;42;7;;;1/1;;2833;;
-653703;1636;LOŽ;LOŠKA DOLINA;44;7;;;1/1;;1550;;
-653702;1636;LOŽ;LOŠKA DOLINA;1674/18;9;;;1/1;;3000;;
-653702;1636;LOŽ;LOŠKA DOLINA;1674/19;9;;;1/1;;1620;;
-653693;1634;DANE;LOŠKA DOLINA;1163;7;;;1/1;;183;;
-653916;1732;ŠTEPANJA VAS;LJUBLJANA;21/1;3;;;81/500;stanovanje št. 7 v izmeri 69,60 m2 ki se nahaja v 6. etaži in klet v izmeri 4,35 m2 ki se nahaja v 3 etaži. Oboje na naslovu Pugljeva 17, 1000 Ljubljana;466;;
-653916;1732;ŠTEPANJA VAS;LJUBLJANA;21/4;6;;;1/1;garaža v izmeri 22m2 in dvorišče v izmeri 57 m2;79;;
-653701;1636;LOŽ;LOŠKA DOLINA;1705/31;9;;;1/1;;5958;;
-653700;1659;RAKEK;CERKNICA;847;10;;;1/1;OBMOČJE ZELENIH POVRŠIN ZDs-sadovnjaki o vaških jedrih;1003;;
-653699;1673;VELIKE BLOKE;BLOKE;1048;7;;;1/1;;611;;
-653701;1636;LOŽ;LOŠKA DOLINA;1706/32;9;;;1/1;;31710;;
-653699;1673;VELIKE BLOKE;BLOKE;932;7;;;1/1;;9926;;
-653698;1658;BEZULJAK;CERKNICA;1380/6;3;;;1/1;;1087;;
-653697;1658;BEZULJAK;CERKNICA;1380/7;3;;;1/1;;1607;;
-653696;1677;DOLENJA VAS;CERKNICA;3484/6;8;;;1/1;;187;;
-653695;1661;BEGUNJE PRI CERKNICI;CERKNICA;1071/1;9;;;1/1;;32680;;
-653694;1659;RAKEK;CERKNICA;9/4;3;;;1/1;;284;;
-653694;1659;RAKEK;CERKNICA;9/5;3;;;8/25;;228;;
-653692;1673;VELIKE BLOKE;BLOKE;648;7;;;1/1;;704;;
-653692;1673;VELIKE BLOKE;BLOKE;1741;7;;;1/1;;505;;
-653691;1683;NOVA VAS;BLOKE;1640/2;3;;;1/1;;1228;;
-653690;1681;BLOČICE;CERKNICA;1500/1;3;;;1/1;;230;;
-653689;2361;DOLE;IDRIJA;345/16;3;;;1/1;;501;;
-653688;1683;NOVA VAS;BLOKE;790;3;;;1/1;;963;;
-653688;1683;NOVA VAS;BLOKE;*109;3;;;1/1;;97;;
-653688;1683;NOVA VAS;BLOKE;*20;3;;;1/1;;47;;
-653688;1683;NOVA VAS;BLOKE;*19;3;;;1/1;;94;;
-653688;1683;NOVA VAS;BLOKE;*18;3;;;1/1;;454;;
-653687;1687;VELIKI VRH;BLOKE;650;3;;;1/1;;392;;
-653686;1693;TOPOL;BLOKE;465/2;3;;;1/1;;110;;
-653685;1675;GRAHOVO;CERKNICA;540/2;3;;;1/1;;58;;
-653685;1675;GRAHOVO;CERKNICA;*45;3;;;1/1;;94;;
-653684;1636;LOŽ;LOŠKA DOLINA;*75/2;3;;;1/1;;59;;
-653684;1636;LOŽ;LOŠKA DOLINA;*75/1;3;;;1/1;;41;;
-653683;1683;NOVA VAS;BLOKE;938;7;;;1/1;;408;;
-653683;1683;NOVA VAS;BLOKE;659;7;;;1/1;;1914;;
-653682;1690;STUDENEC;BLOKE;628/16;7;;;1/1;;19535;;
-653681;1676;CERKNICA;CERKNICA;2739/6;3;;;5/20;;289;;
-653679;1674;RADLEK;BLOKE;955/2;7;;;1/1;;494;;
-653679;1674;RADLEK;BLOKE;955/1;7;;;1/1;;561;;
-653679;1674;RADLEK;BLOKE;955/3;7;;;1/1;;299;;
-653677;1644;IGA VAS;LOŠKA DOLINA;1248;7;;;1/1;;719;;
-653677;1644;IGA VAS;LOŠKA DOLINA;1247;7;;;1/1;;741;;
-653636;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;878/2;3;;;1/1;;945;;
-653680;1669;KREMENCA;CERKNICA;225;7;;;1/1;;6078;;
-653680;1669;KREMENCA;CERKNICA;226;7;;;1/1;;13117;;
-653676;1644;IGA VAS;LOŠKA DOLINA;1081;7;;;1/1;;776;;
-653675;1676;CERKNICA;CERKNICA;2212/6;7;;;1/1;;288;;
-653674;1639;VRHNIKA;LOŠKA DOLINA;630/61;7;;;1/1;;6990;;
-653674;1639;VRHNIKA;LOŠKA DOLINA;57;7;;;1/1;;7441;;
-653674;1639;VRHNIKA;LOŠKA DOLINA;55/2;7;;;1/1;;8369;;
-653638;1115;SLOVENSKE KONJICE;SLOVENSKE KONJICE;919/103;5;;;1/1;;528;;
