ID Posla;Vrsta najemnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena najemnina;Vključenost obratovalnih stroškov v najemnino;Vključenost DDV;Stopnja DDV;Datum začetka najema;Datum prenehanja najema;Čas najema;Trajanje najema;Datum zaključka najema /Datum predčasne prekinitve najema;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
461105;1;24.12.2019;01.07.2018;90;0;0;;01.07.2018;30.06.2019;1;12;30.06.2019;;;14.02.2020;24.12.2019;1;5
461150;5;24.12.2019;02.10.2018;66,33;0;0;;02.10.2018;01.10.2019;1;12;01.10.2019;;;14.02.2020;24.12.2019;1;5
461168;1;24.12.2019;30.11.2018;300;0;0;;30.11.2018;30.11.2019;1;12;30.11.2019;;;14.02.2020;24.12.2019;1;5
461200;1;24.12.2019;01.12.2017;120;1;0;;01.12.2017;30.11.2018;1;12;30.11.2018;;;14.02.2020;24.12.2019;1;5
461201;1;24.12.2019;24.09.2018;72;0;0;;24.09.2018;30.09.2019;1;13;30.09.2019;;;14.02.2020;24.12.2019;1;5
461221;1;24.12.2019;01.01.2018;200;0;0;;01.01.2018;31.12.2019;1;24;31.12.2019;;;14.02.2020;24.12.2019;1;5
461231;1;24.12.2019;01.01.2018;240;0;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461240;1;24.12.2019;15.08.2018;350;0;0;;15.08.2018;15.08.2019;1;12;15.08.2019;;;14.02.2020;24.12.2019;1;5
461272;1;24.12.2019;01.04.2018;100;0;0;;01.04.2018;31.03.2019;1;12;31.03.2019;;;14.02.2020;24.12.2019;1;5
461284;1;24.12.2019;01.11.2017;300;1;0;;01.11.2017;01.11.2019;1;24;01.11.2019;;;14.02.2020;24.12.2019;1;5
461287;1;24.12.2019;28.02.2018;150;0;0;;28.02.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461315;1;24.12.2019;01.09.2017;150;0;0;;01.09.2017;31.07.2018;1;11;31.07.2018;;;14.02.2020;24.12.2019;1;5
461323;1;24.12.2019;01.01.2018;200;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461334;1;24.12.2019;01.01.2018;300;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461336;1;24.12.2019;01.01.2018;50;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461338;1;24.12.2019;01.05.2018;900;0;0;;01.05.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461361;1;24.12.2019;01.01.2018;140;0;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461376;1;24.12.2019;09.03.2018;280;0;0;;09.03.2018;09.03.2020;1;24;09.03.2020;;;10.03.2020;24.12.2019;1;5
461384;1;24.12.2019;30.10.2017;400;0;0;;30.10.2017;31.12.2018;1;15;31.12.2018;;;14.02.2020;24.12.2019;1;5
461417;1;24.12.2019;19.01.2018;300;1;0;;19.01.2018;19.01.2019;1;12;19.01.2019;;;14.02.2020;24.12.2019;1;5
461453;1;24.12.2019;15.10.2018;150;0;0;;15.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461464;1;24.12.2019;21.03.2018;100;0;0;;21.03.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461475;1;24.12.2019;01.01.2018;50;1;0;;01.01.2018;30.06.2018;1;6;30.06.2018;;;14.02.2020;24.12.2019;1;5
461524;1;24.12.2019;10.02.2018;20;0;0;;10.02.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461529;1;24.12.2019;01.08.2018;40;1;0;;01.08.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461535;1;24.12.2019;01.09.2018;170;0;0;;01.09.2018;31.08.2019;1;12;31.08.2019;;;14.02.2020;24.12.2019;1;5
461555;1;24.12.2019;21.03.2018;400;0;0;;21.03.2018;23.02.2019;1;12;23.02.2019;;;14.02.2020;24.12.2019;1;5
461564;1;24.12.2019;01.01.2018;240;0;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461575;1;24.12.2019;14.10.2018;200;0;0;;14.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461599;1;24.12.2019;01.01.2018;160;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461602;1;24.12.2019;01.02.2009;25;0;0;;01.02.2009;;2;;;;;14.02.2020;24.12.2019;1;4
461623;1;24.12.2019;01.08.2018;50;0;0;;01.08.2018;30.06.2019;1;11;30.06.2019;;;14.02.2020;24.12.2019;1;5
461634;1;24.12.2019;01.09.2018;310;1;0;;01.09.2018;31.07.2019;1;11;31.07.2019;;;14.02.2020;24.12.2019;1;5
461637;1;24.12.2019;29.03.2017;450;0;0;;29.03.2017;31.05.2019;1;27;31.05.2019;;;14.02.2020;24.12.2019;1;5
461638;1;24.12.2019;14.12.2017;80;0;0;;14.12.2017;31.12.2018;1;13;31.12.2018;;;14.02.2020;24.12.2019;1;5
461664;1;24.12.2019;01.01.2018;140;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461681;1;24.12.2019;31.01.2018;460;0;0;;31.01.2018;01.01.2019;1;12;01.01.2019;;;14.02.2020;24.12.2019;1;5
461757;1;24.12.2019;01.01.2018;180;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461763;1;24.12.2019;22.01.2018;100;0;0;;22.01.2018;15.01.2019;1;12;15.01.2019;;;14.02.2020;24.12.2019;1;5
461768;1;24.12.2019;01.01.2017;150;0;0;;01.01.2017;31.12.2019;1;36;31.12.2019;;;14.02.2020;24.12.2019;1;5
461775;1;24.12.2019;01.04.2018;280;0;0;;01.04.2018;28.02.2019;1;11;28.02.2019;;;14.02.2020;24.12.2019;1;5
461779;1;24.12.2019;01.01.2018;140;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
461784;1;24.12.2019;28.06.2018;200;0;0;;28.06.2018;30.06.2019;1;13;30.06.2019;;;14.02.2020;24.12.2019;1;5
461831;1;24.12.2019;01.01.2018;12;1;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461833;1;24.12.2019;30.06.2018;50;0;0;;30.06.2018;;2;;;;;14.02.2020;24.12.2019;1;5
461844;1;24.12.2019;31.01.2018;80;0;0;;31.01.2018;01.03.2019;1;14;01.03.2019;;;14.02.2020;24.12.2019;1;5
461846;1;24.12.2019;05.11.2018;115;0;0;;05.11.2018;06.10.2019;1;12;06.10.2019;;;14.02.2020;24.12.2019;1;5
461888;1;24.12.2019;01.07.2018;450;1;0;;01.07.2018;30.06.2019;1;12;30.06.2019;;;14.02.2020;24.12.2019;1;5
461926;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;15.09.2018;1;9;15.09.2018;;;14.02.2020;24.12.2019;1;5
461958;1;24.12.2019;01.07.2018;350;0;0;;01.07.2018;31.05.2019;1;11;31.05.2019;;;14.02.2020;24.12.2019;1;5
462002;1;24.12.2019;21.08.2018;550;1;0;;21.08.2018;21.08.2019;1;12;21.08.2019;;;14.02.2020;24.12.2019;1;5
462016;1;24.12.2019;28.08.2018;60;0;0;;28.08.2018;30.04.2019;1;9;30.04.2019;;;14.02.2020;24.12.2019;1;5
462052;1;24.12.2019;01.04.2018;100;0;0;;01.04.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462059;1;24.12.2019;01.01.2018;250;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462084;1;24.12.2019;01.11.2018;250;0;0;;01.11.2018;30.10.2019;1;12;30.10.2019;;;14.02.2020;24.12.2019;1;5
462190;1;24.12.2019;20.01.2017;126;0;0;;20.01.2017;;2;;;;;20.10.2021;24.12.2019;1;5
462230;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;31.01.2019;1;13;31.01.2019;;;14.02.2020;24.12.2019;1;5
462242;1;24.12.2019;16.07.2018;250;0;0;;16.07.2018;31.03.2019;1;9;31.03.2019;;;14.02.2020;24.12.2019;1;5
462263;1;24.12.2019;30.08.2018;400;0;0;;30.08.2018;28.08.2019;1;12;28.08.2019;;;14.02.2020;24.12.2019;1;5
462268;1;24.12.2019;01.03.2018;500;0;0;;01.03.2018;30.09.2018;1;7;30.09.2018;;;14.02.2020;24.12.2019;1;5
462273;1;24.12.2019;03.03.2018;350;1;0;;03.03.2018;03.11.2018;1;8;03.11.2018;;;14.02.2020;24.12.2019;1;5
462276;1;24.12.2019;30.06.2018;150;0;0;;30.06.2018;30.06.2019;1;12;30.06.2019;;;14.02.2020;24.12.2019;1;5
462316;1;24.12.2019;01.07.2017;200;0;0;;01.07.2017;31.05.2018;1;11;31.05.2018;;;14.02.2020;24.12.2019;1;5
462318;1;24.12.2019;01.10.2018;36;0;0;;01.10.2018;30.09.2019;1;12;30.09.2019;;;14.02.2020;24.12.2019;1;5
462343;1;24.12.2019;26.10.2018;20;0;0;;26.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462408;1;24.12.2019;31.07.2018;150;0;0;;31.07.2018;30.06.2019;1;11;30.06.2019;;;14.02.2020;24.12.2019;1;5
462423;1;24.12.2019;15.07.2018;330;0;0;;15.07.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462445;1;24.12.2019;05.09.2018;100;0;0;;05.09.2018;05.09.2019;1;12;05.09.2019;;;14.02.2020;24.12.2019;1;5
462453;1;24.12.2019;17.09.2017;100;1;0;;17.09.2017;30.05.2018;1;9;30.05.2018;;;14.02.2020;24.12.2019;1;5
462483;1;24.12.2019;01.01.2018;350;1;0;;01.01.2018;31.12.2021;1;48;;;;14.02.2020;24.12.2019;1;5
462518;5;24.12.2019;01.05.2018;80;0;0;;01.05.2018;31.12.2018;1;8;31.12.2018;;;14.02.2020;24.12.2019;1;5
462546;1;24.12.2019;15.06.2018;350;0;0;;15.06.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462565;1;24.12.2019;01.05.2018;100;0;0;;01.05.2018;30.04.2019;1;12;30.04.2019;;;14.02.2020;24.12.2019;1;5
462579;1;24.12.2019;16.08.2018;100;0;0;;16.08.2018;01.08.2019;1;12;01.08.2019;;;14.02.2020;24.12.2019;1;5
462595;1;24.12.2019;27.09.2017;160;0;0;;27.09.2017;30.09.2018;1;13;30.09.2018;;;14.02.2020;24.12.2019;1;5
462602;1;24.12.2019;01.01.2018;50;0;0;;01.01.2018;31.12.2019;1;24;31.12.2019;;;14.02.2020;24.12.2019;1;5
462607;1;24.12.2019;13.12.2018;160;0;0;;13.12.2018;31.12.2019;1;13;31.12.2019;;;14.02.2020;24.12.2019;1;5
462612;1;24.12.2019;01.06.2018;100;1;0;;01.06.2018;30.04.2019;1;11;30.04.2019;;;14.02.2020;24.12.2019;1;5
462615;1;24.12.2019;01.01.2018;75;0;0;;01.01.2018;31.01.2201;1;2197;;;;14.02.2020;24.12.2019;1;5
462673;1;24.12.2019;01.01.2018;200;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462691;1;24.12.2019;01.01.2018;62;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462696;1;24.12.2019;01.10.2018;150;0;0;;01.10.2018;31.08.2019;1;11;31.08.2019;;;14.02.2020;24.12.2019;1;5
462702;1;24.12.2019;01.05.2018;100;0;0;;01.05.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462719;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462731;1;24.12.2019;01.04.2018;400;0;0;;01.04.2018;01.11.2018;1;7;01.11.2018;;;14.02.2020;24.12.2019;1;5
462744;1;24.12.2019;01.01.2018;120;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462751;1;24.12.2019;31.05.2018;200;0;0;;31.05.2018;30.11.2018;1;6;30.11.2018;;;14.02.2020;24.12.2019;1;5
462809;1;24.12.2019;15.09.2010;150;1;0;;15.09.2010;;2;;;;;21.10.2021;24.12.2019;1;4
462826;1;24.12.2019;01.03.2018;200;0;0;;01.03.2018;28.02.2019;1;12;28.02.2019;;;14.02.2020;24.12.2019;1;5
462842;1;24.12.2019;01.01.2018;250;1;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462859;1;24.12.2019;07.02.2018;480;0;0;;07.02.2018;;2;;;;;14.02.2020;24.12.2019;1;5
462865;1;24.12.2019;01.01.2018;140;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462927;1;24.12.2019;01.01.2018;220;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
462948;1;24.12.2019;09.01.2018;250;0;0;;09.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463059;1;24.12.2019;01.01.2018;180;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463091;2;24.12.2019;09.10.2017;70;0;0;;09.10.2017;;2;;;;;14.02.2020;24.12.2019;1;5
463111;1;24.12.2019;01.12.2018;150;1;0;;01.12.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463112;1;24.12.2019;30.05.2013;100;0;0;;30.05.2013;;2;;;;;14.02.2020;24.12.2019;1;4
463126;1;24.12.2019;01.10.2017;832,5;0;0;;01.10.2017;30.04.2018;1;7;30.04.2018;;;14.02.2020;24.12.2019;1;5
463131;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;31.10.2018;1;10;31.10.2018;;;14.02.2020;24.12.2019;1;5
463166;1;24.12.2019;25.10.2018;420;0;0;;25.10.2018;31.10.2019;1;13;31.10.2019;;;14.02.2020;24.12.2019;1;5
463183;1;24.12.2019;01.09.2017;350;0;0;;01.09.2017;;2;;;;;14.02.2020;24.12.2019;1;5
463201;1;24.12.2019;01.10.2018;250;0;0;;01.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463242;5;24.12.2019;01.01.2018;125;1;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463305;1;24.12.2019;01.11.2017;100;0;0;;01.11.2017;01.11.2020;1;36;01.11.2020;;;02.11.2020;24.12.2019;1;5
463310;1;24.12.2019;23.10.2018;150;0;0;;23.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463314;1;24.12.2019;13.01.2018;380;0;0;;13.01.2018;13.02.2019;1;13;13.02.2019;;;14.02.2020;24.12.2019;1;5
463330;1;24.12.2019;05.02.2018;600;0;0;;05.02.2018;31.01.2019;1;12;31.01.2019;;;14.02.2020;24.12.2019;1;5
463337;1;24.12.2019;01.03.2018;50;0;0;;01.03.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463343;1;24.12.2019;28.06.2018;100;1;0;;28.06.2018;28.05.2019;1;11;28.05.2019;;;14.02.2020;24.12.2019;1;5
463352;1;24.12.2019;15.03.2018;180;0;0;;15.03.2018;14.03.2019;1;12;14.03.2019;;;17.10.2021;24.12.2019;1;5
463362;1;24.12.2019;01.01.2018;220;1;0;;01.01.2018;31.12.2019;1;24;31.12.2019;;;14.02.2020;24.12.2019;1;5
463363;1;24.12.2019;30.11.2018;250;0;0;;30.11.2018;30.11.2019;1;12;30.11.2019;;;14.02.2020;24.12.2019;1;5
463422;1;24.12.2019;01.12.2018;250;1;0;;01.12.2018;31.10.2019;1;11;31.10.2019;;;14.02.2020;24.12.2019;1;5
463457;1;24.12.2019;01.01.2018;200;1;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463465;1;24.12.2019;13.02.2018;40;0;0;;13.02.2018;01.04.2019;1;14;01.04.2019;;;14.02.2020;24.12.2019;1;5
463480;1;24.12.2019;01.01.2018;110;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463496;1;24.12.2019;01.01.2018;350;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463532;5;24.12.2019;01.01.2018;90;0;0;;01.01.2018;03.12.2018;1;12;03.12.2018;;;14.02.2020;24.12.2019;1;5
463538;1;24.12.2019;02.10.2017;600;1;0;;02.10.2017;30.06.2018;1;9;30.06.2018;;;14.02.2020;24.12.2019;1;5
463560;1;24.12.2019;29.08.2017;230;0;0;;29.08.2017;31.08.2019;1;25;31.08.2019;;;14.02.2020;24.12.2019;1;5
463561;1;24.12.2019;01.01.2018;280;1;0;;01.01.2018;31.10.2019;1;22;31.10.2019;;;14.02.2020;24.12.2019;1;5
463581;1;24.12.2019;30.08.2018;100;0;0;;30.08.2018;31.08.2019;1;13;31.08.2019;;;14.02.2020;24.12.2019;1;5
463596;1;24.12.2019;01.11.2017;50;0;0;;01.11.2017;01.11.2023;1;72;;;;17.11.2021;24.12.2019;1;5
463597;1;24.12.2019;01.01.2014;50;0;0;;01.01.2014;;2;;;;;19.10.2021;24.12.2019;1;4
463610;1;24.12.2019;01.02.2018;200;1;0;;01.02.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463619;1;24.12.2019;24.11.2018;150;0;0;;24.11.2018;30.11.2019;1;13;30.11.2019;;;14.02.2020;24.12.2019;1;5
463649;1;24.12.2019;16.10.2018;420;0;0;;16.10.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463663;1;24.12.2019;01.11.2018;340;0;0;;01.11.2018;01.11.2020;1;24;01.11.2020;;;18.11.2021;24.12.2019;1;5
463670;1;24.12.2019;01.03.2018;150;0;0;;01.03.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463698;1;24.12.2019;01.02.2018;200;0;0;;01.02.2018;31.07.2018;1;6;31.07.2018;;;14.02.2020;24.12.2019;1;5
463706;1;24.12.2019;01.06.2018;60;0;0;;01.06.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463730;1;24.12.2019;01.07.2018;75;0;0;;01.07.2018;30.06.2019;1;12;30.06.2019;;;20.10.2021;24.12.2019;1;5
463762;1;24.12.2019;25.09.2018;450;0;0;;25.09.2018;25.09.2019;1;12;25.09.2019;;;14.02.2020;24.12.2019;1;5
463767;1;24.12.2019;01.01.2018;160;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463777;1;24.12.2019;12.05.2017;50;0;0;;12.05.2017;01.10.2019;1;29;01.10.2019;;;14.02.2020;24.12.2019;1;5
463796;1;24.12.2019;01.11.2018;250;0;0;;01.11.2018;31.10.2019;1;12;31.10.2019;;;14.02.2020;24.12.2019;1;5
463799;1;24.12.2019;01.01.2018;75;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463804;5;24.12.2019;20.10.2017;100;1;0;;20.10.2017;;2;;;;;14.02.2020;24.12.2019;1;5
463846;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463863;5;24.12.2019;29.08.2018;350;0;0;;29.08.2018;31.08.2019;1;13;31.08.2019;;;14.02.2020;24.12.2019;1;5
463889;1;24.12.2019;01.01.2018;70;1;0;;01.01.2018;31.07.2018;1;7;31.07.2018;;;14.02.2020;24.12.2019;1;5
463903;1;24.12.2019;05.01.2018;300;0;0;;05.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
463919;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
463991;1;24.12.2019;20.07.2018;135;0;0;;20.07.2018;20.06.2019;1;11;20.06.2019;;;14.02.2020;24.12.2019;1;5
464004;1;24.12.2019;01.01.2018;100;1;0;;01.01.2018;30.06.2018;1;6;30.06.2018;;;14.02.2020;24.12.2019;1;5
464006;1;24.12.2019;01.10.2017;200;0;0;;01.10.2017;30.09.2019;1;24;30.09.2019;;;14.02.2020;24.12.2019;1;5
464020;1;24.12.2019;23.05.2018;290;0;0;;23.05.2018;01.06.2019;1;13;01.06.2019;;;14.02.2020;24.12.2019;1;5
464057;1;24.12.2019;20.09.2018;30;1;0;;20.09.2018;20.03.2019;1;6;20.03.2019;;;14.02.2020;24.12.2019;1;5
464099;1;24.12.2019;15.03.2018;200;0;0;;15.03.2018;15.09.2018;1;6;15.09.2018;;;14.02.2020;24.12.2019;1;5
464117;1;24.12.2019;14.08.2018;200;1;0;;14.08.2018;14.07.2019;1;11;14.07.2019;;;14.02.2020;24.12.2019;1;5
464179;3;24.12.2019;28.06.2018;150;0;0;;28.06.2018;;2;;;;;14.02.2020;24.12.2019;1;5
464180;1;24.12.2019;27.08.2018;250;0;0;;27.08.2018;31.08.2019;1;13;31.08.2019;;;14.02.2020;24.12.2019;1;5
464205;1;24.12.2019;30.06.2016;200;0;0;;30.06.2016;30.06.2021;1;60;30.06.2021;;;01.07.2021;24.12.2019;1;5
464246;1;24.12.2019;01.01.2018;220;0;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
464406;1;24.12.2019;01.01.2018;200;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
464410;1;24.12.2019;01.03.2018;215;0;0;;01.03.2018;01.03.2019;1;12;01.03.2019;;;14.02.2020;24.12.2019;1;5
464432;1;24.12.2019;24.09.2018;50;1;0;;24.09.2018;22.09.2019;1;12;22.09.2019;;;14.02.2020;24.12.2019;1;5
464459;1;24.12.2019;01.11.2018;200;0;0;;01.11.2018;01.11.2019;1;12;01.11.2019;;;14.02.2020;24.12.2019;1;5
464475;1;24.12.2019;18.06.2018;500;0;0;;18.06.2018;15.06.2019;1;12;15.06.2019;;;14.02.2020;24.12.2019;1;5
464496;1;24.12.2019;01.06.2018;100;0;0;;01.06.2018;31.05.2019;1;12;31.05.2019;;;14.02.2020;24.12.2019;1;5
464518;1;24.12.2019;01.07.2018;400;0;0;;01.07.2018;;2;;;;;14.02.2020;24.12.2019;1;5
464529;1;24.12.2019;21.10.2018;150;0;0;;21.10.2018;30.09.2019;1;12;30.09.2019;;;14.02.2020;24.12.2019;1;5
464539;1;24.12.2019;30.11.2018;100;0;0;;30.11.2018;01.12.2019;1;13;01.12.2019;;;20.11.2021;24.12.2019;1;5
464547;1;24.12.2019;15.10.2018;125;1;0;;15.10.2018;01.10.2019;1;12;01.10.2019;;;14.02.2020;24.12.2019;1;5
464579;1;24.12.2019;05.09.2018;250;0;0;;05.09.2018;30.09.2019;1;13;30.09.2019;;;14.02.2020;24.12.2019;1;5
464580;1;24.12.2019;01.03.2018;400;0;0;;01.03.2018;31.01.2019;1;11;31.01.2019;;;17.10.2021;24.12.2019;1;5
464610;5;24.12.2019;30.05.2018;100;0;0;;30.05.2018;30.06.2019;1;13;30.06.2019;;;14.02.2020;24.12.2019;1;5
464612;1;24.12.2019;24.03.2016;400;0;0;;24.03.2016;;2;;;;;14.02.2020;24.12.2019;1;5
464625;1;24.12.2019;15.09.2018;133,34;0;0;;15.09.2018;15.09.2019;1;12;15.09.2019;;;26.10.2021;24.12.2019;1;5
464632;1;24.12.2019;30.06.2018;150;0;0;;30.06.2018;30.06.2019;1;12;30.06.2019;;;14.02.2020;24.12.2019;1;5
464652;1;24.12.2019;01.09.2018;160;0;0;;01.09.2018;31.07.2019;1;11;31.07.2019;;;14.02.2020;24.12.2019;1;5
464654;1;24.12.2019;16.06.2018;140;0;0;;16.06.2018;15.03.2019;1;9;15.03.2019;;;14.02.2020;24.12.2019;1;5
464676;1;24.12.2019;01.01.2018;400;1;0;;01.01.2018;;2;;;;;14.02.2020;24.12.2019;1;5
464686;1;24.12.2019;19.07.2017;100;1;0;;19.07.2017;25.06.2018;1;12;25.06.2018;;;14.02.2020;24.12.2019;1;5
464710;1;24.12.2019;01.11.2018;300;0;0;;01.11.2018;30.09.2019;1;11;30.09.2019;;;14.02.2020;24.12.2019;1;5
464713;1;24.12.2019;01.01.2018;218;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
464721;1;24.12.2019;12.04.2018;250;0;0;;12.04.2018;15.03.2019;1;12;15.03.2019;;;14.02.2020;24.12.2019;1;5
464739;1;24.12.2019;01.09.2018;400;0;0;;01.09.2018;31.08.2019;1;12;31.08.2019;;;14.02.2020;24.12.2019;1;5
464748;1;24.12.2019;01.01.2018;150;0;0;;01.01.2018;30.11.2018;1;11;30.11.2018;;;14.02.2020;24.12.2019;1;5
464767;1;24.12.2019;15.06.2016;460;0;0;;15.06.2016;15.07.2019;1;37;15.07.2019;;;14.02.2020;24.12.2019;1;5
464778;1;24.12.2019;03.01.2018;350;1;0;;03.01.2018;02.01.2019;1;12;02.01.2019;;;14.02.2020;24.12.2019;1;5
464835;1;24.12.2019;22.08.2018;100;0;0;;22.08.2018;20.08.2019;1;12;20.08.2019;;;14.02.2020;24.12.2019;1;5
464836;1;24.12.2019;24.08.2018;160;0;0;;24.08.2018;31.08.2019;1;13;31.08.2019;;;14.02.2020;24.12.2019;1;5
464857;1;24.12.2019;01.10.2018;180;0;0;;01.10.2018;01.10.2019;1;12;01.10.2019;;;14.02.2020;24.12.2019;1;5
464892;1;24.12.2019;01.10.2018;120;0;0;;01.10.2018;01.10.2019;1;12;01.10.2019;;;14.02.2020;24.12.2019;1;5
464896;1;24.12.2019;06.02.2018;350;0;0;;06.02.2018;;2;;;;;14.02.2020;24.12.2019;1;5
464904;1;24.12.2019;01.09.2018;100;0;0;;01.09.2018;01.09.2019;1;12;01.09.2019;;;14.02.2020;24.12.2019;1;5
464966;1;24.12.2019;01.02.2016;270;0;0;;01.02.2016;;2;;;;;14.02.2020;24.12.2019;1;5
464971;1;24.12.2019;24.09.2018;140;0;0;;24.09.2018;24.09.2019;1;12;24.09.2019;;;14.02.2020;24.12.2019;1;5
464988;1;24.12.2019;21.06.2018;100;0;0;;21.06.2018;17.12.2019;1;18;17.12.2019;;;14.02.2020;24.12.2019;1;5
465065;1;24.12.2019;01.10.2018;320;1;0;;01.10.2018;30.06.2019;1;9;30.06.2019;;;14.02.2020;24.12.2019;1;5
465096;1;24.12.2019;01.09.2018;400;0;0;;01.09.2018;;2;;;;;14.02.2020;24.12.2019;1;5
465105;1;24.12.2019;01.05.2018;500;0;0;;01.05.2018;30.04.2019;1;12;30.04.2019;;;14.02.2020;24.12.2019;1;5
465138;1;24.12.2019;01.10.2018;350;1;0;;01.10.2018;01.10.2019;1;12;01.10.2019;;;14.02.2020;24.12.2019;1;5
465171;1;24.12.2019;01.01.2018;80;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
465183;1;24.12.2019;01.01.2018;100;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
465197;1;24.12.2019;01.08.2018;540;0;0;;01.08.2018;31.08.2019;1;13;31.08.2019;;;14.02.2020;24.12.2019;1;5
465202;1;24.12.2019;01.01.2018;200;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
465210;1;24.12.2019;01.01.2018;50;0;0;;01.01.2018;31.12.2018;1;12;31.12.2018;;;14.02.2020;24.12.2019;1;5
465211;1;24.12.2019;01.07.2018;180;0;0;;01.07.2018;30.06.2019;1;12;30.06.2019;;;14.02.2020;24.12.2019;1;5
465242;1;24.12.2019;01.09.2018;200;1;0;;01.09.2018;31.08.2019;1;12;31.08.2019;;;14.02.2020;24.12.2019;1;5
