ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
244681;4;15.01.2016;19.11.2015;40000;0;;;;;0;15.01.2016;15.01.2016;1;4
244701;1;15.01.2016;17.11.2015;47500;0;;;;;0;30.07.2019;15.01.2016;1;1
244709;1;15.01.2016;23.11.2015;58000;0;;;;;0;30.07.2019;15.01.2016;1;1
244713;1;15.01.2016;24.11.2015;44900;0;;;;;1;30.07.2019;15.01.2016;1;1
244727;1;15.01.2016;20.08.2015;196,19;0;;;;;0;30.07.2019;15.01.2016;1;2
244908;1;15.01.2016;21.09.2015;60;0;;;;;0;30.07.2019;15.01.2016;1;3
244909;3;15.01.2016;19.10.2015;34200;0;;;;;0;30.07.2019;15.01.2016;1;3
244919;1;15.01.2016;10.09.2015;72,3;0;;;;;0;30.07.2019;15.01.2016;1;3
244986;1;15.01.2016;06.11.2015;20000;0;;;;;0;30.07.2019;15.01.2016;1;1
245129;1;15.01.2016;19.10.2015;20000;0;;;;;0;30.07.2019;15.01.2016;1;2
245136;3;15.01.2016;19.10.2015;31920;0;;;;;0;30.07.2019;15.01.2016;1;3
245153;1;15.01.2016;22.10.2015;3450;0;;;;;0;30.07.2019;15.01.2016;1;2
245160;1;15.01.2016;26.10.2015;24900;0;;;;;0;30.07.2019;15.01.2016;1;1
245229;1;15.01.2016;14.10.2015;17300;0;;;;;0;30.07.2019;15.01.2016;1;1
245237;1;15.01.2016;28.10.2015;7500;0;;;;;0;30.07.2019;15.01.2016;1;3
246108;1;18.01.2016;06.11.2015;112764,2;1;3;;;;0;30.07.2019;18.01.2016;1;2
246620;1;20.01.2016;19.11.2015;71593,95;1;3;;;;0;30.07.2019;20.01.2016;1;2
247293;1;11.02.2016;11.04.2013;87600;1;1;;;;0;11.02.2016;11.02.2016;1;4
247869;3;03.02.2016;30.03.2015;45500;0;;;;PARC. ŠT. 1/2;0;30.07.2019;03.02.2016;1;4
248362;4;10.02.2016;03.02.2016;80000;1;4;;;PRENOS POSLOVANJA IZ S.P. NA D.O.O.;0;17.06.2016;10.02.2016;1;4
248821;1;12.02.2016;28.12.2015;4000;0;;;;;0;30.07.2019;12.02.2016;1;2
248836;1;12.02.2016;25.01.2016;10764;0;;;;;0;30.07.2019;12.02.2016;1;2
248853;1;12.02.2016;11.01.2016;25;0;;;;;0;30.07.2019;12.02.2016;1;1
248916;1;12.02.2016;24.06.2015;996;0;;;;ŠT. PREJ. VP. 4236-712/2016;0;30.07.2019;12.02.2016;1;3
248957;1;12.02.2016;18.01.2016;93000;0;;;;PV 646/16;1;30.07.2019;12.02.2016;1;1
248992;1;12.02.2016;19.01.2016;56242,11;0;;;;;0;30.07.2019;12.02.2016;1;1
249007;1;12.02.2016;07.01.2016;336;0;;;;PV 720/16;0;30.07.2019;12.02.2016;1;2
249010;1;12.02.2016;13.01.2016;150000;0;;;;;0;30.07.2019;12.02.2016;1;2
249020;1;12.02.2016;17.01.2016;83000;0;;;;;0;30.07.2019;12.02.2016;1;2
249092;1;12.02.2016;26.11.2015;3800;0;;;;MENJALNA POGODBA za  pozidana zemljišča v k.o. Ocizla;0;30.07.2019;12.02.2016;1;1
249115;1;12.02.2016;21.01.2016;5290;0;;;;;0;30.07.2019;12.02.2016;1;2
249118;1;12.02.2016;11.01.2016;180000;0;;;;PV 321/2016;0;30.07.2019;12.02.2016;1;2
249130;1;12.02.2016;06.01.2016;2400;0;;;;;0;30.07.2019;12.02.2016;1;2
249170;1;12.02.2016;08.01.2016;80000;0;;;;;0;30.07.2019;12.02.2016;1;1
249218;1;12.02.2016;13.01.2015;5000;0;;;;N 568/2016;0;30.07.2019;12.02.2016;1;2
249235;4;12.02.2016;28.12.2015;210;0;;;;;0;12.02.2016;12.02.2016;1;4
249281;1;12.02.2016;18.11.2015;72500;0;;;;;1;30.07.2019;12.02.2016;1;2
249314;1;12.02.2016;02.12.2015;900;0;;;;;0;30.07.2019;12.02.2016;1;1
249323;1;12.02.2016;12.01.2016;165000;0;;;;PV 478/16;0;30.07.2019;12.02.2016;1;1
249356;1;12.02.2016;05.11.2015;3000;0;;;;;0;30.07.2019;12.02.2016;1;2
249474;1;12.02.2016;11.01.2016;110000;0;;;;;1;30.07.2019;12.02.2016;1;1
249483;1;12.02.2016;15.01.2016;302725;0;;;;;0;30.07.2019;12.02.2016;1;2
249516;1;12.02.2016;13.01.2016;15500;0;;;;;0;30.07.2019;12.02.2016;1;1
249547;1;12.02.2016;19.11.2015;52500;0;;;;;0;30.07.2019;12.02.2016;1;3
249568;1;12.02.2016;11.11.2015;159;0;;;;;0;30.07.2019;12.02.2016;1;1
249596;1;12.02.2016;11.01.2016;160000;0;;;;DPN 353;1;30.07.2019;12.02.2016;1;1
249600;1;12.02.2016;23.12.2015;60000;0;;;;PV 44/2016;0;30.07.2019;12.02.2016;1;1
249604;1;12.02.2016;11.01.2016;23500;0;;;;;0;30.07.2019;12.02.2016;1;1
249626;1;12.02.2016;06.01.2016;28500;0;;;;;1;30.07.2019;12.02.2016;1;2
249684;1;12.02.2016;23.01.2015;1500;0;;;;;0;30.07.2019;12.02.2016;1;2
249713;1;12.02.2016;08.01.2016;3000;0;;;;;0;30.07.2019;12.02.2016;1;3
249912;1;12.02.2016;11.01.2016;114000;0;;;;208/16;1;30.07.2019;12.02.2016;1;1
249923;1;12.02.2016;09.01.2016;42300;0;;;;PV 180/16;0;30.07.2019;12.02.2016;1;3
249933;1;12.02.2016;24.12.2015;63500;0;;;;PV 9310/2015;1;30.07.2019;12.02.2016;1;1
249949;1;12.02.2016;14.12.2015;101203;0;;;;;0;30.07.2019;12.02.2016;1;1
249951;1;12.02.2016;17.12.2015;177500;0;;;;4236-9155/2015;0;30.07.2019;12.02.2016;1;1
250090;1;12.02.2016;04.01.2016;30000;0;;;;;0;30.07.2019;12.02.2016;1;3
250134;1;12.02.2016;05.01.2016;71000;0;;;;;0;30.07.2019;12.02.2016;1;2
250159;1;12.02.2016;30.12.2015;11068,5;0;;;;;0;30.07.2019;12.02.2016;1;3
250176;1;12.02.2016;05.10.2015;3000;0;;;;n 8922/15;1;30.07.2019;12.02.2016;1;3
250198;1;12.02.2016;14.11.2015;14913;0;;;;pv/9275;0;30.07.2019;12.02.2016;1;2
250218;1;12.02.2016;28.12.2015;4310,5;0;;;;;0;30.07.2019;12.02.2016;1;2
250236;1;12.02.2016;25.11.2015;48;0;;;;;0;30.07.2019;12.02.2016;1;2
250365;1;12.02.2016;25.11.2015;1809,48;0;;;;n 8839/15;1;30.07.2019;12.02.2016;1;1
250418;1;12.02.2016;21.12.2015;23000;0;;;;4236-9035/2015;0;30.07.2019;12.02.2016;1;1
250428;1;12.02.2016;21.12.2015;2850;0;;;;;0;30.07.2019;12.02.2016;1;2
250449;1;12.02.2016;21.12.2015;26000;0;;;;;0;30.07.2019;12.02.2016;1;3
250478;1;12.02.2016;01.12.2015;1288;0;;;;;0;30.07.2019;12.02.2016;1;2
250495;1;12.02.2016;21.12.2015;35000;0;;;;;0;30.07.2019;12.02.2016;1;1
250498;1;12.02.2016;28.12.2015;89000;0;;;;N 9356/2015;1;30.07.2019;12.02.2016;1;1
250500;1;12.02.2016;30.11.2015;37636;0;;;;;0;30.07.2019;12.02.2016;1;2
250518;1;12.02.2016;29.12.2015;5700;0;;;;;0;30.07.2019;12.02.2016;1;2
250532;1;12.02.2016;29.12.2015;53005,89;0;;;;;0;30.07.2019;12.02.2016;1;2
250559;1;12.02.2016;28.12.2015;207000;0;;;;;1;30.07.2019;12.02.2016;1;1
250591;1;12.02.2016;11.12.2015;12500;0;;;;;0;30.07.2019;12.02.2016;1;2
250608;3;12.02.2016;22.12.2015;24500;0;;;;;0;30.07.2019;12.02.2016;1;3
250680;1;12.02.2016;17.12.2015;95000;0;;;;N 9138/2015;0;30.07.2019;12.02.2016;1;4
250686;1;12.02.2016;18.12.2015;87000;0;;;;;0;30.07.2019;12.02.2016;1;1
250699;1;12.02.2016;03.12.2015;15000;0;;;;;1;30.07.2019;12.02.2016;1;1
250747;1;12.02.2016;18.12.2015;4300;0;;;;;0;30.07.2019;12.02.2016;1;2
250789;1;12.02.2016;10.12.2015;50000;0;;;;4236-8904/2015;0;30.07.2019;12.02.2016;1;4
250822;1;12.02.2016;03.12.2015;170000;0;;;;;0;30.07.2019;12.02.2016;1;2
250823;1;12.02.2016;08.12.2015;14000;0;;;;;1;30.07.2019;12.02.2016;1;2
250851;1;12.02.2016;20.11.2015;7406;0;;;;;0;30.07.2019;12.02.2016;1;4
250869;1;12.02.2016;30.11.2015;705;0;;;;;0;30.07.2019;12.02.2016;1;2
250881;1;12.02.2016;23.11.2015;8362,3;0;;;;;0;30.07.2019;12.02.2016;1;2
250924;4;12.02.2016;07.12.2015;35000;0;;;;;0;12.02.2016;12.02.2016;1;4
250933;1;12.02.2016;03.12.2015;122;0;;;;;0;30.07.2019;12.02.2016;1;3
250941;3;12.02.2016;07.12.2015;250;0;;;;;0;30.07.2019;12.02.2016;1;3
250948;1;12.02.2016;10.12.2015;56000;0;;;;;0;30.07.2019;12.02.2016;1;1
250979;1;12.02.2016;10.07.2015;49000;0;;;;;0;30.07.2019;12.02.2016;1;2
251053;1;12.02.2016;08.10.2015;355;0;;;;;0;30.07.2019;12.02.2016;1;1
252064;3;25.02.2016;30.10.2015;152730,78;1;3;;;Upoštevan je bil tudi 22% davek. Lastništvo: vsak do 1/2 celote;0;30.07.2019;25.02.2016;1;3
252543;3;03.03.2016;15.06.2015;65204,92;1;4;;;;0;30.07.2019;03.03.2016;1;3
252686;1;04.03.2016;24.02.2016;103800;0;;;;;0;30.07.2019;04.03.2016;1;1
252771;1;07.03.2016;07.03.2016;1127,28;1;4;;;;0;30.07.2019;07.03.2016;1;2
252861;1;07.03.2016;26.01.2016;4000;1;4;;;;;30.07.2019;07.03.2016;1;2
253482;1;15.03.2016;01.02.2016;2881,5;0;;;;;0;30.07.2019;15.03.2016;1;2
253483;2;15.03.2016;05.02.2016;3457,8;0;;;;;0;30.07.2019;15.03.2016;1;3
253541;2;15.03.2016;12.02.2016;23000;0;;;;;0;30.07.2019;15.03.2016;1;3
253587;1;15.03.2016;13.02.2016;108000;0;;;;ŠT. PREJ. VP. 4236-1581/2016;0;30.07.2019;15.03.2016;1;1
253603;1;15.03.2016;01.02.2016;87000;0;;;;pv/1040/2016;0;30.07.2019;15.03.2016;1;1
253617;1;15.03.2016;11.01.2016;875000;0;;;;;0;30.07.2019;15.03.2016;1;2
253632;1;15.03.2016;18.01.2016;38400;0;;;;;1;30.07.2019;15.03.2016;1;2
253663;4;15.03.2016;31.12.2015;18010;0;;;;;0;15.03.2016;15.03.2016;1;4
253722;1;15.03.2016;11.02.2016;5000;0;;;;;0;30.07.2019;15.03.2016;1;2
253772;2;15.03.2016;30.11.2015;37500;0;;;;DPN 1462;0;30.07.2019;15.03.2016;1;3
253806;1;15.03.2016;15.02.2016;20000;0;;;;;0;30.07.2019;15.03.2016;1;1
253839;3;15.03.2016;03.12.2015;6850,49;0;;;;;0;30.07.2019;15.03.2016;1;3
253901;1;15.03.2016;11.01.2016;8198,38;0;;;;;0;30.07.2019;15.03.2016;1;3
253914;1;15.03.2016;15.02.2016;32;0;;;;;1;30.07.2019;15.03.2016;1;2
253934;1;15.03.2016;15.02.2016;85000;0;;;;1368/16;1;30.07.2019;15.03.2016;1;1
253970;1;15.03.2016;15.02.2016;20000;0;;;;;0;30.07.2019;15.03.2016;1;2
253984;1;15.03.2016;09.02.2016;15000;0;;;;;0;30.07.2019;15.03.2016;1;3
253994;1;15.03.2016;16.02.2016;25500;0;;;;;0;30.07.2019;15.03.2016;1;1
254032;1;15.03.2016;29.01.2016;230000;0;;;;;1;30.07.2019;15.03.2016;1;1
254038;1;15.03.2016;23.01.2016;1200;0;;;;;0;30.07.2019;15.03.2016;1;4
254060;1;15.03.2016;18.01.2016;6000;0;;;;;0;30.07.2019;15.03.2016;1;2
254086;1;15.03.2016;09.02.2016;134000;0;;;;ŠT. PREJ. VP. 4236-1265/2016;0;30.07.2019;15.03.2016;1;1
254160;1;15.03.2016;10.02.2016;109500;0;;;;ŠT. PREJ. VP. 4236-1228/2016;0;30.07.2019;15.03.2016;1;1
254161;1;15.03.2016;11.02.2016;29900;0;;;;;0;30.07.2019;15.03.2016;1;1
254223;1;15.03.2016;10.02.2016;19000;0;;;;dpn 1282;0;30.07.2019;15.03.2016;1;3
254225;1;15.03.2016;28.12.2015;238;0;;;;;0;30.07.2019;15.03.2016;1;2
254230;1;15.03.2016;05.02.2016;160000;0;;;;;0;30.07.2019;15.03.2016;1;1
254265;1;15.03.2016;16.12.2015;72;0;;;;;0;30.07.2019;15.03.2016;1;2
254315;1;15.03.2016;03.02.2016;28000;0;;;;;1;30.07.2019;15.03.2016;1;1
254323;1;15.03.2016;03.02.2016;84;0;;;;;0;30.07.2019;15.03.2016;1;1
254369;1;15.03.2016;01.02.2016;1006,4;0;;;;;0;30.07.2019;15.03.2016;1;4
254376;2;15.03.2016;22.01.2016;11460,8;0;;;;PV 1179/2016;0;30.07.2019;15.03.2016;1;3
254411;1;15.03.2016;11.12.2015;3089;0;;;;ŠT. PREJ. VP. 4236-637/2015;0;30.07.2019;15.03.2016;1;2
254491;1;15.03.2016;05.01.2016;430;0;;;;;0;30.07.2019;15.03.2016;1;2
254507;1;15.03.2016;27.01.2016;50000;0;;;;;0;30.07.2019;15.03.2016;1;3
254536;1;15.03.2016;03.02.2016;2000;0;;;;;0;30.07.2019;15.03.2016;1;4
254555;1;15.03.2016;21.01.2016;134106;0;;;;;0;30.07.2019;15.03.2016;1;3
254560;1;15.03.2016;15.01.2015;8120;0;;;;;0;30.07.2019;15.03.2016;1;2
254567;1;15.03.2016;30.01.2016;33000;0;;;;;0;30.07.2019;15.03.2016;1;1
254581;1;15.03.2016;11.12.2015;1980;0;;;;;0;30.07.2019;15.03.2016;1;1
254615;1;15.03.2016;14.12.2015;52000;0;;;;;0;30.07.2019;15.03.2016;1;1
254624;1;15.03.2016;02.02.2016;1732,5;0;;;;;0;30.07.2019;15.03.2016;1;1
254634;1;15.03.2016;04.02.2016;660;0;;;;;0;30.07.2019;15.03.2016;1;2
254679;1;15.03.2016;04.01.2015;1500;0;;;;;0;30.07.2019;15.03.2016;1;2
254708;1;15.03.2016;02.02.2016;35000;0;;;;;1;30.07.2019;15.03.2016;1;2
254749;1;15.03.2016;23.12.2015;120000;0;;;;n 1017/16;1;30.07.2019;15.03.2016;1;4
254764;1;15.03.2016;30.01.2016;10000;0;;;;PRODJA SE LE STAVBA BREZ ZEMLJIŠČA.;0;30.07.2019;15.03.2016;1;4
254777;1;15.03.2016;27.01.2016;92000;0;;;;;0;30.07.2019;15.03.2016;1;1
254842;2;15.03.2016;01.02.2016;230240;0;;;;;0;30.07.2019;15.03.2016;1;3
254903;1;15.03.2016;17.12.2015;3000;0;;;;;0;30.07.2019;15.03.2016;1;2
254962;1;15.03.2016;29.01.2016;76000;0;;;;PV 944/2016;0;30.07.2019;15.03.2016;1;1
254969;1;15.03.2016;20.01.2015;5898;0;;;;;0;30.07.2019;15.03.2016;1;1
254989;1;15.03.2016;21.01.2016;140000;0;;;;;1;30.07.2019;15.03.2016;1;1
255021;1;15.03.2016;27.01.2016;49000;0;;;;;0;30.07.2019;15.03.2016;1;1
255033;1;15.03.2016;29.01.2016;125000;0;;;;911/16;1;30.07.2019;15.03.2016;1;1
255095;1;15.03.2016;18.01.2016;11000;0;;;;;0;30.07.2019;15.03.2016;1;4
255154;1;15.03.2016;18.01.2016;72276,3;0;;;;;0;30.07.2019;15.03.2016;1;1
255185;1;15.03.2016;19.01.2016;25000;0;;;;;0;30.07.2019;15.03.2016;1;1
255208;1;15.03.2016;12.01.2016;5888;0;;;;DPN 836;0;30.07.2019;15.03.2016;1;4
255290;1;15.03.2016;22.01.2016;45000;0;;;;;1;30.07.2019;15.03.2016;1;1
255324;1;15.03.2016;18.01.2016;8760,5;0;;;;št. prejemnega vpisnika:4236-636/2016.;0;30.07.2019;15.03.2016;1;2
255362;1;15.03.2016;18.01.2016;16000;0;;;;;0;30.07.2019;15.03.2016;1;3
255382;1;15.03.2016;07.01.2016;22000;0;;;;;1;30.07.2019;15.03.2016;1;2
255397;1;15.03.2016;06.01.2016;5404;0;;;;;0;30.07.2019;15.03.2016;1;2
255434;1;15.03.2016;07.01.2016;8000;0;;;;;0;30.07.2019;15.03.2016;1;1
255449;1;15.03.2016;15.01.2016;1620;0;;;;;0;30.07.2019;15.03.2016;1;1
255454;1;15.03.2016;18.01.2016;84000;0;;;;576/16;1;30.07.2019;15.03.2016;1;1
255468;1;15.03.2016;05.01.2016;45000;0;;;;PV 123/2016;0;30.07.2019;15.03.2016;1;2
255476;1;15.03.2016;19.01.2016;139000;0;;;;612/2016;0;30.07.2019;15.03.2016;1;1
255556;1;15.03.2016;22.12.2015;102000;0;;;;;0;30.07.2019;15.03.2016;1;2
255564;1;15.03.2016;09.10.2015;6100;0;;;;;0;30.07.2019;15.03.2016;1;2
255604;1;15.03.2016;17.12.2015;131000;0;;;;št. prejemnega vpisnika: 4236-9229/2015.;0;30.07.2019;15.03.2016;1;2
255609;1;15.03.2016;24.12.2015;505;0;;;;;0;30.07.2019;15.03.2016;1;2
255610;1;15.03.2016;20.11.2015;247000;0;;;;;0;30.07.2019;15.03.2016;1;2
255672;1;15.03.2016;17.12.2015;15000;0;;;;9143/15;0;30.07.2019;15.03.2016;1;4
255692;1;15.03.2016;23.11.2015;5355;0;;;;;0;30.07.2019;15.03.2016;1;2
255703;1;15.03.2016;06.10.2015;22000;0;;;;;0;30.07.2019;15.03.2016;1;3
255712;1;15.03.2016;15.12.2015;40000;0;;;;št. prejemnega vpisnika:4236-9190/2015.;0;30.07.2019;15.03.2016;1;2
255721;1;15.03.2016;15.12.2015;11410;0;;;;;0;30.07.2019;15.03.2016;1;2
255943;1;18.03.2016;17.03.2016;7320;1;4;;;;0;30.07.2019;18.03.2016;1;2
255991;1;21.03.2016;07.03.2016;97000;1;3;;;;0;30.07.2019;21.03.2016;1;1
256081;1;22.03.2016;12.02.2016;282532;1;3;;;;0;30.07.2019;22.03.2016;1;1
256169;1;23.03.2016;25.01.2016;48180;0;;;;;0;30.07.2019;23.03.2016;1;1
256607;1;04.04.2016;25.02.2016;119500;1;3;;;;0;30.07.2019;04.04.2016;1;1
257002;3;07.04.2016;21.03.2016;19051,76;1;4;;;;0;30.07.2019;07.04.2016;1;3
257249;1;12.04.2016;13.08.2015;200000;1;3;;;;0;30.07.2019;12.04.2016;1;1
257694;1;15.04.2016;25.03.2016;51000;0;;;;;0;30.07.2019;15.04.2016;1;1
257695;1;15.04.2016;04.03.2016;245000;0;;;;št. prejemnega vpisnika: 4236-10865/2016.;0;30.07.2019;15.04.2016;1;1
257699;1;15.04.2016;25.03.2016;40000;0;;;;;0;30.07.2019;15.04.2016;1;2
257725;1;15.04.2016;29.01.2016;12000;0;;;;;1;30.07.2019;15.04.2016;1;1
257748;1;15.04.2016;09.03.2016;20000;0;;;;;0;30.07.2019;15.04.2016;1;4
257761;1;15.04.2016;22.03.2016;217000;0;;;;23.3.2016;0;30.07.2019;15.04.2016;1;1
257786;1;15.04.2016;02.03.2016;10000;0;;;;;0;30.07.2019;15.04.2016;1;4
257827;1;15.04.2016;01.03.2016;5250;0;;;;pv 2387/16 dovozna pot do črpalke OMW STARI TRG LOŽ;0;30.07.2019;15.04.2016;1;2
257838;1;15.04.2016;15.03.2016;110000;0;;;;;0;30.07.2019;15.04.2016;1;2
257847;1;15.04.2016;17.03.2016;128000;0;;;;PV 2741/2016;0;30.07.2019;15.04.2016;1;2
257919;1;15.04.2016;02.03.2016;25117,77;0;;;;;0;30.07.2019;15.04.2016;1;2
