ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-575893;1208;DOL;ŠMARJE PRI JELŠAH;432/2;7;;;1/1;;3787;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;428;7;;;1/1;;2845;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;401;7;;;1/1;;1601;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;490;7;;;1/1;;2041;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;400;7;;;1/1;;1690;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;465;7;;;1/1;;715;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;425;7;;;1/1;;2136;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;480;7;;;1/1;;953;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;*75/2;3;;;1/1;;92;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;*138;5;;;1/1;Kupnina za stavbo v pogodbi ni posebej določena, ampak je določena za vse nepremičnine skupaj.;58;;
-575893;1208;DOL;ŠMARJE PRI JELŠAH;469;5;;;1/1;Kupnina za stavbo v pogodbi ni posebej določena, ampak je določena za vse nepremičnine skupaj.;1225;;
-575854;1838;LITIJA;LITIJA;526/19;5;;;1/1;;460;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1202/2;3;;;1/1;;1108;;
-575839;1986;POLHOV GRADEC;DOBROVA-POLHOV GRADEC;166;3;;;1/1;;566;;
-575839;1986;POLHOV GRADEC;DOBROVA-POLHOV GRADEC;*82;5;;;1/1;;142;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;46/88;3;;;1/1;;16599;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1207;3;;;1/1;;910;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1206;3;;;1/1;;5669;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;46/171;3;;;1/1;;15058;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;46/176;3;;;1/1;;5147;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;46/173;3;;;1/1;;13166;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1204/1;3;;;1/1;;1585;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1174/1;3;;;1/1;;5251;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1174/2;3;;;1/1;;828;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1173;3;;;1/1;;27203;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;*104;5;;;1/1;;88;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;*105;5;;;1/1;;32;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;*103;5;;;1/1;;67;;
-575814;1427;VELIKI GABER;TREBNJE;482/6;5;;;1/1;;188;;
-575814;1427;VELIKI GABER;TREBNJE;482/4;5;;;2/8;;306;;
-575795;1623;JURJEVICA;RIBNICA;2728/112;9;;;1/1;;952;;
-575794;1641;HRIB;LOŠKI POTOK;*276;3;;;1/1;;200;;
-575794;1641;HRIB;LOŠKI POTOK;*298;7;;;1/1;;50;;
-575794;1641;HRIB;LOŠKI POTOK;1118/2;7;;;1/1;;276;;
-575794;1641;HRIB;LOŠKI POTOK;992/182;7;;;1/1;;724;;
-575718;2132;BITNJE;KRANJ;1655/2;7;;;1/1;Lokacija in cena nepremičnine.;475;;
-575718;2132;BITNJE;KRANJ;1655/8;5;;;1/1;Lokacija in cena nepremičnine.;228;;
-575717;721;MORJE;RAČE-FRAM;41/8;3;;;1/1;;250;;
-575717;721;MORJE;RAČE-FRAM;41/5;3;;;1/1;;461;;
-575717;721;MORJE;RAČE-FRAM;39/1;3;;;1/1;;184;;
-575716;721;MORJE;RAČE-FRAM;38/7;3;;;1/1;;416;;
-575716;721;MORJE;RAČE-FRAM;41/3;3;;;1/1;;590;;
-575716;721;MORJE;RAČE-FRAM;41/7;3;;;1/1;;132;;
-575678;665;RUŠE;RUŠE;2061;5;;;1/1;;11103;;
-575678;665;RUŠE;RUŠE;2062;5;;;1/1;;1221;;
-575678;665;RUŠE;RUŠE;2063;5;;;1/1;;1057;;
-575678;665;RUŠE;RUŠE;2060;5;;;1/1;;2485;;
-575676;2175;JESENICE;JESENICE;409/1;5;;;1/1;;275;;
-575676;2175;JESENICE;JESENICE;410/1;5;;;1/1;;329;;
-575676;2175;JESENICE;JESENICE;410/2;5;;;1/1;;414;;
-575636;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;3074/1;3;;;1/1;;131;;
-575636;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;3074/3;5;;;1/1;;47;;
-575636;2315;ŠEMPETER;ŠEMPETER-VRTOJBA;3073/5;5;;;1/1;;34;;
-575633;2381;LOKAVEC;AJDOVŠČINA;*141/9;5;;;1/1;gospodarsko poslopje;80;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1202/1;3;;;1/1;;8436;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1175;3;;;1/1;;969;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1176;3;;;1/1;;264;;
-575833;1714;SELO PRI ROBU;VELIKE LAŠČE;1172;3;;;1/1;;1065;;
-575813;2110;GRAD;CERKLJE NA GORENJSKEM;652/3;5;;;1/1;;188;;
-575813;2110;GRAD;CERKLJE NA GORENJSKEM;652/10;5;;;1/1;;159;;
-575633;2381;LOKAVEC;AJDOVŠČINA;1205/2;3;;;1/1;;110;;
-575633;2381;LOKAVEC;AJDOVŠČINA;*141/2;5;;;1/1;;65;;
-575674;2248;TOLMIN;TOLMIN;932;5;;;1/1;;35;;
-575673;1817;RADOHOVA VAS;IVANČNA GORICA;22/39;6;;;1/1;;12;;
-575654;824;HUDI KOT;RIBNICA NA POHORJU;727/2;5;;;1/1;;625;;
-575584;2192;RIBNO;BLED;207/32;5;;;13/100;;354;;
-575582;1993;ZAKLANEC;HORJUL;1496;7;;;2099/12514;;6257;;
-575578;1756;ČRNUČE;LJUBLJANA;902/21;10;;;260/362;parc.št. 902/45 v naravi predstavlja del poslovne stavbe in del dvorišča. Parc.št. 902/21 v naravi predstavlja del ceste v izmeri 36m2(6 m pas pred poslovnim objektom) in preostali del parc.št. 902/20- dvorišče;72;;
-575578;1756;ČRNUČE;LJUBLJANA;902/45;10;;;260/362;parc.št. 902/45 v naravi predstavlja del poslovne stavbe in del dvorišča. Parc.št. 902/21 v naravi predstavlja del ceste v izmeri 36m2(6 m pas pred poslovnim objektom) in preostali del parc.št. 902/20- dvorišče;407;;
-575578;1756;ČRNUČE;LJUBLJANA;902/20;10;;;260/362;parc.št. 902/45 v naravi predstavlja del poslovne stavbe in del dvorišča. Parc.št. 902/21 v naravi predstavlja del ceste v izmeri 36m2(6 m pas pred poslovnim objektom) in preostali del parc.št. 902/20- dvorišče;138;;
-575577;1278;DEČNO SELO;BREŽICE;712/2;5;;;1/1;;1540;;
-575577;1278;DEČNO SELO;BREŽICE;711;5;;;1/1;;710;;
-575577;1278;DEČNO SELO;BREŽICE;712/1;5;;;1/1;;885;;
-575576;2296;LOKOVEC;NOVA GORICA;*289;5;;;1/1;;1513;;
-575533;2041;VISOKO;ŠKOFJA LOKA;276/5;7;;;1/1;;293;;
-575533;2041;VISOKO;ŠKOFJA LOKA;276/4;3;;;1/1;;570;;
-575533;2041;VISOKO;ŠKOFJA LOKA;276/3;5;;;1/1;;514;;
-575494;2004;BOROVNICA;VRHNIKA;2106/17;3;;;1/7;;416;;
-575494;2004;BOROVNICA;VRHNIKA;2106/20;5;;;1/1;;269;;
-575474;2122;HUJE;KRANJ;214/7;5;;;1/1;Lokacija in cena nepremičnine.;290;;
-575435;2604;BERTOKI;KOPER;3233/8;6;;;1/1;Parcele so se prodale skupaj z stanovanjem za enotno ceno 130200 Eur.  parcela 3233/6 je del parkirišče, del dostopna pot in obračališče.  parcela 3233/8 je del vrt, del pa parkirišče;67;;
-575435;2604;BERTOKI;KOPER;3233/6;6;;;1/2;Parcele so se prodale skupaj z stanovanjem za enotno ceno 130200 Eur.  parcela 3233/6 je del parkirišče, del dostopna pot in obračališče.  parcela 3233/8 je del vrt, del pa parkirišče;131;;
-575433;319;LITMERK;ORMOŽ;3/1;7;;;1/1;;845;;
-575582;1991;VRZDENEC;HORJUL;1901;7;;;1/4;;6201;;
-575582;1993;ZAKLANEC;HORJUL;1541;7;;;1/4;;4281;;
-575575;2392;AJDOVŠČINA;AJDOVŠČINA;1286/8;3;;;1/1;;36;;
-575433;319;LITMERK;ORMOŽ;2/2;3;;;1/1;;1399;;
-575433;319;LITMERK;ORMOŽ;25;7;;;1/1;;17204;;
-575433;319;LITMERK;ORMOŽ;7;7;;;1/1;;2042;;
-575433;319;LITMERK;ORMOŽ;13;7;;;1/1;;3810;;
-575433;319;LITMERK;ORMOŽ;3/2;7;;;1/1;;486;;
-575433;319;LITMERK;ORMOŽ;2/1;7;;;1/1;;11244;;
-575400;1138;ŠENTJUR PRI CELJU;ŠENTJUR;892;3;;;1/1;;508;;
-575394;1723;VIČ;LJUBLJANA;954/0;5;;;1/1;;;;
-575394;1723;VIČ;LJUBLJANA;953;5;;;1/1;;105;;
-575393;1753;VIŽMARJE;LJUBLJANA;194/30;5;;;1/1;;251;;
-575361;1739;ZGORNJA ŠIŠKA;LJUBLJANA;505/65;5;;;1/1;;1491;;
-575313;1009;OJSTRIŠKA VAS;TABOR;1099/14;5;;;1/1;;295;;
-575296;2618;MOVRAŽ;KOPER;6469/2;5;;;1/1;;192;;
-575295;1732;ŠTEPANJA VAS;LJUBLJANA;45/17;5;;;1/1;;100;;
-575280;577;ZGORNJI JAKOBSKI DOL;PESNICA;839/18;2;;;1/1;;124;;
-575278;657;MARIBOR-GRAD;MARIBOR;965;5;;;1/1;;18;;
-575273;305;KOG;ORMOŽ;128/2;5;;;1/1;;634;;
-575369;1736;BRINJE I;LJUBLJANA;124;5;;;1/1;;354;;
-575368;1724;BREZOVICA;BREZOVICA;207/14;5;;;1/2;;442;;
-575294;1789;PONOVA VAS;GROSUPLJE;329/11;3;;;1/3;;76;;
-575294;1789;PONOVA VAS;GROSUPLJE;329/10;3;;;1/1;;79;;
-575362;2401;VIPAVA;VIPAVA;530/29;6;;;1/1;;12;;
-575257;1666;RAVNE PRI ŽILCAH;CERKNICA;512/1;7;;;1/1;;1180;;
-575255;399;DRAŽENCI;HAJDINA;176/1;7;;;1/1;;831;;
-575254;496;STRAJNA;PODLEHNIK;632;8;;;1/1;;4628;;
-575254;496;STRAJNA;PODLEHNIK;630;7;;;1/1;;1358;;
-575254;496;STRAJNA;PODLEHNIK;633;5;;;1/1;;759;;
-575254;496;STRAJNA;PODLEHNIK;*110;5;;;1/1;;61;;
-575215;2114;DOBRAVA;CERKLJE NA GORENJSKEM;121/19;5;;;1/1;;530;;
-575195;716;RAČE;RAČE-FRAM;2275/6;2;;;1/1;;641;;
-575195;716;RAČE;RAČE-FRAM;2269/2;2;;;1/1;;167;;
-575195;716;RAČE;RAČE-FRAM;2269/1;2;;;1/1;;406;;
-575176;1500;DOBINDOL;NOVO MESTO;4093/408;9;;;1/1;;4228;;
-575154;646;METAVA;MARIBOR;428/3;5;;;1/1;;1134;;
-575138;1739;ZGORNJA ŠIŠKA;LJUBLJANA;1104/23;3;;;1/1;;143;;
-575138;1739;ZGORNJA ŠIŠKA;LJUBLJANA;1087/8;3;;;1/1;;341;;
-575138;1739;ZGORNJA ŠIŠKA;LJUBLJANA;1104/1;3;;;1/1;;1272;;
-575137;144;KOBILJE;KOBILJE;1798;7;;;1/1;;140;;
-575136;144;KOBILJE;KOBILJE;1797/3;7;;;1/1;;164;;
-575136;144;KOBILJE;KOBILJE;1797/1;7;;;1/1;;341;;
-575135;141;GORNJA BISTRICA;ČRENŠOVCI;685;7;;;1/1;;2547;;
-575135;141;GORNJA BISTRICA;ČRENŠOVCI;686;7;;;1/1;;782;;
-575134;146;DOBROVNIK;DOBROVNIK;617;7;;;1/1;;1178;;
-575133;167;ČENTIBA;LENDAVA;93;7;;;1/1;;374;;
-575133;167;ČENTIBA;LENDAVA;94;7;;;1/1;;392;;
-575133;167;ČENTIBA;LENDAVA;82;7;;;1/1;;485;;
-575133;167;ČENTIBA;LENDAVA;83;7;;;1/1;;1029;;
-575133;167;ČENTIBA;LENDAVA;81;7;;;1/1;;461;;
-575133;167;ČENTIBA;LENDAVA;95;5;;;1/1;Gospodarsko poslopje;1768;;
-575118;130;LIPA;BELTINCI;2904/4;7;;;1/1;;215;;
-575118;130;LIPA;BELTINCI;2904/1;7;;;1/1;;9852;;
-575117;163;KOT PRI MURI;LENDAVA;325;7;;;1/1;;1378;;
-575117;162;KAPCA;LENDAVA;2677;7;;;1/1;;1214;;
-575117;162;KAPCA;LENDAVA;2675;7;;;1/1;;2121;;
-575116;162;KAPCA;LENDAVA;2360;3;;;1/1;;638;;
-575116;162;KAPCA;LENDAVA;2361;3;;;1/1;;296;;
-575116;162;KAPCA;LENDAVA;2362;7;;;1/1;;2591;;
-575115;1778;VOLAVLJE;LJUBLJANA;1053/5;3;;;1/1;;4626;;
-575095;199;ŠRATOVCI;RADENCI;312/13;5;;;1/1;;90;;
-575076;1772;SLAPE;LJUBLJANA;725/1;5;;;14/15;;896;;
-575056;1118;LIPOGLAV;SLOVENSKE KONJICE;2022;5;;;1/1;Nepremičnina se prodaja kot kmetija s skupaj 26 parcelami, vendar nam zavrača uveljavitev pravnega posla, če jih vpišemo zato smo vpisali samo stavbo in parcelo na kateri se nahaja.;838;;
-575075;1901;MLAKA;KOMENDA;176/57;5;;;1/1;;555;;
-575074;1901;MLAKA;KOMENDA;176/59;5;;;1/1;;472;;
-575073;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;160/4;3;;;1/1;;192;;
-575053;991;ORLA VAS;POLZELA;648/4;5;;;1/1;;723;;
-575009;29;SERDICA;ROGAŠOVCI;410;7;;;1/1;;315;;
-575010;99;FILOVCI;MORAVSKE TOPLICE;2430;3;;;1/1;;925;;
-575010;99;FILOVCI;MORAVSKE TOPLICE;2431;5;;;1/1;STAVBA PREDSTAVLJA VINSKO KLET;267;;
-575009;29;SERDICA;ROGAŠOVCI;409;7;;;1/1;;9961;;
-575009;29;SERDICA;ROGAŠOVCI;376;7;;;1/1;;1929;;
-575009;29;SERDICA;ROGAŠOVCI;407;7;;;1/1;;672;;
-575009;30;OCINJE;ROGAŠOVCI;458;3;;;1/1;;401;;
-575009;29;SERDICA;ROGAŠOVCI;408;7;;;1/1;;662;;
-575009;30;OCINJE;ROGAŠOVCI;457;7;;;1/1;;1371;;
-575009;29;SERDICA;ROGAŠOVCI;406;3;;;1/1;;2748;;
-575009;29;SERDICA;ROGAŠOVCI;405;5;;;1/1;;274;;
-575007;48;PERTOČA;ROGAŠOVCI;738;7;;;1/1;;2230;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1736;7;;;1/1;;2197;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1716;7;;;1/1;;790;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1719;7;;;1/1;;4608;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1718;7;;;1/1;;7748;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1715;7;;;1/1;;16856;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1714;7;;;1/1;;3008;;
-575007;36;VEČESLAVCI;ROGAŠOVCI;1720;5;;;1/1;;937;;
-575006;68;KOROVCI;CANKOVA;893;3;;;1/1;;1644;;
-575004;20;KRIŽEVCI;GORNJI PETROVCI;5623;3;;;1/1;;1674;;
-575002;105;MURSKA SOBOTA;MURSKA SOBOTA;1729;3;;;1/1;;520;;
-575000;199;ŠRATOVCI;RADENCI;402/2;3;;;1/1;;816;;
-574997;104;RAKIČAN;MURSKA SOBOTA;50;5;;;1/1;;990;;
-574996;68;KOROVCI;CANKOVA;118;9;;;1/1;;3381;;
-574996;68;KOROVCI;CANKOVA;109;9;;;1/1;;556;;
-574996;68;KOROVCI;CANKOVA;119/1;9;;;1/1;;224380;;
-574996;68;KOROVCI;CANKOVA;115;9;;;1/1;;12114;;
-574996;68;KOROVCI;CANKOVA;97/1;9;;;1/1;;2742;;
-574996;68;KOROVCI;CANKOVA;819/1;9;;;1/1;;7042;;
-575005;105;MURSKA SOBOTA;MURSKA SOBOTA;4312/6;5;;;1/1;;596;;
-574996;68;KOROVCI;CANKOVA;120;9;;;1/1;;2023;;
-574996;68;KOROVCI;CANKOVA;83/1;9;;;1/1;;429928;;
-574996;68;KOROVCI;CANKOVA;107;9;;;1/1;;3289;;
-574996;68;KOROVCI;CANKOVA;104;9;;;1/1;;1212;;
-574996;68;KOROVCI;CANKOVA;85/2;9;;;1/1;;2798;;
-574996;68;KOROVCI;CANKOVA;100;9;;;1/1;;345;;
-574996;68;KOROVCI;CANKOVA;111;9;;;1/1;;546;;
-574996;68;KOROVCI;CANKOVA;94;9;;;1/1;;3540;;
-574996;68;KOROVCI;CANKOVA;91;9;;;1/1;;17623;;
-574996;68;KOROVCI;CANKOVA;103;9;;;1/1;;7298;;
-574996;68;KOROVCI;CANKOVA;98;9;;;1/1;;1356;;
-574996;68;KOROVCI;CANKOVA;108;9;;;1/1;;43832;;
-574996;68;KOROVCI;CANKOVA;116;9;;;1/1;;547;;
-574996;68;KOROVCI;CANKOVA;96;9;;;1/1;;83827;;
-574996;68;KOROVCI;CANKOVA;271;9;;;1/1;;173;;
-574996;68;KOROVCI;CANKOVA;102;9;;;1/1;;20334;;
-574996;68;KOROVCI;CANKOVA;87;9;;;1/1;;715;;
-574996;68;KOROVCI;CANKOVA;113;9;;;1/1;;969;;
-574996;68;KOROVCI;CANKOVA;85/1;9;;;1/1;;226040;;
-574996;68;KOROVCI;CANKOVA;99;9;;;1/1;;150090;;
-574996;68;KOROVCI;CANKOVA;105/2;9;;;1/1;;102;;
-574996;68;KOROVCI;CANKOVA;90;9;;;1/1;;795;;
-574996;68;KOROVCI;CANKOVA;101;9;;;1/1;;417;;
-574996;68;KOROVCI;CANKOVA;894;9;;;1/1;;21369;;
-574996;68;KOROVCI;CANKOVA;89;9;;;1/1;;117559;;
-574996;68;KOROVCI;CANKOVA;262/1;9;;;1/1;;6891;;
-574996;68;KOROVCI;CANKOVA;106;9;;;1/1;;15014;;
-574996;68;KOROVCI;CANKOVA;114;9;;;1/1;;150291;;
-574996;68;KOROVCI;CANKOVA;820;9;;;1/1;;5734;;
-574996;68;KOROVCI;CANKOVA;110;9;;;1/1;;44978;;
-574996;68;KOROVCI;CANKOVA;82;9;;;1/1;;885;;
-574996;68;KOROVCI;CANKOVA;81;9;;;1/1;;535500;;
-574994;108;NEMČAVCI;MURSKA SOBOTA;539/1;3;;;1/1;;22669;;
-574992;199;ŠRATOVCI;RADENCI;312/10;3;;;1/1;;323;;
-574990;108;NEMČAVCI;MURSKA SOBOTA;539/39;3;;;1/1;;7040;;
-574989;1673;VELIKE BLOKE;BLOKE;1651;7;;;1/1;;1438;;
-574988;2100;KRANJ;KRANJ;886/29;6;;;1/1;;12;;
-574986;2100;KRANJ;KRANJ;886/40;6;;;1/1;;12;;
-574974;990;TRNAVA;BRASLOVČE;124/6;2;;;1/1;;714;;
-574884;1120;ZGORNJE LAŽE;SLOVENSKE KONJICE;1123/3;3;;;1/1;;284;;
-574884;1120;ZGORNJE LAŽE;SLOVENSKE KONJICE;*154;5;;;1/1;;36;;
-574883;2016;BLEKOVA VAS;LOGATEC;909/112;6;;;1/1;;13;;
-574880;2306;ROŽNA DOLINA;NOVA GORICA;520;3;;;1/1;;5269;;
-574880;2306;ROŽNA DOLINA;NOVA GORICA;535/2;3;;;1/1;;2;;
-574880;2306;ROŽNA DOLINA;NOVA GORICA;535/1;3;;;1/1;;124;;
-574880;2306;ROŽNA DOLINA;NOVA GORICA;519;9;;;1/1;;3884;;
-574880;2306;ROŽNA DOLINA;NOVA GORICA;521;5;;;1/1;;395;;
-574879;2016;BLEKOVA VAS;LOGATEC;909/82;6;;;1/1;;13;;
-574879;2016;BLEKOVA VAS;LOGATEC;909/83;6;;;1/1;;13;;
-574877;2336;BRANIK;NOVA GORICA;881;7;;;1/1;;1252;;
-574877;2336;BRANIK;NOVA GORICA;882;9;;;1/1;;29;;
-574877;2336;BRANIK;NOVA GORICA;*133/2;5;;;1/1;;115;;
-574877;2336;BRANIK;NOVA GORICA;*133/1;5;;;1/1;;40;;
-574877;2336;BRANIK;NOVA GORICA;880;5;;;1/1;;133;;
-574873;2175;JESENICE;JESENICE;633/4;5;;;16/1200;;176;;
-574869;606;RANCA;PESNICA;369;9;;;1/1;;18480;;
-574862;1928;ČEŠNJICE;LUKOVICA;42;7;;;1/1;;1189;;
-574865;1959;DOMŽALE;DOMŽALE;1693/2;3;;;1/2;;100;;
-574864;1961;TRZIN;TRZIN;26;3;;;1/3;;851;;
-574864;1961;TRZIN;TRZIN;25;7;;;1/3;;1280;;
-574858;169;PETIŠOVCI;LENDAVA;3306/7;5;;;1/1;;573;;
-574862;1928;ČEŠNJICE;LUKOVICA;43;7;;;1/1;;1541;;
-574860;553;ZGORNJA VOLIČINA;LENART;828/7;7;;;1/1;;2034;;
-574859;553;ZGORNJA VOLIČINA;LENART;820/2;7;;;1/2;;5614;;
-574857;518;TRIJE KRALJI;BENEDIKT;368/20;7;;;1/1;;1693;;
-574856;554;SPODNJA VOLIČINA;LENART;753/9;7;;;1/1;;915;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;597/2;7;;;1/1;;10162;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;595;7;;;1/1;;2149;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;596;7;;;1/1;;7831;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;597/1;7;;;1/1;;14501;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;106/1;7;;;1/1;;9476;;
-574854;529;JUROVSKI DOL;SVETI JURIJ V SLOV. GORICAH;105/3;7;;;1/1;;2682;;
-574851;131;BELTINCI;BELTINCI;1517/2;10;;;1/1;;174;;
-574851;131;BELTINCI;BELTINCI;1517/1;5;;;1/1;;1211;;
