ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
502040;1;10.08.2020;24.06.2020;2000;0;;;;;;10.08.2020;10.08.2020;1;5
502049;1;10.08.2020;03.06.2020;1650;0;;;;;;10.08.2020;10.08.2020;1;5
502059;1;10.08.2020;29.06.2020;32000;0;;;;;;10.08.2020;10.08.2020;1;5
502067;1;10.08.2020;03.07.2020;112500;0;;;;;;10.08.2020;10.08.2020;1;5
502073;1;10.08.2020;21.06.2020;12000;0;;;;;;10.08.2020;10.08.2020;1;5
502079;1;10.08.2020;17.06.2020;26000;0;;;;;;10.08.2020;10.08.2020;1;5
502082;1;10.08.2020;02.07.2020;240000;0;;;;;;10.08.2020;10.08.2020;1;5
502085;1;10.08.2020;03.07.2020;90000;0;;;;;;10.08.2020;10.08.2020;1;5
502088;1;10.08.2020;01.07.2020;110000;0;;;;;;10.08.2020;10.08.2020;1;5
502093;1;10.08.2020;22.06.2020;3462;0;;;;;;10.08.2020;10.08.2020;1;5
502097;1;10.08.2020;06.07.2020;30500;0;;;;;;10.08.2020;10.08.2020;1;5
502099;1;10.08.2020;04.07.2020;144000;0;;;;;;10.08.2020;10.08.2020;1;5
502102;1;10.08.2020;29.06.2020;100000;0;;;;;;10.08.2020;10.08.2020;1;5
502104;1;10.08.2020;16.06.2020;20000;0;;;;;;10.08.2020;10.08.2020;1;5
502107;1;10.08.2020;02.07.2020;55000;0;;;;;;10.08.2020;10.08.2020;1;5
502120;1;10.08.2020;03.07.2020;1700;0;;;;;;10.08.2020;10.08.2020;1;5
502123;1;10.08.2020;07.07.2020;12000;0;;;;;;10.08.2020;10.08.2020;1;5
502131;1;10.08.2020;02.07.2020;49000;0;;;;;;10.08.2020;10.08.2020;1;5
502134;1;10.08.2020;29.06.2020;23000;0;;;;;;10.08.2020;10.08.2020;1;5
502146;1;10.08.2020;02.07.2020;90000;0;;;;;;10.08.2020;10.08.2020;1;5
502149;1;10.08.2020;20.06.2020;7093,4;0;;;;;;10.08.2020;10.08.2020;1;5
502164;1;10.08.2020;06.07.2020;51000;0;;;;;;10.08.2020;10.08.2020;1;5
502175;1;10.08.2020;06.07.2020;219000;0;;;;;;10.08.2020;10.08.2020;1;5
502176;1;10.08.2020;29.06.2020;43759,12;0;;;;;;10.08.2020;10.08.2020;1;5
502181;1;10.08.2020;01.07.2020;55000;0;;;;;;10.08.2020;10.08.2020;1;5
502183;1;10.08.2020;22.06.2020;85000;0;;;;;;10.08.2020;10.08.2020;1;5
502185;1;10.08.2020;06.07.2020;10500;0;;;;;;10.08.2020;10.08.2020;1;5
502199;1;10.08.2020;03.07.2020;35700;0;;;;;;10.08.2020;10.08.2020;1;5
502201;1;10.08.2020;28.06.2020;12800;0;;;;;;10.08.2020;10.08.2020;1;5
502204;1;10.08.2020;06.07.2020;20000;0;;;;;;10.08.2020;10.08.2020;1;5
502216;1;10.08.2020;03.06.2020;3808;0;;;;;;10.08.2020;10.08.2020;1;5
502226;1;10.08.2020;08.07.2020;127000;0;;;;;;10.08.2020;10.08.2020;1;5
502236;1;10.08.2020;18.06.2020;40000;0;;;;;;10.08.2020;10.08.2020;1;5
502241;1;10.08.2020;29.06.2020;15000;0;;;;;;10.08.2020;10.08.2020;1;5
502245;1;10.08.2020;03.07.2020;97000;0;;;;;;10.08.2020;10.08.2020;1;5
502252;1;10.08.2020;01.07.2020;7200;0;;;;;;10.08.2020;10.08.2020;1;5
502258;1;10.08.2020;29.04.2020;6270,42;0;;;;;;10.08.2020;10.08.2020;1;5
502270;1;10.08.2020;03.07.2020;100000;0;;;;;;10.08.2020;10.08.2020;1;5
502276;1;10.08.2020;03.07.2020;150000;0;;;;;;10.08.2020;10.08.2020;1;5
502286;1;10.08.2020;02.06.2020;1500;0;;;;;;10.08.2020;10.08.2020;1;5
502288;1;10.08.2020;03.06.2020;6604,5;0;;;;;;10.08.2020;10.08.2020;1;5
502306;1;10.08.2020;03.07.2020;1000;0;;;;;;10.08.2020;10.08.2020;1;5
502307;1;10.08.2020;02.02.2020;5200;0;;;;;;10.08.2020;10.08.2020;1;5
502311;1;10.08.2020;02.07.2020;20760;0;;;;;;10.08.2020;10.08.2020;1;5
502316;1;10.08.2020;04.07.2020;36000;0;;;;;;10.08.2020;10.08.2020;1;5
502328;1;10.08.2020;03.07.2020;29000;0;;;;;;10.08.2020;10.08.2020;1;5
502330;1;10.08.2020;29.06.2020;85000;0;;;;;;10.08.2020;10.08.2020;1;5
502337;1;10.08.2020;07.07.2020;100000;0;;;;;;10.08.2020;10.08.2020;1;5
502347;1;10.08.2020;06.07.2020;117600;0;;;;;;10.08.2020;10.08.2020;1;5
502371;1;10.08.2020;09.07.2020;140000;0;;;;;;10.08.2020;10.08.2020;1;5
502377;1;10.08.2020;01.07.2020;5000;0;;;;;;10.08.2020;10.08.2020;1;5
502384;1;10.08.2020;30.06.2020;5000;0;;;;;;10.08.2020;10.08.2020;1;5
502395;1;10.08.2020;10.07.2020;34000;0;;;;;;10.08.2020;10.08.2020;1;5
502398;1;10.08.2020;24.06.2020;39400;0;;;;;;10.08.2020;10.08.2020;1;5
502408;1;10.08.2020;09.07.2020;15000;0;;;;;;10.08.2020;10.08.2020;1;5
502413;1;10.08.2020;02.07.2020;27500;0;;;;;;10.08.2020;10.08.2020;1;5
502418;1;10.08.2020;27.06.2020;37000;0;;;;;;10.08.2020;10.08.2020;1;5
502419;1;10.08.2020;08.07.2020;85000;0;;;;;;10.08.2020;10.08.2020;1;5
502430;1;10.08.2020;04.06.2020;3060;0;;;;;;10.08.2020;10.08.2020;1;5
502432;1;10.08.2020;30.06.2020;4500;0;;;;;;10.08.2020;10.08.2020;1;5
502433;1;10.08.2020;09.07.2020;45000;0;;;;;;10.08.2020;10.08.2020;1;5
502441;1;10.08.2020;11.07.2020;60000;0;;;;;;10.08.2020;10.08.2020;1;5
502454;1;10.08.2020;04.07.2020;22572;0;;;;;;10.08.2020;10.08.2020;1;5
502457;1;10.08.2020;14.06.2020;37000;0;;;;;;10.08.2020;10.08.2020;1;5
502465;1;10.08.2020;06.05.2020;4427;0;;;;;;10.08.2020;10.08.2020;1;5
502466;1;10.08.2020;23.03.2020;4920;0;;;;;;10.08.2020;10.08.2020;1;5
502469;1;10.08.2020;03.06.2020;700;0;;;;;;10.08.2020;10.08.2020;1;5
502476;1;10.08.2020;18.06.2020;15000;0;;;;;;10.08.2020;10.08.2020;1;5
502477;1;10.08.2020;03.07.2020;5200;0;;;;;;10.08.2020;10.08.2020;1;5
502482;1;10.08.2020;08.07.2020;40000;0;;;;;;10.08.2020;10.08.2020;1;5
502486;1;10.08.2020;01.07.2020;1480;0;;;;;;10.08.2020;10.08.2020;1;5
502503;1;10.08.2020;08.07.2020;10000;0;;;;;;10.08.2020;10.08.2020;1;5
502504;1;10.08.2020;09.07.2020;40000;0;;;;;;10.08.2020;10.08.2020;1;5
502507;1;10.08.2020;01.07.2020;13260;0;;;;;;10.08.2020;10.08.2020;1;5
502511;1;10.08.2020;30.06.2020;25000;0;;;;;;10.08.2020;10.08.2020;1;5
502520;1;10.08.2020;03.07.2020;95000;0;;;;;;10.08.2020;10.08.2020;1;5
502522;1;10.08.2020;13.03.2020;30000;0;;;;;;10.08.2020;10.08.2020;1;5
502527;1;10.08.2020;08.07.2020;120000;0;;;;;;10.08.2020;10.08.2020;1;5
502539;1;10.08.2020;14.07.2020;75000;0;;;;;;10.08.2020;10.08.2020;1;5
502542;1;10.08.2020;10.07.2020;58000;0;;;;;;10.08.2020;10.08.2020;1;5
502546;1;10.08.2020;19.06.2020;2000;0;;;;;;10.08.2020;10.08.2020;1;5
502550;1;10.08.2020;09.07.2020;225000;0;;;;;;10.08.2020;10.08.2020;1;5
502566;1;10.08.2020;15.06.2020;2000;0;;;;;;10.08.2020;10.08.2020;1;5
502571;1;10.08.2020;10.07.2020;8000;0;;;;;;10.08.2020;10.08.2020;1;5
502574;1;10.08.2020;28.05.2020;10000;0;;;;;;10.08.2020;10.08.2020;1;5
502584;1;10.08.2020;08.06.2020;1500;0;;;;;;10.08.2020;10.08.2020;1;5
502588;1;10.08.2020;09.07.2020;28500;0;;;;;;10.08.2020;10.08.2020;1;5
502590;1;10.08.2020;15.07.2020;330000;0;;;;;;10.08.2020;10.08.2020;1;5
502597;1;10.08.2020;30.06.2020;13280;0;;;;;;10.08.2020;10.08.2020;1;5
502604;1;10.08.2020;15.07.2020;7000;0;;;;;;10.08.2020;10.08.2020;1;5
502619;1;10.08.2020;14.07.2020;46695,85;0;;;;;;26.11.2021;10.08.2020;1;5
502650;1;10.08.2020;07.07.2020;18885;0;;;;;;10.08.2020;10.08.2020;1;5
502674;1;10.08.2020;06.06.2020;2200;0;;;;;;10.08.2020;10.08.2020;1;5
502686;1;10.08.2020;13.07.2020;237000;0;;;;;;10.08.2020;10.08.2020;1;5
502695;1;10.08.2020;13.07.2020;220000;0;;;;;;10.08.2020;10.08.2020;1;5
502696;1;10.08.2020;01.07.2020;205000;0;;;;;;10.08.2020;10.08.2020;1;5
502730;1;10.08.2020;23.06.2020;45000;0;;;;;;10.08.2020;10.08.2020;1;5
502742;1;10.08.2020;17.06.2020;6432;0;;;;;;10.08.2020;10.08.2020;1;5
502761;1;10.08.2020;15.07.2020;40000;0;;;;;;10.08.2020;10.08.2020;1;5
502771;1;10.08.2020;21.05.2020;15000;0;;;;;;10.08.2020;10.08.2020;1;5
502782;1;10.08.2020;15.07.2020;118000;0;;;;;;10.08.2020;10.08.2020;1;5
502783;1;10.08.2020;10.07.2020;10000;0;;;;;;10.08.2020;10.08.2020;1;5
502787;1;10.08.2020;10.07.2020;100;0;;;;;;11.08.2020;10.08.2020;1;5
502802;1;10.08.2020;09.07.2020;85000;0;;;;;;10.08.2020;10.08.2020;1;5
502814;1;10.08.2020;17.07.2020;1450;0;;;;;;10.08.2020;10.08.2020;1;5
502815;1;10.08.2020;16.07.2020;94500;0;;;;;;10.08.2020;10.08.2020;1;5
502817;1;10.08.2020;17.07.2020;720000;0;;;;;;10.08.2020;10.08.2020;1;5
502832;1;10.08.2020;17.07.2020;77000;0;;;;;;10.08.2020;10.08.2020;1;5
502833;1;10.08.2020;10.07.2020;12000;0;;;;;;10.08.2020;10.08.2020;1;5
502835;1;10.08.2020;13.07.2020;235000;0;;;;;;10.08.2020;10.08.2020;1;5
502842;1;10.08.2020;20.07.2020;225000;0;;;;;;10.08.2020;10.08.2020;1;5
502848;1;10.08.2020;15.07.2020;189500;0;;;;;;10.08.2020;10.08.2020;1;5
502864;1;10.08.2020;09.03.2020;23275;0;;;;;;10.08.2020;10.08.2020;1;5
502867;1;10.08.2020;07.07.2020;35900;0;;;;;;10.08.2020;10.08.2020;1;5
502872;1;10.08.2020;05.07.2020;14000;0;;;;;;10.08.2020;10.08.2020;1;5
502888;1;10.08.2020;08.07.2020;15000;0;;;;;;11.08.2020;10.08.2020;1;5
502891;1;10.08.2020;15.05.2020;1083,2;0;;;;;;11.08.2020;10.08.2020;1;5
502897;1;10.08.2020;30.01.2020;60000;0;;;;;;11.08.2020;10.08.2020;1;5
502899;1;10.08.2020;16.07.2020;8000;0;;;;;;11.08.2020;10.08.2020;1;5
502902;1;10.08.2020;20.07.2020;60000;0;;;;;;11.08.2020;10.08.2020;1;5
502905;1;10.08.2020;15.07.2020;9600;0;;;;;;11.08.2020;10.08.2020;1;5
502912;1;10.08.2020;06.07.2020;5664;0;;;;;;11.08.2020;10.08.2020;1;5
502913;1;10.08.2020;16.06.2020;4500;0;;;;;;11.08.2020;10.08.2020;1;5
502940;1;11.08.2020;24.06.2020;2016;0;;;;;;11.08.2020;11.08.2020;1;5
502941;1;11.08.2020;13.07.2020;104000;0;;;;;;11.08.2020;11.08.2020;1;5
502963;1;11.08.2020;17.07.2020;115000;0;;;;;;11.08.2020;11.08.2020;1;5
502968;1;11.08.2020;07.07.2020;7140;0;;;;;;11.08.2020;11.08.2020;1;5
502972;1;11.08.2020;26.05.2020;26826;0;;;;;;11.08.2020;11.08.2020;1;5
502986;1;11.08.2020;11.07.2020;101;0;;;;;;11.08.2020;11.08.2020;1;5
502992;1;11.08.2020;23.06.2020;12657;0;;;;;;11.08.2020;11.08.2020;1;5
502998;1;11.08.2020;16.07.2020;550;0;;;;;;11.08.2020;11.08.2020;1;5
502999;1;11.08.2020;10.07.2020;282000;0;;;;;;11.08.2020;11.08.2020;1;5
503002;1;11.08.2020;20.07.2020;41000;0;;;;;;11.08.2020;11.08.2020;1;5
503008;1;11.08.2020;15.06.2020;5500;0;;;;;;11.08.2020;11.08.2020;1;5
503009;1;11.08.2020;18.01.2020;10500;0;;;;;;11.08.2020;11.08.2020;1;5
503011;1;11.08.2020;20.02.2020;100;0;;;;;;11.08.2020;11.08.2020;1;5
503023;1;11.08.2020;15.05.2020;236000;0;;;;;;11.08.2020;11.08.2020;1;5
503035;1;11.08.2020;27.05.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
503046;1;11.08.2020;08.04.2020;15389,39;0;;;;;;11.08.2020;11.08.2020;1;5
503051;1;11.08.2020;11.06.2020;12500;0;;;;;;11.08.2020;11.08.2020;1;5
503059;1;11.08.2020;27.02.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
503060;1;11.08.2020;19.02.2020;92000;0;;;;;;11.08.2020;11.08.2020;1;5
503075;1;11.08.2020;19.06.2020;90000;0;;;;;;11.08.2020;11.08.2020;1;5
503086;1;11.08.2020;20.07.2020;47000;0;;;;;;11.08.2020;11.08.2020;1;5
503095;1;11.08.2020;17.07.2020;200000;0;;;;;;11.08.2020;11.08.2020;1;5
503102;1;11.08.2020;20.07.2020;150000;0;;;;;;11.08.2020;11.08.2020;1;5
503107;1;11.08.2020;07.07.2020;35000;0;;;;;;11.08.2020;11.08.2020;1;5
503111;1;11.08.2020;21.07.2020;36000;0;;;;;;11.08.2020;11.08.2020;1;5
503114;1;11.08.2020;23.12.2019;3000;0;;;;;;11.08.2020;11.08.2020;1;5
503131;1;11.08.2020;06.07.2020;28212,5;0;;;;;;11.08.2020;11.08.2020;1;5
503135;1;11.08.2020;21.07.2020;51950;0;;;;;;11.08.2020;11.08.2020;1;5
503136;1;11.08.2020;24.07.2020;7000;0;;;;;;11.08.2020;11.08.2020;1;5
503139;1;11.08.2020;23.07.2020;1050;0;;;;;;11.08.2020;11.08.2020;1;5
503169;1;11.08.2020;15.07.2020;2960;0;;;;;;11.08.2020;11.08.2020;1;5
503183;1;11.08.2020;09.07.2020;4152;0;;;;;;11.08.2020;11.08.2020;1;5
503191;1;11.08.2020;20.07.2020;82000;0;;;;;;11.08.2020;11.08.2020;1;5
503195;1;11.08.2020;02.07.2020;11236,8;0;;;;;;11.08.2020;11.08.2020;1;5
503199;1;11.08.2020;26.06.2020;3000;0;;;;;;11.08.2020;11.08.2020;1;5
503200;1;11.08.2020;13.07.2020;140000;0;;;;;;11.08.2020;11.08.2020;1;5
503210;1;11.08.2020;16.07.2020;78500;0;;;;;;11.08.2020;11.08.2020;1;5
503228;1;11.08.2020;13.07.2020;1,26;0;;;;;;11.08.2020;11.08.2020;1;5
503229;1;11.08.2020;09.07.2020;10185;0;;;;;;11.08.2020;11.08.2020;1;5
503230;1;11.08.2020;27.07.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
503239;1;11.08.2020;14.07.2020;1350;0;;;;;;11.08.2020;11.08.2020;1;5
503252;1;11.08.2020;30.01.2020;126;0;;;;;;11.08.2020;11.08.2020;1;5
503264;1;11.08.2020;20.07.2020;125000;0;;;;;;11.08.2020;11.08.2020;1;5
503266;1;11.08.2020;10.07.2020;681,02;0;;;;;;11.08.2020;11.08.2020;1;5
503290;1;11.08.2020;12.07.2020;200000;0;;;;;;11.08.2020;11.08.2020;1;5
503306;1;11.08.2020;27.07.2020;25000;0;;;;;;11.08.2020;11.08.2020;1;5
503323;1;11.08.2020;17.06.2020;49000;0;;;;;;11.08.2020;11.08.2020;1;5
503324;1;11.08.2020;24.07.2020;65000;0;;;;;;11.08.2020;11.08.2020;1;5
503327;1;11.08.2020;08.07.2020;7962;0;;;;;;11.08.2020;11.08.2020;1;5
503349;1;11.08.2020;25.07.2020;74500;0;;;;;;11.08.2020;11.08.2020;1;5
503359;2;11.08.2020;10.07.2020;20000;0;;;;;;11.08.2020;11.08.2020;1;5
503362;2;11.08.2020;10.06.2020;546;0;;;;;;11.08.2020;11.08.2020;1;5
503369;3;11.08.2020;01.07.2020;31194;0;;;;;;11.08.2020;11.08.2020;1;5
503375;4;11.08.2020;10.02.2020;10248;0;;;;;;11.08.2020;11.08.2020;1;4
503380;4;11.08.2020;10.07.2020;10500;0;;;;;;11.08.2020;11.08.2020;1;4
503420;2;11.08.2020;14.04.2020;7550,11;0;;;;;;11.08.2020;11.08.2020;1;5
503427;2;11.08.2020;07.07.2020;27900;0;;;;;;11.08.2020;11.08.2020;1;5
503442;3;11.08.2020;29.05.2020;12500;0;;;;;;11.08.2020;11.08.2020;1;5
503449;4;11.08.2020;15.06.2020;2000;0;;;;;;11.08.2020;11.08.2020;1;4
503452;4;11.08.2020;15.07.2020;64000;0;;;;;;11.08.2020;11.08.2020;1;4
503456;1;11.08.2020;24.07.2020;50000;0;;;;;;11.08.2020;11.08.2020;1;5
503457;1;11.08.2020;13.07.2020;133000;0;;;;;;11.08.2020;11.08.2020;1;5
503458;1;11.08.2020;21.07.2020;4200;0;;;;;;11.08.2020;11.08.2020;1;5
503463;1;11.08.2020;09.07.2020;2742;0;;;;;;11.08.2020;11.08.2020;1;5
503469;1;11.08.2020;06.07.2020;2000;0;;;;;;11.08.2020;11.08.2020;1;5
503472;1;11.08.2020;15.07.2020;25000;0;;;;;;11.08.2020;11.08.2020;1;5
503483;1;11.08.2020;22.07.2020;148000;0;;;;;;11.08.2020;11.08.2020;1;5
503508;3;11.08.2020;14.07.2020;41580;0;;;;;;11.08.2020;11.08.2020;1;5
503509;3;11.08.2020;09.07.2020;174882,4;0;;;;;;11.08.2020;11.08.2020;1;5
503510;3;11.08.2020;13.07.2020;27000;0;;;;;;11.08.2020;11.08.2020;1;5
503511;3;11.08.2020;06.07.2020;3500;0;;;;;;11.08.2020;11.08.2020;1;5
503514;3;11.08.2020;06.07.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
503517;3;11.08.2020;03.07.2020;20000;0;;;;;;11.08.2020;11.08.2020;1;5
503521;4;11.08.2020;30.06.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;4
503524;4;11.08.2020;16.06.2020;60000;0;;;;;;11.08.2020;11.08.2020;1;4
503541;1;11.08.2020;18.11.2019;9357,75;0;;;;;;11.08.2020;11.08.2020;1;5
503543;1;11.08.2020;13.02.2020;27000;0;;;;;;11.08.2020;11.08.2020;1;5
503546;1;11.08.2020;12.06.2020;60000;0;;;;;;11.08.2020;11.08.2020;1;5
503547;1;11.08.2020;21.06.2020;6000;0;;;;;;11.08.2020;11.08.2020;1;5
503574;1;11.08.2020;18.05.2020;75000;0;;;;;;11.08.2020;11.08.2020;1;5
503587;1;11.08.2020;17.06.2020;56040;0;;;;;;11.08.2020;11.08.2020;1;5
503607;1;11.08.2020;01.06.2020;5104;0;;;;;;11.08.2020;11.08.2020;1;5
503622;1;11.08.2020;24.06.2020;300000;0;;;;;;11.08.2020;11.08.2020;1;5
503645;1;11.08.2020;19.06.2020;170000;0;;;;;;11.08.2020;11.08.2020;1;5
503648;1;11.08.2020;11.03.2020;900;0;;;;;;11.08.2020;11.08.2020;1;5
503652;1;11.08.2020;06.06.2020;25000;0;;;;;;11.08.2020;11.08.2020;1;5
503662;1;11.08.2020;15.06.2020;107311,07;0;;;;;;11.08.2020;11.08.2020;1;5
503675;1;11.08.2020;23.06.2020;20000;0;;;;;;11.08.2020;11.08.2020;1;5
503686;1;11.08.2020;11.05.2020;1074;0;;;;;;11.08.2020;11.08.2020;1;5
503687;1;11.08.2020;22.06.2020;311110;0;;;;;;11.08.2020;11.08.2020;1;5
503708;1;11.08.2020;23.06.2020;50000;0;;;;;;11.08.2020;11.08.2020;1;5
503714;1;11.08.2020;18.05.2020;1277;0;;;;;;11.08.2020;11.08.2020;1;5
503715;1;11.08.2020;23.06.2020;89100;0;;;;;;11.08.2020;11.08.2020;1;5
503719;1;11.08.2020;19.06.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
503738;1;11.08.2020;24.06.2020;92000;0;;;;;;11.08.2020;11.08.2020;1;5
503744;1;11.08.2020;22.06.2020;1000;0;;;;;;11.08.2020;11.08.2020;1;5
503769;1;11.08.2020;17.06.2020;7435;0;;;;;;11.08.2020;11.08.2020;1;5
503770;1;11.08.2020;16.06.2020;75000;0;;;;;;11.08.2020;11.08.2020;1;5
503781;1;11.08.2020;29.06.2020;33478;0;;;;;;11.08.2020;11.08.2020;1;5
503788;1;11.08.2020;29.06.2020;220000;0;;;;;;11.08.2020;11.08.2020;1;5
503794;1;11.08.2020;29.06.2020;158000;0;;;;;;11.08.2020;11.08.2020;1;5
503797;1;11.08.2020;11.03.2020;900;0;;;;;;11.08.2020;11.08.2020;1;5
503799;1;11.08.2020;18.06.2020;290000;0;;;;;;11.08.2020;11.08.2020;1;5
503807;1;11.08.2020;29.06.2020;22000;0;;;;;;11.08.2020;11.08.2020;1;5
503818;1;11.08.2020;01.07.2020;14000;0;;;;;;11.08.2020;11.08.2020;1;5
503821;1;11.08.2020;06.07.2020;4425;0;;;;;;11.08.2020;11.08.2020;1;5
503826;1;11.08.2020;03.07.2020;119600;0;;;;;;11.08.2020;11.08.2020;1;5
503835;1;11.08.2020;30.06.2020;58000;0;;;;;;11.08.2020;11.08.2020;1;5
503839;1;11.08.2020;12.06.2020;18441;0;;;;;;11.08.2020;11.08.2020;1;5
503841;1;11.08.2020;15.06.2020;48012;0;;;;;;11.08.2020;11.08.2020;1;5
503848;1;11.08.2020;06.07.2020;260;0;;;;;;11.08.2020;11.08.2020;1;5
503849;1;11.08.2020;25.02.2020;5500;0;;;;;;11.08.2020;11.08.2020;1;5
503873;1;11.08.2020;07.07.2020;70000;0;;;;;;11.08.2020;11.08.2020;1;5
503875;1;11.08.2020;16.06.2020;6518;0;;;;;;11.08.2020;11.08.2020;1;5
503881;1;11.08.2020;26.06.2020;10745,71;0;;;;;;11.08.2020;11.08.2020;1;5
503886;1;11.08.2020;03.07.2020;133000;0;;;;;;11.08.2020;11.08.2020;1;5
503891;1;11.08.2020;01.07.2020;80;0;;;;;;11.08.2020;11.08.2020;1;5
503894;1;11.08.2020;03.07.2020;370000;0;;;;;;11.08.2020;11.08.2020;1;5
503908;1;11.08.2020;22.06.2020;34000;0;;;;;;11.08.2020;11.08.2020;1;5
503909;1;11.08.2020;02.07.2020;85900;0;;;;;;11.08.2020;11.08.2020;1;5
503910;1;11.08.2020;08.07.2020;70000;0;;;;;;11.08.2020;11.08.2020;1;5
503912;1;11.08.2020;08.07.2020;11585;0;;;;;;11.08.2020;11.08.2020;1;5
503918;1;11.08.2020;08.07.2020;79000;0;;;;;;11.08.2020;11.08.2020;1;5
503922;1;11.08.2020;22.06.2020;4000;0;;;;;;11.08.2020;11.08.2020;1;5
503924;1;11.08.2020;12.07.2020;60000;0;;;;;;11.08.2020;11.08.2020;1;5
503928;1;11.08.2020;09.07.2020;73000;0;;;;;;11.08.2020;11.08.2020;1;5
503933;1;11.08.2020;17.06.2020;53500;0;;;;;;11.08.2020;11.08.2020;1;5
503935;1;11.08.2020;16.06.2020;12000;0;;;;;;11.08.2020;11.08.2020;1;5
503953;1;11.08.2020;01.07.2020;23000;0;;;;;;11.08.2020;11.08.2020;1;5
503971;1;11.08.2020;17.06.2020;34212;0;;;;;;11.08.2020;11.08.2020;1;5
503972;1;11.08.2020;06.07.2020;55000;0;;;;;;11.08.2020;11.08.2020;1;5
503978;1;11.08.2020;14.07.2020;77500;0;;;;;;11.08.2020;11.08.2020;1;5
503979;1;11.08.2020;14.07.2020;5000;0;;;;;;11.08.2020;11.08.2020;1;5
504005;1;11.08.2020;14.07.2020;115000;0;;;;;;11.08.2020;11.08.2020;1;5
504007;1;11.08.2020;02.07.2020;37500;0;;;;;;11.08.2020;11.08.2020;1;5
504009;1;11.08.2020;30.06.2020;26700;0;;;;;;11.08.2020;11.08.2020;1;5
504012;1;11.08.2020;08.07.2020;57125;0;;;;;;11.08.2020;11.08.2020;1;5
504013;1;11.08.2020;16.07.2020;5050;0;;;;;;11.08.2020;11.08.2020;1;5
504019;1;11.08.2020;03.07.2020;31000;0;;;;;;11.08.2020;11.08.2020;1;5
504031;1;11.08.2020;17.06.2020;10760;0;;;;;;11.08.2020;11.08.2020;1;5
504036;1;11.08.2020;02.07.2020;1683;0;;;;;;11.08.2020;11.08.2020;1;5
504041;1;11.08.2020;02.07.2020;35000;0;;;;;;11.08.2020;11.08.2020;1;5
504042;1;11.08.2020;16.07.2020;194700;0;;;;;;11.08.2020;11.08.2020;1;5
504050;1;11.08.2020;03.07.2020;2877,61;0;;;;;;11.08.2020;11.08.2020;1;5
504053;1;11.08.2020;18.05.2020;1800;0;;;;;;11.08.2020;11.08.2020;1;5
504056;1;11.08.2020;14.07.2020;2938,8;0;;;;;;11.08.2020;11.08.2020;1;5
504063;1;11.08.2020;09.07.2020;1875;0;;;;;;11.08.2020;11.08.2020;1;5
504066;1;11.08.2020;08.06.2020;6997,2;0;;;;;;11.08.2020;11.08.2020;1;5
504068;1;11.08.2020;06.07.2020;1500;0;;;;;;11.08.2020;11.08.2020;1;5
504078;1;11.08.2020;09.05.2020;12900;0;;;;;;11.08.2020;11.08.2020;1;5
504083;1;11.08.2020;21.06.2020;3000;0;;;;;;11.08.2020;11.08.2020;1;5
504091;1;11.08.2020;10.07.2020;10000;0;;;;;;11.08.2020;11.08.2020;1;5
504111;1;11.08.2020;13.07.2020;172000;0;;;;;;11.08.2020;11.08.2020;1;5
504138;1;11.08.2020;16.07.2020;105000;0;;;;;;11.08.2020;11.08.2020;1;5
504149;1;11.08.2020;13.02.2020;150,44;0;;;;;;11.08.2020;11.08.2020;1;5
504163;1;11.08.2020;11.07.2020;40000;0;;;;;;11.08.2020;11.08.2020;1;5
504170;1;11.08.2020;23.07.2020;11500;0;;;;;;11.08.2020;11.08.2020;1;5
504172;1;11.08.2020;22.07.2020;3000;0;;;;;;11.08.2020;11.08.2020;1;5
504173;1;11.08.2020;22.07.2020;59000;0;;;;;;11.08.2020;11.08.2020;1;5
504205;1;11.08.2020;20.07.2020;50000;0;;;;;;11.08.2020;11.08.2020;1;5
504213;1;11.08.2020;03.07.2020;3000;0;;;;;;11.08.2020;11.08.2020;1;5
504215;1;11.08.2020;20.07.2020;135000;0;;;;;;11.08.2020;11.08.2020;1;5
504233;3;11.08.2020;09.06.2020;12640;0;;;;;;11.08.2020;11.08.2020;1;5
504237;3;11.08.2020;02.03.2020;1762,25;0;;;;;;11.08.2020;11.08.2020;1;5
504240;3;11.08.2020;06.07.2020;6000;0;;;;;;11.08.2020;11.08.2020;1;5
504243;4;11.08.2020;03.07.2020;150000;0;;;;;;11.08.2020;11.08.2020;1;4
504247;4;11.08.2020;17.06.2020;8500;0;;;;;;11.08.2020;11.08.2020;1;4
504332;1;13.08.2020;27.07.2020;8000;1;4;;;;;13.08.2020;13.08.2020;1;5
504337;1;13.08.2020;17.07.2020;108921,6;1;4;;;;;13.08.2020;13.08.2020;1;5
504373;1;13.08.2020;30.03.2020;18300;1;4;;;;;02.10.2020;02.10.2020;1;5
