ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-519154;1167;NEGONJE;ROGAŠKA SLATINA;295/12;6;;;369/1000;;744;;
-519154;1167;NEGONJE;ROGAŠKA SLATINA;295/13;6;;;369/1000;;2774;;
-519154;1167;NEGONJE;ROGAŠKA SLATINA;295/11;10;;;1/1;Obe navedenei nepremičnini predstavljajo skupaj z obema posameznima deloma stavbe trgovino s pomožnimi prostori v skupni izmeri 1219,18 m2, razkladalno rampo v skupni izmeri 219 m2 ter vhod in nadstrešek na vhodu v skupni izmeri 136 m2.;136;;
-519154;1167;NEGONJE;ROGAŠKA SLATINA;295/5;10;;;1/1;Obe navedenei nepremičnini predstavljajo skupaj z obema posameznima deloma stavbe trgovino s pomožnimi prostori v skupni izmeri 1219,18 m2, razkladalno rampo v skupni izmeri 219 m2 ter vhod in nadstrešek na vhodu v skupni izmeri 136 m2.;219;;
-519150;2140;PODREČA;KRANJ;140/5;3;;;1/1;;1000;;
-519121;2595;ŠKOFIJE;KOPER;793/4;3;;;1/1;;2372;;
-519121;2595;ŠKOFIJE;KOPER;793/5;7;;;1/1;;1463;;
-519117;2592;JERNEJ;KOPER;1158/2;5;;;1/1;;160;;
-519111;1708;GOLO;IG;575/4;8;;;1/1;;138;;
-519101;1754;ŠENTVID NAD LJUBLJANO;LJUBLJANA;516;3;;;1/1;;523;;
-519095;680;TEZNO;MARIBOR;1611;2;;;1/2;;297;;
-519092;1734;JEŽICA;LJUBLJANA;966/6;10;;;1/24;DVOSOBNO STANOVANJE;58;;
-519092;1734;JEŽICA;LJUBLJANA;966/3;10;;;1/24;DVOSOBNO STANOVANJE;30;;
-519092;1734;JEŽICA;LJUBLJANA;966/7;10;;;3/12;DVOSOBNO STANOVANJE;30;;
-519092;1734;JEŽICA;LJUBLJANA;966/2;10;;;3/12;DVOSOBNO STANOVANJE;197;;
-519091;1724;BREZOVICA;BREZOVICA;2198/3;7;;;1/1;;1985;;
-519090;1089;RESNIK;ZREČE;245/96;3;;;1/1;;115;;
-519090;1089;RESNIK;ZREČE;245/14;3;;;1/1;;259;;
-519089;1723;VIČ;LJUBLJANA;1872/6;10;;;1/2;STANOVANJSKA STAVBA IN DVORIŠČE;360;;
-519078;736;VISOLE;SLOVENSKA BISTRICA;278/2;5;;;1/1;;859;;
-519071;2523;TOPOLC;ILIRSKA BISTRICA;80/1;3;;;1/1;;301;;
-519071;2523;TOPOLC;ILIRSKA BISTRICA;1340/1;3;;;1/1;;478;;
-519071;2523;TOPOLC;ILIRSKA BISTRICA;79/1;3;;;1/1;;34;;
-519071;2523;TOPOLC;ILIRSKA BISTRICA;75;3;;;1/1;;2202;;
-519071;2523;TOPOLC;ILIRSKA BISTRICA;80/5;3;;;1/1;;550;;
-519063;1676;CERKNICA;CERKNICA;424/1;1;;;1693/10000;;1565;;
-519113;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;908/1;10;;;1/52;pot;1939;;
-519105;1733;BIZOVIK;LJUBLJANA;331/2;5;;;1/1;;352;;
-519096;1724;BREZOVICA;BREZOVICA;2411/3;10;;;1/2;večstanovanjska hiša;87;;
-519049;2155;HRAŠE;RADOVLJICA;532/23;3;;;1/1;;560;;
-519049;2155;HRAŠE;RADOVLJICA;509/15;3;;;1/1;;70;;
-519047;2107;LUŽE;ŠENČUR;895/12;3;;;1/1;;693;;
-519047;2107;LUŽE;ŠENČUR;895/13;3;;;1/2;;197;;
-519045;2181;ZABREZNICA;ŽIROVNICA;328/4;3;;;1/1;;583;;
-519045;2181;ZABREZNICA;ŽIROVNICA;328/6;3;;;1/1;;317;;
-519044;647;TRČOVA;MARIBOR;94/15;7;;;1/1;;140;;
-519044;647;TRČOVA;MARIBOR;94/14;7;;;1/1;;21;;
-519030;975;VINSKA GORA;VELENJE;485/2;5;;;1/1;;618;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;19/34;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;15;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;22/2;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;187;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;21;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;530;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519029;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;21;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;530;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;19/34;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;15;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;22/2;10;;;9/80;19/34 - POZIDANO ZEMLJIŠČE  21 - POZIDANO ZEMLJIŠČE  22/2 - SADOVNJAK;187;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519027;850;SLOVENJ GRADEC;SLOVENJ GRADEC;20;5;;;9/80;;612;;
-519020;2149;ŽIGANJA VAS;TRŽIČ;18/1;3;;;1/134;;8720;;
-519019;2312;OSEK;NOVA GORICA;1834;9;;;1/1;;180;;
-519019;2312;OSEK;NOVA GORICA;1850;7;;;1/1;;1636;;
-519019;2312;OSEK;NOVA GORICA;1835;7;;;1/1;;2741;;
-519019;2312;OSEK;NOVA GORICA;1829/2;9;;;1/1;;626;;
-519019;2312;OSEK;NOVA GORICA;1836;9;;;1/1;;1205;;
-519019;2312;OSEK;NOVA GORICA;1830;9;;;1/1;;2572;;
-518981;1723;VIČ;LJUBLJANA;2193/3;5;;;601/1000;12 m2 predstavlja kurilnico.;45;;
-518978;1671;GRADIŠKO;BLOKE;382/10;10;;;1/2;V POTRDILU O NAMENSKI RABI ZEMLJIŠČA JE OPREDELJENO KOT OSNOVNA NAMENSKA RABA: PROMETNA IFRASTROKTURA PODROBNEJŠA NAMENSKA RABA: POT;940;;
-519017;1993;ZAKLANEC;HORJUL;509;5;;;1/1;;543;;
-518984;1846;LIBERGA;ŠMARTNO PRI LITIJI;678;5;;;1/1;;1529;;
-518981;1723;VIČ;LJUBLJANA;2202/33;6;;;6/10;;24;;
-518981;1723;VIČ;LJUBLJANA;2202/32;5;;;601/1000;;301;;
-518978;1671;GRADIŠKO;BLOKE;396/11;9;;;1/1;;20092;;
-518978;1671;GRADIŠKO;BLOKE;396/9;9;;;1/1;;17110;;
-518978;1671;GRADIŠKO;BLOKE;396/2;9;;;1/1;;5448;;
-518978;1671;GRADIŠKO;BLOKE;396/3;9;;;1/1;;3760;;
-518978;1671;GRADIŠKO;BLOKE;396/7;9;;;1/1;;12544;;
-518978;1671;GRADIŠKO;BLOKE;396/12;9;;;1/1;;17342;;
-518978;1671;GRADIŠKO;BLOKE;396/67;9;;;1/1;;190;;
-518978;1671;GRADIŠKO;BLOKE;262;3;;;1/1;;597;;
-518978;1671;GRADIŠKO;BLOKE;256/1;3;;;1/1;;12960;;
-518978;1671;GRADIŠKO;BLOKE;257;3;;;1/1;;2676;;
-518978;1671;GRADIŠKO;BLOKE;*46;3;;;1/1;;40;;
-518978;1671;GRADIŠKO;BLOKE;261;3;;;1/1;;2540;;
-518978;1671;GRADIŠKO;BLOKE;283;3;;;1/1;;366;;
-518978;1671;GRADIŠKO;BLOKE;263;3;;;1/1;;209;;
-518978;1671;GRADIŠKO;BLOKE;360;7;;;1/1;;3224;;
-518978;1671;GRADIŠKO;BLOKE;396/64;7;;;1/1;;1320;;
-518978;1671;GRADIŠKO;BLOKE;348;7;;;1/1;;6520;;
-518978;1671;GRADIŠKO;BLOKE;280/2;7;;;1/1;;1052;;
-518978;1671;GRADIŠKO;BLOKE;314;7;;;1/1;;2747;;
-518978;1671;GRADIŠKO;BLOKE;269;7;;;1/1;;2363;;
-518978;1671;GRADIŠKO;BLOKE;377/1;7;;;1/1;;5922;;
-518978;1671;GRADIŠKO;BLOKE;349;7;;;1/1;;1953;;
-518978;1671;GRADIŠKO;BLOKE;334;7;;;1/1;;701;;
-518978;1671;GRADIŠKO;BLOKE;396/78;7;;;1/2;;150;;
-518978;1671;GRADIŠKO;BLOKE;370/8;7;;;1/1;;1650;;
-518978;1671;GRADIŠKO;BLOKE;220;7;;;1/1;;1748;;
-518978;1671;GRADIŠKO;BLOKE;396/69;7;;;1/1;;20940;;
-518978;1671;GRADIŠKO;BLOKE;393;7;;;1/1;;849;;
-518978;1671;GRADIŠKO;BLOKE;372;7;;;1/1;;1475;;
-518978;1671;GRADIŠKO;BLOKE;290;7;;;1/1;;557;;
-518978;1671;GRADIŠKO;BLOKE;388;7;;;1/1;;4265;;
-518978;1671;GRADIŠKO;BLOKE;373;7;;;1/1;;1712;;
-518978;1671;GRADIŠKO;BLOKE;370/7;7;;;1/1;;1130;;
-518978;1671;GRADIŠKO;BLOKE;289;7;;;1/1;;450;;
-518978;1671;GRADIŠKO;BLOKE;382/2;7;;;1/1;;8480;;
-518978;1671;GRADIŠKO;BLOKE;396/75;7;;;1/1;;810;;
-518978;1671;GRADIŠKO;BLOKE;356;7;;;1/1;;4092;;
-518978;1671;GRADIŠKO;BLOKE;277;7;;;1/1;;2118;;
-518978;1671;GRADIŠKO;BLOKE;352;7;;;1/1;;939;;
-518978;1671;GRADIŠKO;BLOKE;336;7;;;1/1;;1590;;
-518978;1671;GRADIŠKO;BLOKE;294;7;;;1/1;;1327;;
-518978;1671;GRADIŠKO;BLOKE;272;7;;;1/1;;748;;
-518978;1671;GRADIŠKO;BLOKE;288;7;;;1/1;;1177;;
-518978;1671;GRADIŠKO;BLOKE;285;7;;;1/1;;1448;;
-518978;1671;GRADIŠKO;BLOKE;291;7;;;1/1;;795;;
-518978;1671;GRADIŠKO;BLOKE;382/3;7;;;1/1;;2830;;
-518978;1671;GRADIŠKO;BLOKE;396/71;7;;;1/1;;12490;;
-518978;1671;GRADIŠKO;BLOKE;284;7;;;1/1;;1311;;
-518978;1671;GRADIŠKO;BLOKE;377/2;7;;;1/1;;945;;
-518978;1671;GRADIŠKO;BLOKE;260;7;;;1/1;;110;;
-518978;1671;GRADIŠKO;BLOKE;286;7;;;1/1;;427;;
-518978;1671;GRADIŠKO;BLOKE;382/9;7;;;1/1;;1990;;
-518978;1671;GRADIŠKO;BLOKE;365;7;;;1/1;;590;;
-518978;1671;GRADIŠKO;BLOKE;331;7;;;1/1;;1867;;
-518978;1671;GRADIŠKO;BLOKE;396/63;7;;;1/1;;1480;;
-518978;1671;GRADIŠKO;BLOKE;375;3;;;1/1;;11050;;
-518978;1671;GRADIŠKO;BLOKE;396/73;10;;;1/2;V POTRDILU O NAMENSKI RABI ZEMLJIŠČA JE OPREDELJENO KOT OSNOVNA NAMENSKA RABA: PROMETNA IFRASTROKTURA PODROBNEJŠA NAMENSKA RABA: POT;800;;
-518978;1671;GRADIŠKO;BLOKE;396/74;10;;;1/2;V POTRDILU O NAMENSKI RABI ZEMLJIŠČA JE OPREDELJENO KOT OSNOVNA NAMENSKA RABA: PROMETNA IFRASTROKTURA PODROBNEJŠA NAMENSKA RABA: POT;770;;
-518978;1671;GRADIŠKO;BLOKE;396/72;10;;;1/2;V POTRDILU O NAMENSKI RABI ZEMLJIŠČA JE OPREDELJENO KOT OSNOVNA NAMENSKA RABA: PROMETNA IFRASTROKTURA PODROBNEJŠA NAMENSKA RABA: POT;1090;;
-518978;1671;GRADIŠKO;BLOKE;*45;5;;;1/1;;81;;
-518978;1671;GRADIŠKO;BLOKE;262;5;;;1/1;;597;;
-518978;1671;GRADIŠKO;BLOKE;*43;5;;;1/1;;213;;
-518977;1639;VRHNIKA;LOŠKA DOLINA;*116;5;;;1/1;;80;;
-518976;639;POČEHOVA;MARIBOR;278/6;5;;;1/2;;332;;
-518975;584;ZGORNJE DOBRENJE;ŠENTILJ;5;7;;;1/1;;1298;;
-518975;584;ZGORNJE DOBRENJE;ŠENTILJ;4;7;;;1/1;;5755;;
-518975;585;KRESNICA;ŠENTILJ;442;7;;;1/1;;1072;;
-518975;585;KRESNICA;ŠENTILJ;230/2;7;;;1/1;;2244;;
-518975;585;KRESNICA;ŠENTILJ;232;7;;;1/1;;165;;
-518975;584;ZGORNJE DOBRENJE;ŠENTILJ;8;7;;;1/1;;4690;;
-518975;585;KRESNICA;ŠENTILJ;431;7;;;1/1;;12149;;
-518975;584;ZGORNJE DOBRENJE;ŠENTILJ;3;7;;;1/1;;169;;
-518975;584;ZGORNJE DOBRENJE;ŠENTILJ;9;7;;;1/1;;144;;
-518975;585;KRESNICA;ŠENTILJ;225/2;7;;;1/1;;485;;
-518975;585;KRESNICA;ŠENTILJ;231;7;;;1/1;;5783;;
-518975;585;KRESNICA;ŠENTILJ;381/6;10;;;1/1;Nepremičnina je opredeljena kot območje komunalne infrastrukture.;248;;
-518975;585;KRESNICA;ŠENTILJ;430;3;;;1/1;;144;;
-518975;585;KRESNICA;ŠENTILJ;233;3;;;1/1;;381;;
-518975;585;KRESNICA;ŠENTILJ;*34;3;;;1/1;;122;;
-518975;585;KRESNICA;ŠENTILJ;235/2;3;;;1/1;;175;;
-518975;585;KRESNICA;ŠENTILJ;*33/2;3;;;1/1;;230;;
-518975;585;KRESNICA;ŠENTILJ;440/1;9;;;1/1;;3411;;
-518975;585;KRESNICA;ŠENTILJ;381/1;9;;;1/1;;8790;;
-518975;585;KRESNICA;ŠENTILJ;226/2;9;;;1/1;;2217;;
-518975;585;KRESNICA;ŠENTILJ;227;9;;;1/1;;1629;;
-518975;585;KRESNICA;ŠENTILJ;445/3;9;;;1/1;;1739;;
-518975;585;KRESNICA;ŠENTILJ;228;9;;;1/1;;2230;;
-518975;585;KRESNICA;ŠENTILJ;439/1;9;;;1/1;;1728;;
-518975;585;KRESNICA;ŠENTILJ;444;9;;;1/1;;2068;;
-518975;585;KRESNICA;ŠENTILJ;442;9;;;1/1;;1072;;
-518975;585;KRESNICA;ŠENTILJ;443;9;;;1/1;;748;;
-518973;590;ŠPIČNIK;KUNGOTA;292/2;7;;;1/2;;2394;;
-518974;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;152/75;5;;;1/1;;432;;
-518973;590;ŠPIČNIK;KUNGOTA;240/2;10;;;1/2;Nepremičnine so opredeljene kot del stavbo zemljišče izven ureditvenih območij za poselitev in del kot najboljša kmetijska zemljišča;2005;;
-518973;590;ŠPIČNIK;KUNGOTA;242/3;10;;;1/2;Nepremičnine so opredeljene kot del stavbo zemljišče izven ureditvenih območij za poselitev in del kot najboljša kmetijska zemljišča;5588;;
-518973;590;ŠPIČNIK;KUNGOTA;240/1;10;;;1/2;Nepremičnine so opredeljene kot del stavbo zemljišče izven ureditvenih območij za poselitev in del kot najboljša kmetijska zemljišča;1684;;
-518973;590;ŠPIČNIK;KUNGOTA;292/3;7;;;1/2;;1137;;
-518973;590;ŠPIČNIK;KUNGOTA;241/1;7;;;1/2;;5589;;
-518973;590;ŠPIČNIK;KUNGOTA;299/2;7;;;1/2;;4903;;
-518972;671;KUMEN;LOVRENC NA POHORJU;520/9;7;;;1/1;;604;;
-518969;1696;RUDNIK;LJUBLJANA;2449/2;5;;;1/1;;500;;
-518946;661;LIMBUŠ;MARIBOR;690/20;10;;;1/1;lastna nepremičnina, skupna cena z DDV 1.200 EUR, v naravi predstavlja zemljišče dvorišče, funkcionalno zemljišče k stavbi, ki je že last kupca.;100;;
-518945;2650;DEBRO;LAŠKO;71/2;5;;;1/1;;495;;
-518936;1085;KOMPOLE;ŠTORE;892/4;7;;;1/1;;973;;
-518936;1085;KOMPOLE;ŠTORE;888/1;9;;;1/1;;9896;;
-518936;1085;KOMPOLE;ŠTORE;888/2;9;;;1/1;;603;;
-518936;1085;KOMPOLE;ŠTORE;890/2;9;;;1/1;;870;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/120;7;;;1/12;dostopna pot, atrij, parking;80;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/69;7;;;1/10;dostopna pot, atrij, parking;130;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/135;7;;;1/1;dostopna pot, atrij, parking;44;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/119;7;;;1/18;dostopna pot, atrij, parking;172;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/133;3;;;2/3;parking;41;;
-518934;1696;RUDNIK;ŠKOFLJICA;10/136;5;;;1/2;shramba;7;;
-518925;26;KUZMA;KUZMA;1267;7;;;1/1;;3422;;
-518924;25;DOLIČ;KUZMA;397;3;;;1/1;;861;;
-518924;25;DOLIČ;KUZMA;396;7;;;1/1;;3220;;
-518923;23;TRDKOVA;KUZMA;459;7;;;1/1;;395;;
-518921;25;DOLIČ;KUZMA;922;7;;;1/1;;1645;;
-518920;23;TRDKOVA;KUZMA;1524;7;;;1/1;;2289;;
-518919;26;KUZMA;KUZMA;1018;7;;;1/1;;1012;;
-518915;1724;BREZOVICA;BREZOVICA;2485/9;9;;;1/1;;332;;
-518914;89;SELO;MORAVSKE TOPLICE;1681;7;;;1/1;;806;;
-518913;606;RANCA;PESNICA;483/8;1;;;1/1;;873;;
-518913;606;RANCA;PESNICA;483/8;5;;;1/1;;873;;
-518912;696;SPODNJE HOČE;HOČE-SLIVNICA;365;5;;;1/1;;411;;
-518972;671;KUMEN;LOVRENC NA POHORJU;522/4;3;;;1/1;;53;;
-518955;1074;SPODNJA HUDINJA;CELJE;1288/2;10;;;1/1;Stavbno zemljišče;208;;
-518943;2308;LOKE;NOVA GORICA;193/1;5;;;1/1;;1435;;
-518949;1025;REKA;LAŠKO;171/2;7;;;1/1;;883;;
-518949;1025;REKA;LAŠKO;113/8;10;;;1/1;STANOVANJSKA STAVBA;462;;
-518948;1082;TEHARJE;CELJE;810;7;;;1/1;;515;;
-518948;1082;TEHARJE;CELJE;809/1;10;;;1/1;ZEMLJIŠČE S STAVBO;84;;
-518948;1082;TEHARJE;CELJE;809/3;10;;;1/1;ZEMLJIŠČE S STAVBO;324;;
-518948;1082;TEHARJE;CELJE;809/2;10;;;1/1;ZEMLJIŠČE S STAVBO;58;;
-518944;2015;GORENJI LOGATEC;LOGATEC;331/3;5;;;163/2500;;1226;;
-518942;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;230/41;5;;;1/1;;212;;
-518940;2353;SREDNJA KANOMLJA;IDRIJA;380/2;3;;;1/1;;235;;
-518940;2353;SREDNJA KANOMLJA;IDRIJA;380/2;5;;;1/1;;235;;
-518939;2120;PRIMSKOVO;KRANJ;61/9;3;;;8/10;;60;;
-518926;24;MATJAŠEVCI;KUZMA;779;7;;;1/1;;1299;;
-518912;696;SPODNJE HOČE;HOČE-SLIVNICA;366/1;1;;;1/1;;293;;
-518912;696;SPODNJE HOČE;HOČE-SLIVNICA;365;1;;;1/1;;411;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;815/3;7;;;1/1;;637;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;808/1;7;;;1/1;;800;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;818/14;7;;;1/1;;780;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;815/11;7;;;1/1;;600;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;808/2;7;;;1/1;;1615;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;808/3;5;;;1/1;;420;;
-518897;2435;KRIŽ;SEŽANA;1901/2;3;;;1/2;;1050;;
-518895;2452;DIVAČA;DIVAČA;6/4;3;;;1/1;;253;;
-518895;2452;DIVAČA;DIVAČA;2;3;;;1/1;;127;;
-518894;2468;KOZJANE;DIVAČA;7;3;;;1/1;;532;;
-518894;2468;KOZJANE;DIVAČA;458;3;;;1/1;;209;;
-518894;2468;KOZJANE;DIVAČA;459;3;;;1/1;;144;;
-518894;2468;KOZJANE;DIVAČA;1456;3;;;1/1;;115;;
-518894;2468;KOZJANE;DIVAČA;*70/2;5;;;1/1;;320;;
-518894;2468;KOZJANE;DIVAČA;*73;5;;;1/1;;284;;
-518892;121;PETANJCI;TIŠINA;1542;7;;;1/1;;2264;;
-518892;121;PETANJCI;TIŠINA;1541;7;;;1/1;;4911;;
-518891;121;PETANJCI;TIŠINA;1495;7;;;1/1;;3020;;
-518868;1862;RADEČE;RADEČE;119/11;5;;;90/100;;329;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;818/15;7;;;1/1;;794;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;818/13;7;;;1/1;;363;;
-518911;1399;ŠENTRUPERT;ŠENTRUPERT;815/4;7;;;1/1;;1605;;
-518901;1454;DALJNJI VRH;NOVO MESTO;2413/4;5;;;1084/5410;Pri predmetnem zemljišču je bila izvedena parcelacija. Iz parc. št. 2413/4 je nastala nova parcelna št. 2413/9, površine 1084 m2.;5410;;
-518884;1757;NADGORICA;LJUBLJANA;662/20;5;;;1/1;;315;;
-518870;937;LOKE;MOZIRJE;95/45;5;;;1/1;;808;;
-518868;1862;RADEČE;RADEČE;119/13;5;;;90/100;;35;;
-518861;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/13;3;;;1/2;;169;;
-518861;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/5;3;;;1/11;;291;;
-518861;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/13;5;;;1/2;;169;;
-518857;1974;ZGORNJE PIRNIČE;MEDVODE;453/6;10;;;1/1;;26;;
-518861;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/9;3;;;1/11;;507;;
-518858;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/5;3;;;1/11;;291;;
-518858;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/9;3;;;1/11;;507;;
-518858;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/12;3;;;1/2;;237;;
-518858;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;77/12;5;;;1/2;;237;;
-518855;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;896/175;3;;;1/1;;60;;
-518843;665;RUŠE;RUŠE;419/3;3;;;1/128;;2726;;
-518827;2118;CERKLJE;CERKLJE NA GORENJSKEM;1150/3;3;;;1/1;;2459;;
-518827;2118;CERKLJE;CERKLJE NA GORENJSKEM;1150/2;3;;;1/1;;143;;
-518819;2131;STRAŽIŠČE;KRANJ;164/1;3;;;33/488;;488;;
-518812;1365;BREG;SEVNICA;283/4;3;;;1/128;;978;;
-518805;1380;ŠMARJE;SEVNICA;879/2;3;;;1/1;;36;;
-518804;1380;ŠMARJE;SEVNICA;573/2;3;;;1/2;;23;;
-518802;1380;ŠMARJE;SEVNICA;573/2;3;;;1/2;;23;;
-518789;1894;GODIČ;KAMNIK;462/1;3;;;1/1;;98;;
-518789;1894;GODIČ;KAMNIK;462/2;3;;;1/1;;67;;
-518781;1916;LOKE;KAMNIK;799;9;;;1/2;;7125;;
-518823;1456;NOVO MESTO;NOVO MESTO;318;3;;;5/6;;1989;;
-518823;1500;DOBINDOL;NOVO MESTO;3396;7;;;5/6;;475;;
-518822;1908;PODGORJE;KAMNIK;467/3;3;;;1/1;;798;;
-518784;1027;ŠMIHEL;LAŠKO;391/2;3;;;1/1;;165;;
-518783;1027;ŠMIHEL;LAŠKO;394/2;3;;;1/1;;117;;
-518781;1913;PODHRUŠKA;KAMNIK;12/1;3;;;1/2;;180;;
-518781;1913;PODHRUŠKA;KAMNIK;219/2;7;;;1/2;;1320;;
-518779;828;ČRNEČE;DRAVOGRAD;26/14;3;;;1/1;;295;;
-518772;1890;ČRNA;KAMNIK;736/8;9;;;1/1;;4230;;
-518771;1890;ČRNA;KAMNIK;736/9;9;;;1/1;;2870;;
-518765;1769;LAZE;DOL PRI LJUBLJANI;145/2;3;;;1/1;;561;;
-518755;1731;UDMAT;LJUBLJANA;443/3;5;;;8/100;;32;;
-518753;1723;VIČ;LJUBLJANA;2192;5;;;53/1000;;509;;
-518753;1723;VIČ;LJUBLJANA;2193/1;5;;;53/1000;;206;;
-518753;1723;VIČ;LJUBLJANA;2193/18;5;;;53/1000;;325;;
-518723;1625;RIBNICA;RIBNICA;997/4;10;;;1/1;;59;;
-518746;1898;MEKINJE;KAMNIK;252/4;3;;;1/1;;53;;
-518723;1628;DANE;RIBNICA;930/94;7;;;1/1;;359;;
-518723;1628;DANE;RIBNICA;930/92;7;;;1/1;;111;;
-518681;1913;PODHRUŠKA;KAMNIK;12/1;3;;;1/2;;180;;
-518712;1835;HOTIČ;LITIJA;1528/1;10;;;1/1;;1957;;
-518689;1894;GODIČ;KAMNIK;462/1;3;;;1/1;;98;;
-518689;1894;GODIČ;KAMNIK;462/2;3;;;1/1;;67;;
-518684;1027;ŠMIHEL;LAŠKO;391/2;3;;;1/1;;165;;
-518683;1027;ŠMIHEL;LAŠKO;394/2;3;;;1/1;;117;;
-518681;1913;PODHRUŠKA;KAMNIK;219/2;7;;;1/2;;1320;;
-518681;1916;LOKE;KAMNIK;799;9;;;1/2;;7125;;
-518679;828;ČRNEČE;DRAVOGRAD;26/14;3;;;1/1;;295;;
-518672;1890;ČRNA;KAMNIK;736/8;9;;;1/1;;4230;;
-518671;1890;ČRNA;KAMNIK;736/9;9;;;1/1;;2870;;
-518665;1769;LAZE;DOL PRI LJUBLJANI;145/2;3;;;1/1;;561;;
-518655;1731;UDMAT;LJUBLJANA;443/3;5;;;8/100;;32;;
-518653;1723;VIČ;LJUBLJANA;2192;5;;;53/1000;;509;;
-518653;1723;VIČ;LJUBLJANA;2193/1;5;;;53/1000;;206;;
-518653;1723;VIČ;LJUBLJANA;2193/18;5;;;53/1000;;325;;
-518646;1898;MEKINJE;KAMNIK;252/4;3;;;1/1;;53;;
-518612;1835;HOTIČ;LITIJA;1528/1;10;;;1/1;;1957;;
-518623;1628;DANE;RIBNICA;930/94;7;;;1/1;;359;;
-518623;1628;DANE;RIBNICA;930/92;7;;;1/1;;111;;
-518623;1625;RIBNICA;RIBNICA;997/4;10;;;1/1;;59;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/28;7;;;NP;;1077;;
-518584;2248;TOLMIN;TOLMIN;601/2;3;;;1/1;;15;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/15;3;;;144/6480;;149;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/17;7;;;144/6480;;2453;;
-518580;747;POKOŠE;SLOVENSKA BISTRICA;359/7;7;;;NP;;1250;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/22;7;;;NP;;1975;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/18;7;;;144/6480;;327;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/30;7;;;NP;;3344;;
-518580;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;1441/26;7;;;NP;;269;;
