ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-474019;1724;BREZOVICA;BREZOVICA;605/98;3;;;1/1;;12;;
-474017;1901;MLAKA;KOMENDA;216/102;6;;;1/7;;336;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/2;3;;;2/24;;223;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/41;3;;;2/24;;75;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/44;3;;;2/24;;12;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/46;3;;;2/24;;963;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/43;3;;;2/24;;13;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/23;3;;;1/1;;12;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/8;3;;;1/1;;173;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/42;3;;;2/24;;13;;
-474012;1982;ŠUJICA;DOBROVA-POLHOV GRADEC;766/45;3;;;2/24;;13;;
-474010;2590;HRIBI;KOPER;185/6;3;;;1/1;;639;;
-474010;2590;HRIBI;KOPER;185/7;3;;;1/1;;384;;
-474006;739;KALŠE;SLOVENSKA BISTRICA;437/28;3;;;1/1;;530;;
-474003;694;ROGOZA;HOČE-SLIVNICA;703/3;5;;;0/1;;1026;;
-474003;694;ROGOZA;HOČE-SLIVNICA;703/3;5;;;1/1;;1026;;
-474002;1973;MEDVODE;MEDVODE;300/1;3;;;1/1;;;;
-473999;1771;ZADOBROVA;LJUBLJANA;785/12;3;;;1/60;VSAK ZGORAJ NAVEDENI KUPEC JE KUPIL ZEMLJIŠČE DO 425/1429;1429;;
-473978;681;POBREŽJE;MARIBOR;921/23;5;;;1/1;Nepremičnine so se prodale skupaj, zato ne moremo opredeliti cene posamezne nepremičnine;170;;
-474000;1909;ŠMARCA;KAMNIK;163/4;5;;;1/1;;382;;
-473984;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;1029/1;10;;;1/1;OMENJENO ZEMLJIŠČE JE OPREDELJENO KOT NJIVA;440;;
-473984;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;1029/12;5;;;1/1;Na tej isti parcelni številki še stoji manjše gospodarsko poslopje, ki pa nima svoje številke.;318;;
-473979;1901;MLAKA;KOMENDA;216/129;3;;;1/1;;407;;
-473991;2631;PORTOROŽ;PIRAN;5248/14;5;;;1/2;;153;;
-473978;681;POBREŽJE;MARIBOR;921/25;3;;;1/10;Prodale so se nepremičnine kot celota, zato ne moremo podati cene za posamezno parcelo. Zemljišče s parc. št. 921/25 - prodana 1/10 od skupaj 376 m2 in ne 376 m2 torej 37,6 m2 (zapis decimalnih števil ni omogočen).;;;
-473978;681;POBREŽJE;MARIBOR;921/24;3;;;1/1;Prodane so bile vse tri nepremičnine kot celota, zato ne moremo podati cene za posamezno parcelo.;;;
-473970;703;RADIZEL;HOČE-SLIVNICA;1/4;5;;;1/1;V naravi predstavlja nepremičnina stanovanjski objekt. Stavba je grajena bila leta 1898.;585;;
-473954;2027;STARA LOKA;ŠKOFJA LOKA;225/62;3;;;1/1;;842;;
-473943;694;ROGOZA;HOČE-SLIVNICA;696/10;6;;;1/1;cena všteta v vrednost stanovanja;;;
-473942;1678;OTOK II;CERKNICA;1547/2;7;;;1/1;;3551;;
-473939;1632;OTOK I;CERKNICA;157;7;;;1/1;;2618;;
-473939;1632;OTOK I;CERKNICA;158;7;;;1/1;;2762;;
-473939;1632;OTOK I;CERKNICA;1043;7;;;1/1;;7431;;
-473938;1678;OTOK II;CERKNICA;2633;7;;;1/1;;5384;;
-473938;1678;OTOK II;CERKNICA;2797;7;;;1/1;;1493;;
-473938;1678;OTOK II;CERKNICA;2703;7;;;1/1;;2635;;
-473938;1678;OTOK II;CERKNICA;2704;7;;;1/1;;2635;;
-473938;1678;OTOK II;CERKNICA;2728;7;;;1/1;;698;;
-473938;1678;OTOK II;CERKNICA;2606;7;;;1/1;;6125;;
-473938;1678;OTOK II;CERKNICA;2762;7;;;1/1;;1000;;
-473936;1678;OTOK II;CERKNICA;2952;7;;;1/2;;18954;;
-473935;1632;OTOK I;CERKNICA;216/2;7;;;1/1;;15512;;
-473972;753;SLOVENSKA BISTRICA;SLOVENSKA BISTRICA;2287/2;3;;;1/1;;815;;
-473937;1678;OTOK II;CERKNICA;2359/2;7;;;1/2;;5819;;
-473935;1632;OTOK I;CERKNICA;216/3;7;;;1/1;;36118;;
-473937;1678;OTOK II;CERKNICA;2410;7;;;1/1;;3165;;
-473937;1678;OTOK II;CERKNICA;2553;7;;;1/1;;788;;
-473937;1678;OTOK II;CERKNICA;2361;7;;;1/1;;4302;;
-473937;1678;OTOK II;CERKNICA;1809;7;;;1/1;;12164;;
-473934;1632;OTOK I;CERKNICA;542/26;7;;;1/29;;1949;;
-473934;1632;OTOK I;CERKNICA;542/32;7;;;1/1;;3116;;
-473934;1632;OTOK I;CERKNICA;542/8;7;;;1/29;;581;;
-473933;1678;OTOK II;CERKNICA;2428;7;;;1/1;;6952;;
-473933;1678;OTOK II;CERKNICA;2537;7;;;1/2;;3593;;
-473930;1632;OTOK I;CERKNICA;540/3;7;;;1/2;;10671;;
-473932;1632;OTOK I;CERKNICA;1276;7;;;1/1;;7783;;
-473932;1678;OTOK II;CERKNICA;1770;7;;;1/1;;5238;;
-473931;1632;OTOK I;CERKNICA;483/23;7;;;1/19;;1460;;
-473931;1632;OTOK I;CERKNICA;483/20;7;;;1/1;;3310;;
-473931;1632;OTOK I;CERKNICA;483/22;7;;;1/19;;995;;
-473930;1632;OTOK I;CERKNICA;195/2;7;;;1/4;;1475;;
-473930;1632;OTOK I;CERKNICA;155;7;;;1/4;;14232;;
-473930;1632;OTOK I;CERKNICA;391;7;;;1/1;;1140;;
-473930;1632;OTOK I;CERKNICA;386;7;;;1/1;;4769;;
-473930;1632;OTOK I;CERKNICA;433;7;;;1/1;;288;;
-473930;1632;OTOK I;CERKNICA;388;7;;;1/1;;10915;;
-473930;1632;OTOK I;CERKNICA;540/2;7;;;1/2;;9974;;
-473929;2148;SENIČNO;TRŽIČ;29/8;3;;;1/1;;7;;
-473929;2148;SENIČNO;TRŽIČ;33/1;3;;;1/1;;954;;
-473929;2148;SENIČNO;TRŽIČ;10;5;;;1/1;;65;;
-473925;104;RAKIČAN;MURSKA SOBOTA;426/6;5;;;1/1;;314;;
-473922;1661;BEGUNJE PRI CERKNICI;CERKNICA;1232/8;7;;;1/8;;;;
-473922;1661;BEGUNJE PRI CERKNICI;CERKNICA;1232/7;7;;;1/2;;;;
-473913;2304;NOVA GORICA;NOVA GORICA;1638/3;3;;;1/1;;118;;
-473920;604;GRADIŠKA;KUNGOTA;288/4;3;;;1/1;;689;;
-473914;1970;SMLEDNIK;MEDVODE;413/9;3;;;1/1;;556;;
-473913;2304;NOVA GORICA;NOVA GORICA;1639/1;3;;;1/1;;525;;
-473909;883;DOBJA VAS;RAVNE NA KOROŠKEM;178/60;5;;;1/1;;162;;
-473909;883;DOBJA VAS;RAVNE NA KOROŠKEM;182/146;5;;;1/1;;64;;
-473908;808;ZGORNJA MUTA;MUTA;463/7;5;;;1/1;;545;;
-473906;2028;DORFARJE;ŠKOFJA LOKA;828/6;3;;;1/1;;594;;
-473905;1723;VIČ;LJUBLJANA;2099/18;10;;;26/226;Predmet pravnega posla je solastniški delež zemljišča, ki v naravi predstavlja atrij in parkirno mesto.;226;;
-473902;2269;KANAL;KANAL;176/43;10;;;1/1;Zemljišče, ki je predmet prodaje je dvorišče.;15;;
-473896;2626;IZOLA;IZOLA;2790/10;6;;;29/100;;38;;
-473895;375;ROTMAN;JURŠINCI;44/1;3;;;1/1;;597;;
-473878;2631;PORTOROŽ;PIRAN;5533/33;10;;;1/1;Zemljišče predmet prodaje je zelenica.;181;;
-473876;1071;ŠKOFJA VAS;CELJE;1470;3;;;1/1;;564;;
-473876;1071;ŠKOFJA VAS;CELJE;1469;5;;;1/1;;336;;
-473870;2164;LANCOVO;RADOVLJICA;198/37;7;;;1/1;;702;;
-473870;2164;LANCOVO;RADOVLJICA;198/36;5;;;1/1;;923;;
-473838;2079;ŠENTURŠKA GORA;CERKLJE NA GORENJSKEM;1038/30;5;;;18/1000;;1628;;
-473823;1678;OTOK II;CERKNICA;2313/1;7;;;1/1;;372;;
-473823;1678;OTOK II;CERKNICA;1812;7;;;1/1;;9535;;
-473823;1678;OTOK II;CERKNICA;2313/2;7;;;1/1;;372;;
-473823;1678;OTOK II;CERKNICA;2082;7;;;1/1;;928;;
-473823;1678;OTOK II;CERKNICA;2350/1;7;;;1/1;;4999;;
-473823;1678;OTOK II;CERKNICA;2300;7;;;1/1;;611;;
-473823;1678;OTOK II;CERKNICA;2400;7;;;1/1;;4158;;
-473823;1678;OTOK II;CERKNICA;2196;7;;;1/1;;4374;;
-473823;1678;OTOK II;CERKNICA;2399;7;;;1/1;;4528;;
-473823;1678;OTOK II;CERKNICA;2085;7;;;1/1;;2172;;
-473823;1678;OTOK II;CERKNICA;2323;7;;;1/1;;460;;
-473823;1678;OTOK II;CERKNICA;2523;7;;;1/1;;730;;
-473823;1678;OTOK II;CERKNICA;2310/3;7;;;1/1;;676;;
-473823;1678;OTOK II;CERKNICA;2310/4;7;;;1/1;;655;;
-473823;1678;OTOK II;CERKNICA;2298;7;;;1/1;;676;;
-473823;1678;OTOK II;CERKNICA;2322;7;;;1/1;;453;;
-473823;1678;OTOK II;CERKNICA;2525;7;;;1/2;;3072;;
-473823;1678;OTOK II;CERKNICA;2084;7;;;1/1;;1849;;
-473821;1632;OTOK I;CERKNICA;1042;7;;;1/1;;16476;;
-473907;331;VELIKA NEDELJA;ORMOŽ;555/2;7;;;1/1;sadovnjak;586;;
-473907;331;VELIKA NEDELJA;ORMOŽ;557/2;7;;;1/1;njiva;2995;;
-473907;331;VELIKA NEDELJA;ORMOŽ;*233;5;;;1/1;butana hiša, porušena;67;;
-473882;655;MELJE;MARIBOR;304/2;10;;;288/1000;Omenjeno zemljišče predstavlja zemljišče za dopolnilne dejavnosti. Narejene ni parcelacije, lastnikov oz. solastnikov je več. Cena za stanovanje in omenjeno parcelo je enotna oz. všteta v kupnino.;354;;
-473881;604;GRADIŠKA;KUNGOTA;15/17;5;;;1/1;;989;;
-473844;742;ZGORNJA POLSKAVA;SLOVENSKA BISTRICA;294/1;5;;;1/1;;1583;;
-473867;1082;TEHARJE;CELJE;917/2;5;;;1/1;;340;;
-473867;1082;TEHARJE;CELJE;931;5;;;1/1;;202;;
-473861;693;MIKLAVŽ NA DRAVSKEM POLJU;MIKLAVŽ NA DRAVSKEM POLJU;500/9;5;;;1/1;;965;;
-473836;331;VELIKA NEDELJA;ORMOŽ;1559;7;;;1/1;;14100;;
-473830;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;853/47;3;;;1/1;;457;;
-473828;1677;DOLENJA VAS;CERKNICA;2408/2;7;;;1/1;;1151;;
-473828;1678;OTOK II;CERKNICA;2941;7;;;1/1;;16505;;
-473827;1632;OTOK I;CERKNICA;652;7;;;1/1;;3255;;
-473827;1632;OTOK I;CERKNICA;650;7;;;1/2;;3723;;
-473827;1632;OTOK I;CERKNICA;643;7;;;1/1;;1453;;
-473826;1678;OTOK II;CERKNICA;1231/2;7;;;1/1;;9873;;
-473826;1678;OTOK II;CERKNICA;2930/11;7;;;1/1;;4448;;
-473826;1678;OTOK II;CERKNICA;2953/1;7;;;1/1;;25756;;
-473826;1678;OTOK II;CERKNICA;2930/10;7;;;1/1;;16850;;
-473826;1632;OTOK I;CERKNICA;1164;7;;;1/1;;7197;;
-473821;1632;OTOK I;CERKNICA;398;7;;;1/1;;482;;
-473821;1632;OTOK I;CERKNICA;511;7;;;1/1;;4395;;
-473821;1632;OTOK I;CERKNICA;504;7;;;1/1;;723;;
-473821;1632;OTOK I;CERKNICA;513;7;;;1/2;;1888;;
-473821;1632;OTOK I;CERKNICA;149/2;7;;;1/2;;25360;;
-473821;1632;OTOK I;CERKNICA;425;7;;;1/1;;345;;
-473821;1632;OTOK I;CERKNICA;415;7;;;1/1;;518;;
-473821;1632;OTOK I;CERKNICA;149/3;7;;;1/2;;1547;;
-473821;1632;OTOK I;CERKNICA;476;7;;;1/2;;1802;;
-473821;1632;OTOK I;CERKNICA;528;7;;;1/1;;6355;;
-473821;1632;OTOK I;CERKNICA;864/2;7;;;1/1;;1345;;
-473821;1632;OTOK I;CERKNICA;1004;7;;;1/2;;13775;;
-473820;665;RUŠE;RUŠE;1199/26;5;;;1/1;;373;;
-473815;2635;ROGAŠKA SLATINA;ROGAŠKA SLATINA;124/4;3;;;1/1;;;;
-473814;1346;GORNJI LESKOVEC;KRŠKO;13;7;;;1/1;;;;
-473814;1346;GORNJI LESKOVEC;KRŠKO;14/2;5;;;1/1;;676;;
-473799;2089;TENETIŠE;KRANJ;303/2;3;;;1/4;;;;
-473816;2501;PETELINJE;PIVKA;1195/3;10;;;1/1;ZAZIDLJIVO ZEMLJIŠČE;;;
-473814;1346;GORNJI LESKOVEC;KRŠKO;14/1;7;;;1/1;;;;
-473813;1312;PLETERJE;KRŠKO;1061;9;;;1/1;;;;
-473812;1201;ZADRŽE;ŠMARJE PRI JELŠAH;4/1;3;;;1/1;;;;
-473812;1201;ZADRŽE;ŠMARJE PRI JELŠAH;4/8;3;;;1/1;;;;
-473811;1355;ANŽE;KRŠKO;650/6;7;;;1/1;;;;
-473811;1355;ANŽE;KRŠKO;617/6;7;;;1/1;;;;
-473810;983;MALE BRASLOVČE;BRASLOVČE;654/76;7;;;1/1;;;;
-473801;1331;KOSTANJEVICA;KOSTANJEVICA NA KRKI;1714/1;3;;;1/1;;;;
-473799;2089;TENETIŠE;KRANJ;302/9;3;;;1/4;;;;
-473799;2089;TENETIŠE;KRANJ;302/7;3;;;1/1;;;;
-473796;397;HAJDINA;HAJDINA;189/2;3;;;1/1;;;;
-473792;995;ŠEMPETER V SAVINJSKI DOLINI;ŽALEC;508/3;5;;;1/1;;1034;;
-473789;992;POLZELA;POLZELA;2056;3;;;1/1;;;;
-473788;1130;VODULE;ŠENTJUR;554/6;3;;;1/2;;;;
-473787;397;HAJDINA;HAJDINA;161/3;3;;;1/1;;;;
-473786;992;POLZELA;POLZELA;414/4;3;;;1/1;;;;
-473785;1696;RUDNIK;LJUBLJANA;2415/22;3;;;1/2;;;;
-473785;1696;RUDNIK;LJUBLJANA;2415/4;3;;;1/2;;;;
-473785;1696;RUDNIK;LJUBLJANA;2415/21;3;;;1/2;;;;
-473785;1696;RUDNIK;LJUBLJANA;2415/23;10;;;1/2;;;;
-473785;1696;RUDNIK;LJUBLJANA;2415/25;10;;;1/2;;;;
-473784;2131;STRAŽIŠČE;KRANJ;522/1;7;;;1227/5080;;;;
-473784;2131;STRAŽIŠČE;KRANJ;522/2;7;;;1/1;;;;
-473783;1822;MULJAVA;IVANČNA GORICA;60/11;3;;;1/1200;;;;
-473783;1822;MULJAVA;IVANČNA GORICA;49/39;3;;;1/1200;;;;
-473781;996;ŽALEC;ŽALEC;2225/2;10;;;1/2;;;;
-473781;996;ŽALEC;ŽALEC;*34/2;3;;;1/2;;;;
-473780;1005;PREBOLD;PREBOLD;481/2;5;;;1/1;;283;;
-473779;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;997/2;7;;;1/1;;;;
-473779;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;997/14;7;;;1/1;;;;
-473777;415;BUKOVCI;MARKOVCI;358/2;3;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;7;;;1/1;;;;
-473775;1443;DVOR;ŽUŽEMBERK;2;5;;;1/1;;10630;;
-473775;1443;DVOR;ŽUŽEMBERK;2;5;;;1/1;;10630;;
-473774;2099;PIVKA;NAKLO;127/2;3;;;1/1;;;;
-473774;2099;PIVKA;NAKLO;72/4;3;;;1/1;;;;
-473774;2099;PIVKA;NAKLO;128/1;3;;;1/1;;;;
-473774;2099;PIVKA;NAKLO;72/9;3;;;1/1;;;;
-473773;1723;VIČ;LJUBLJANA;2099/18;6;;;13/226;;;;
-473774;2099;PIVKA;NAKLO;132/12;3;;;1/1;;;;
-473774;2099;PIVKA;NAKLO;134/2;3;;;1/1;;;;
-473774;2097;OKROGLO;NAKLO;34/2;3;;;1/1;;;;
-473772;1753;VIŽMARJE;LJUBLJANA;879/7;5;;;1/1;;708;;
-473771;1485;GOTNA VAS;NOVO MESTO;220/2;5;;;1/4;;355;;
-473771;1485;GOTNA VAS;NOVO MESTO;220/2;5;;;1/4;;355;;
-473770;2122;HUJE;KRANJ;14/2;3;;;1/1;;;;
-473770;2122;HUJE;KRANJ;28/1;3;;;1/1;;;;
-473770;2122;HUJE;KRANJ;14/1;3;;;1/1;;;;
-473770;2122;HUJE;KRANJ;28/2;3;;;1/1;;;;
-473770;2122;HUJE;KRANJ;27;5;;;1/1;;251;;
-473767;1473;GRADIŠČE;ŠENTJERNEJ;1287/15;7;;;1/1;;;;
-473766;1448;PREČNA;STRAŽA;2522/1;7;;;9/976;;;;
-473765;1448;PREČNA;STRAŽA;2503/2;7;;;58/4877;;;;
-473763;1448;PREČNA;STRAŽA;2489;7;;;208/3053;;;;
-473762;1448;PREČNA;STRAŽA;2510;7;;;13/4265;;;;
-473760;1029;LAHOMŠEK;LAŠKO;343/10;3;;;1/1;;;;
-473760;1029;LAHOMŠEK;LAŠKO;343/12;3;;;1/1;;;;
-473757;2000;ZAPLANA;VRHNIKA;374/15;3;;;1/1;;;;
-473756;1144;VODRUŽ;ŠENTJUR;557/5;3;;;1/1;;;;
-473755;1739;ZGORNJA ŠIŠKA;LJUBLJANA;2075/2;5;;;1/1;;13;;
-473754;1859;GORE;HRASTNIK;824/2;9;;;1/1;;;;
-473754;1859;GORE;HRASTNIK;807/1;9;;;1/1;;;;
