ID Posla;Šifra KO;Ime KO;Občina;Parcelna številka;Vrsta zemljišča;Vrsta trajnega nasada;Starost trajnega nasada;Prodani delež parcele;Opombe o nepremičnini;Površina parcele;Pogodbena cena parcele;Stopnja DDV parcele
-79521;735;TINJSKA GORA;SLOVENSKA BISTRICA;330/6;7;;;1/1;;710;;
-79521;735;TINJSKA GORA;SLOVENSKA BISTRICA;320/8;7;;;1/1;;428;;
-79520;804;RADLJE OB DRAVI;SLOVENJ GRADEC;861/6;3;;;1/1;;1104;;
-79519;669;LOVRENC NA POHORJU;LOVRENC NA POHORJU;189/1;3;;;1/1;;1327;;
-79486;659;TABOR;MARIBOR;1099/1;5;;;1/1;;778;;
-79518;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;136/26;3;;;1/1;;352;;
-79515;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;136/33;3;;;1/1;;344;;
-79513;564;ŠENTILJ V SLOVENSKIH GORICAH;ŠENTILJ;136/21;3;;;1/1;;350;;
-79498;1479;BRUSNICE;NOVO MESTO;1881/3;7;;;1/1;;307;;
-79498;1479;BRUSNICE;NOVO MESTO;1881/2;7;;;1/1;;4190;;
-79498;1479;BRUSNICE;NOVO MESTO;2191/2;5;;;1/1;;410;;
-79496;1722;TRNOVSKO PREDMESTJE;LJUBLJANA;957/7;3;;;1/1;;601;;
-79486;659;TABOR;MARIBOR;1102/4;5;;;1/1;;142;;
-79482;1422;TREBNJE;TREBNJE;336;3;;;1/1;;358;;
-79482;1422;TREBNJE;TREBNJE;1150/1;3;;;1/1;;740;;
-79482;1422;TREBNJE;TREBNJE;339;3;;;1/1;;12414;;
-79482;1422;TREBNJE;TREBNJE;330;3;;;1/1;;402;;
-79482;1422;TREBNJE;TREBNJE;335;3;;;1/1;;1846;;
-79482;1422;TREBNJE;TREBNJE;333;5;;;1;;3294;;
-79442;1772;SLAPE;LJUBLJANA;297/11;10;;;1/1;;64;;
-79484;85;BERKOVCI;MORAVSKE TOPLICE;499;5;;;1/1;;575;;
-79452;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;404/74;3;;;1/1;;44;;
-79452;1484;ŠMIHEL PRI NOVEM MESTU;NOVO MESTO;404/71;3;;;1/1;;1147;;
-79482;1422;TREBNJE;TREBNJE;1149;10;;;1/1;;8197;;
-79482;1422;TREBNJE;TREBNJE;334;3;;;1/1;;371;;
-79465;1710;GRADIŠČE;ŠKOFLJICA;273/38;3;;;1/1;;517;;
-79450;1455;BRŠLJIN;NOVO MESTO;526/2;3;;;1/1;;476;;
-79442;1772;SLAPE;LJUBLJANA;297/10;10;;;1/1;;9;;
-79442;1772;SLAPE;LJUBLJANA;297/16;3;;;766/10000;;837;;
-79442;1772;SLAPE;LJUBLJANA;297/14;10;;;1/1;;68;;
-79450;1455;BRŠLJIN;NOVO MESTO;526/21;3;;;1/1;;746;;
-79440;2027;STARA LOKA;ŠKOFJA LOKA;*18/2;10;;;1/1;;265;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;622/2;3;;;1/1;;2380;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;625/1;3;;;1/1;;1696;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;1704;3;;;1/1;;1673;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;*18/5;10;;;1/1;;40;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;*18/1;10;;;1/1;;464;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;*18/3;10;;;1/1;;452;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;*18/4;10;;;1/1;;349;;
-79437;2027;STARA LOKA;ŠKOFJA LOKA;*17;3;;;1/1;;780;;
-79435;1044;BRDCE NAD DOBRNO;DOBRNA;709/5;7;;;1/1;;308;;
-79435;1044;BRDCE NAD DOBRNO;DOBRNA;709/6;7;;;1/1;;750;;
-79435;1044;BRDCE NAD DOBRNO;DOBRNA;709/6;7;;;1/1;;774;;
-79435;1044;BRDCE NAD DOBRNO;DOBRNA;709/5;5;;;1/1;;798;;
-79433;2004;BOROVNICA;BOROVNICA;597;3;;;1/1;;1946;;
-79428;2004;BOROVNICA;BOROVNICA;614/1;3;;;1/1;;2978;;
-79426;2004;BOROVNICA;BOROVNICA;599/1;3;;;1/1;;1619;;
-79425;979;PONIKVA;ŽALEC;725/4;3;;;1/1;;363;;
-79425;979;PONIKVA;ŽALEC;725/3;5;;;1/1;;572;;
-79420;987;BRASLOVČE;BRASLOVČE;438/62;3;;;1/1;;633;;
-79431;2004;BOROVNICA;BOROVNICA;594;3;;;1/1;;2146;;
-79430;2004;BOROVNICA;BOROVNICA;598;3;;;1/1;;2071;;
-79421;2004;BOROVNICA;BOROVNICA;595;3;;;1/1;;2438;;
-79421;2004;BOROVNICA;BOROVNICA;593;3;;;1/1;;5059;;
-79420;987;BRASLOVČE;BRASLOVČE;522/14;3;;;1/1;;42;;
-79420;987;BRASLOVČE;BRASLOVČE;438/102;3;;;1/1;;172;;
-79420;987;BRASLOVČE;BRASLOVČE;522/15;3;;;1/1;;147;;
-79416;1210;PRISTAVA;PODČETRTEK;1337;7;;;1/1;;2760;;
-79416;1210;PRISTAVA;PODČETRTEK;1339;7;;;1/1;;3168;;
-79416;1210;PRISTAVA;PODČETRTEK;1329;3;;;1/1;;324;;
-79416;1210;PRISTAVA;PODČETRTEK;1343;7;;;1/1;;3702;;
-79416;1210;PRISTAVA;PODČETRTEK;1342/2;7;;;1/1;;546;;
-79416;1210;PRISTAVA;PODČETRTEK;1338;7;;;1/1;;295;;
-79416;1210;PRISTAVA;PODČETRTEK;65*S;5;;;1/1;;544;;
-79416;1210;PRISTAVA;PODČETRTEK;303*S;5;;;1/1;;133;;
-79399;1756;ČRNUČE;LJUBLJANA;603/1;10;;;1/1;;192;;
-79399;1756;ČRNUČE;LJUBLJANA;603/1;5;;;1/1;;138;;
-79398;2636;BEŽIGRAD;LJUBLJANA;2121/2;10;;;1/1;;20;;
-79398;2636;BEŽIGRAD;LJUBLJANA;2121/4;5;;;1/1;;60;;
-79393;2229;IDRSKO;KOBARID;218/2;5;;;100;;128;;
-79406;1725;AJDOVŠČINA;LJUBLJANA;2316;10;;;659/10000;;662;;
-79406;1725;AJDOVŠČINA;LJUBLJANA;2317;5;;;659/10000;;32;;
-79397;1738;DRAVLJE;LJUBLJANA;809/270;5;;;1/1;;34;;
-79396;1756;ČRNUČE;LJUBLJANA;553/19;3;;;1/1;;188;;
-79395;1756;ČRNUČE;LJUBLJANA;553/6;5;;;1/1;;272;;
-79392;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;390/4;7;;;1/1;;1403;;
-79392;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;390/1;7;;;1/1;;928;;
-79391;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;98/3;5;;;1/1;;781;;
-79391;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;98/3;5;;;1/1;;781;;
-79390;2207;BOVEC;BOVEC;351/4;3;;;1/1;;231;;
-79391;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;98/1;7;;;1/1;;2098;;
-79391;708;SKOKE;MIKLAVŽ NA DRAVSKEM POLJU;98/2;7;;;1/1;;406;;
-79390;2207;BOVEC;BOVEC;352/3;3;;;1/1;;281;;
-79374;1475;GORENJA OREHOVICA;ŠENTJERNEJ;3087;8;;;1/1;;1666;;
-79370;2304;NOVA GORICA;NOVA GORICA;528/5;3;;;1/1;;26;;
-79367;2333;TEMNICA;MIREN-KOSTANJEVICA;1937;5;;;1/1;;350;;
-79365;2316;VRTOJBA;ŠEMPETER-VRTOJBA;278;7;;;1/1;;3830;;
-79365;2316;VRTOJBA;ŠEMPETER-VRTOJBA;279;7;;;1/1;;1886;;
-79363;2266;AJBA;KANAL;724/2;3;;;1/1;;76;;
-79363;2266;AJBA;KANAL;725/2;7;;;1/1;;694;;
-79363;2266;AJBA;KANAL;724/5;5;;;1/1;;215;;
-79356;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/29;3;;;1/1;;237;;
-79353;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/35;3;;;1/1;;147;;
-79371;2304;NOVA GORICA;NOVA GORICA;528/3;3;;;1/1;;122;;
-79369;2250;MODREJCE;TOLMIN;232/1;3;;;1/1;;1159;;
-79366;2265;ROČINJ;KANAL;306;5;;;1/1;;80;;
-79365;2316;VRTOJBA;ŠEMPETER-VRTOJBA;277;7;;;1/1;;1403;;
-79365;2316;VRTOJBA;ŠEMPETER-VRTOJBA;281;7;;;1/1;;1735;;
-79360;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/16;3;;;1/1;;137;;
-79358;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/15;3;;;1/1;;255;;
-79357;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/25;3;;;1/1;;117;;
-79355;1799;VIDEM DOBREPOLJE;DOBREPOLJE;392/34;3;;;1/1;;144;;
-79298;1959;DOMŽALE;DOMŽALE;679;9;;;1/1;;148;;
-79298;1959;DOMŽALE;DOMŽALE;679;3;;;1/1;;7799;;
-79276;1756;ČRNUČE;LJUBLJANA;241/103;3;;;1/1;;21;;
-79350;719;PLANICA;RAČE-FRAM;16/4;5;;;1/1;;686;;
-79320;2022;ŽIROVSKI VRH;ŽIRI;295;9;;;1/1;;4805;;
-79284;676;PEKRE;MARIBOR;627/3;5;;;1/1;;346;;
-79280;658;KOROŠKA VRATA;MARIBOR;1624;5;;;1/1;;16;;
-79279;2325;MIREN;MIREN-KOSTANJEVICA;930;5;;;1/1;;72;;
-79276;1756;ČRNUČE;LJUBLJANA;241/102;3;;;1/1;;78;;
-79276;1756;ČRNUČE;LJUBLJANA;241/105;3;;;1/1;;33;;
-79270;1614;SLEMENA;SODRAŽICA;916/3;7;;;1/1;;918;;
-79270;1614;SLEMENA;SODRAŽICA;917/3;7;;;1/1;;1908;;
-79268;184;GORNJA RADGONA;GORNJA RADGONA;908/3;3;;;1/1;;559;;
-79268;184;GORNJA RADGONA;GORNJA RADGONA;908/2;5;;;1/1;;225;;
-79266;180;ČRNCI;APAČE;395/1;3;;;1/1;;1790;;
-79266;180;ČRNCI;APAČE;395/2;5;;;1/1;;839;;
-79252;677;ZGORNJE RADVANJE;MARIBOR;499;5;;;1/1;;483;;
-79227;2408;BRESTOVICA;KOMEN;896/3;5;;;1/1;;387;;
-79256;748;SPODNJA POLSKAVA;SLOVENSKA BISTRICA;*309;5;;;1/1;;1049;;
-79255;2187;ZGORNJE GORJE;GORJE;309/2;3;;;1/1;;457;;
-79240;680;TEZNO;MARIBOR;2131/24;5;;;1/1;;117;;
-79236;711;VURBERK;DUPLEK;295/5;5;;;1/1;;637;;
-79239;2389;SKRILJE;AJDOVŠČINA;405/2;7;;;1/1;;65;;
-79239;2389;SKRILJE;AJDOVŠČINA;404/1;7;;;1/1;;61;;
-79239;2389;SKRILJE;AJDOVŠČINA;404/2;7;;;1/1;;94;;
-79239;2389;SKRILJE;AJDOVŠČINA;405/3;5;;;1/1;;90;;
-79231;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;56/2;3;;;1/1;;4646;;
-79231;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;54/1;3;;;1/1;;2190;;
-79231;2035;ŠKOFJA LOKA;ŠKOFJA LOKA;56/3;3;;;1/1;;292;;
-79226;443;JANŠKI VRH;MAJŠPERK;116/2;7;;;1/1;;3381;;
-79224;2461;DANE;DIVAČA;1603/2;7;;;1/1;;1345;;
-79224;2461;DANE;DIVAČA;1603/1;3;;;1/1;;1834;;
-79223;464;BELSKI VRH;ZAVRČ;446/3;7;;;1/1;;1396;;
-79223;464;BELSKI VRH;ZAVRČ;437/1;7;;;1/1;;242;;
-79223;464;BELSKI VRH;ZAVRČ;446/4;7;;;1/1;;390;;
-79221;2455;SEŽANA;SEŽANA;2725/39;3;;;1/1;;24673;;
-79212;1457;ŽDINJA VAS;NOVO MESTO;967;9;;;1/1;;7440;;
-79208;1478;GABRJE;NOVO MESTO;*72/2;5;;;1/1;;475;;
-79223;464;BELSKI VRH;ZAVRČ;437/3;7;;;1/1;;404;;
-79223;464;BELSKI VRH;ZAVRČ;437/4;7;;;1/1;;222;;
-79219;2452;DIVAČA;DIVAČA;1025/2;3;;;1/1;;140;;
-79219;2452;DIVAČA;DIVAČA;1025/6;5;;;1/1;;280;;
-79215;400;PTUJ;PTUJ;1674/1;5;;;10/96;;307;;
-79211;1493;VELIKI PODLJUBEN;NOVO MESTO;352;7;;;1/1;;1608;;
-79211;1493;VELIKI PODLJUBEN;NOVO MESTO;385/1;7;;;1/1;;1701;;
-79207;2666;SELCE;LENART;1183/2;5;;;1/1;;600;;
-79205;106;NORŠINCI;MURSKA SOBOTA;145/4;3;;;1/1;;323;;
-79205;106;NORŠINCI;MURSKA SOBOTA;145/5;3;;;1/6;;257;;
-79203;1257;BIZELJSKO;BREŽICE;1116/2;7;;;1/1;;10896;;
-79207;2666;SELCE;LENART;1183/4;3;;;1/1;;761;;
-79207;2666;SELCE;LENART;1194/1;3;;;1/1;;141;;
-79206;1436;ŽUŽEMBERK;ŽUŽEMBERK;366/80;7;;;1/1;;2318;;
-79205;106;NORŠINCI;MURSKA SOBOTA;145/8;3;;;1/6;;211;;
-79203;1257;BIZELJSKO;BREŽICE;1116/3;7;;;1/1;;30;;
-79203;1257;BIZELJSKO;BREŽICE;1118;10;;;1/1;;345;;
-79203;1257;BIZELJSKO;BREŽICE;1121;7;;;1/1;;9116;;
-79203;1257;BIZELJSKO;BREŽICE;1116/3;7;;;1/1;;30;;
-79203;1257;BIZELJSKO;BREŽICE;1114;7;;;1/1;;1170;;
-79203;1257;BIZELJSKO;BREŽICE;*151;5;;;1/1;;718;;
-79202;1871;TRBOVLJE;TRBOVLJE;904/1;3;;;1/1;;719;;
-79195;659;TABOR;MARIBOR;1773;5;;;1/1;;667;;
-79193;2357;IDRIJA - MESTO;IDRIJA;658/9;10;;;1/1;;111;;
-79190;681;POBREŽJE;MARIBOR;1330;5;;;NP;;298;;
-79202;1871;TRBOVLJE;TRBOVLJE;929/21;3;;;1/1;;5740;;
-79202;1871;TRBOVLJE;TRBOVLJE;*1843;3;;;1/1;;380;;
-79198;2713;OB ŽELEZNICI;MARIBOR;876/2;3;;;1/1;;538;;
-79198;2713;OB ŽELEZNICI;MARIBOR;874/2;3;;;1/1;;1232;;
-79198;2713;OB ŽELEZNICI;MARIBOR;876/2;5;;;1/1;;538;;
-79190;681;POBREŽJE;MARIBOR;1330;3;;;NP;;298;;
-79192;529;JUROVSKI DOL;PESNICA;40/11;7;;;1/1;;1516;;
-79189;710;DVORJANE;DUPLEK;315;7;;;1/1;;5274;;
-79166;678;SPODNJE RADVANJE;MARIBOR;80/4;3;;;NP;;1675;;
