ID Posla;Vrsta kupoprodajnega posla;Datum uveljavitve;Datum sklenitve pogodbe;Pogodbena cena / Odškodnina;Vključenost DDV;Stopnja DDV;Datum izteka lizinga;Datum prenehanja lizinga;Opombe o pravnem poslu;Posredovanje nepremičninske agencije;Datum zadnje spremembe posla;Datum zadnje uveljavitve posla;Vrsta akta;Tržnost posla
-53810;1;15.10.2007;13.09.2007;330000;0;;;;;;23.07.2015;15.10.2007;1;4
-53808;1;15.10.2007;10.09.2007;52500;0;;;;;;23.07.2015;15.10.2007;1;4
-53800;1;15.10.2007;07.09.2007;95000;0;;;;;;23.07.2015;15.10.2007;1;4
-53788;1;15.10.2007;27.09.2007;141880;0;;;;;;23.07.2015;15.10.2007;1;4
-53782;1;15.10.2007;12.09.2007;1200;0;;;;;;23.07.2015;15.10.2007;1;4
-53766;1;15.10.2007;19.09.2007;1106612;0;;;;;;23.07.2015;15.10.2007;1;4
-53762;1;15.10.2007;28.09.2007;60000;0;;;;;;23.07.2015;15.10.2007;1;4
-53755;1;15.10.2007;28.09.2007;1633,46;0;;;;;;23.07.2015;15.10.2007;1;4
-53753;1;15.10.2007;26.09.2007;63000;0;;;;STANOVANJE ŠT.4 V PRITLIČJU BLOKA. VLOŽEK 1716/24, K.O.: SP. RADVANJE;;23.07.2015;15.10.2007;1;4
-53748;1;15.10.2007;19.09.2007;22500;0;;;;posest;;23.07.2015;15.10.2007;1;4
-53726;1;15.10.2007;27.09.2007;105385,13;0;;;;;;23.07.2015;15.10.2007;1;4
-53719;1;15.10.2007;28.09.2007;114326,16;0;;;;;;23.07.2015;15.10.2007;1;4
-53715;1;15.10.2007;12.08.2007;156686,01;0;;;;garsonjera z atrijem   ;;23.07.2015;15.10.2007;1;4
-53705;1;15.10.2007;23.08.2007;77327,6;0;;;;;;23.07.2015;15.10.2007;1;4
-53680;1;15.10.2007;02.10.2007;10000;0;;;;;;23.07.2015;15.10.2007;1;4
-53670;1;15.10.2007;21.09.2007;58410;0;;;;;;23.07.2015;15.10.2007;1;4
-53664;1;15.10.2007;18.09.2007;82751,2;0;;;;;;23.07.2015;15.10.2007;1;4
-53631;1;15.10.2007;26.09.2007;54000;0;;;;;;23.07.2015;15.10.2007;1;4
-53609;1;15.10.2007;17.09.2007;58420;0;;;;Cena je določena za stanovanje kot posamezen del, za zemlčjišče ni posebej definirana.;;23.07.2015;15.10.2007;1;4
-53568;1;14.10.2007;26.09.2007;29890;0;;;;;;23.07.2015;14.10.2007;1;4
-53566;1;14.10.2007;17.09.2007;53002;0;;;;;;23.07.2015;14.10.2007;1;4
-53552;1;13.10.2007;12.10.2007;190000;0;;;;;;23.07.2015;13.10.2007;1;4
-53548;1;13.10.2007;12.10.2007;67100;0;;;;;;23.07.2015;13.10.2007;1;4
-53543;1;13.10.2007;20.09.2007;61000;0;;;;;;23.07.2015;13.10.2007;1;4
-53540;1;12.10.2007;18.09.2007;31218;0;;;;;;23.07.2015;12.10.2007;1;4
-53539;1;12.10.2007;07.09.2007;133000;0;;;;;;23.07.2015;12.10.2007;1;4
-53528;1;12.10.2007;13.08.2007;50400;0;;;;;;23.07.2015;12.10.2007;1;4
-53524;2;12.10.2007;07.06.2007;530080;0;;;;;;23.07.2015;12.10.2007;1;4
-53495;1;12.10.2007;06.09.2007;497500;0;;;;;;23.07.2015;12.10.2007;1;4
-53458;1;12.10.2007;26.09.2007;9100;0;;;;;;23.07.2015;12.10.2007;1;4
-53442;1;12.10.2007;17.09.2007;98000;0;;;;;;23.07.2015;12.10.2007;1;4
-53420;1;12.10.2007;03.10.2007;9100;0;;;;;;23.07.2015;12.10.2007;1;4
-53409;1;12.10.2007;09.10.2007;70000;0;;;;;;23.07.2015;12.10.2007;1;4
-53377;1;11.10.2007;19.09.2007;14364,8;0;;;;;;23.07.2015;11.10.2007;1;4
-53368;1;11.10.2007;09.07.2007;38670;0;;;;;;23.07.2015;11.10.2007;1;4
-53336;1;11.10.2007;27.09.2007;42480;0;;;;Stavbi pod številko #1 in #2 sta gospodarski poslopji, kar pa ni dano kot možnost. ;;23.07.2015;11.10.2007;1;4
-53332;1;11.10.2007;01.10.2007;16500;0;;;;;;23.07.2015;11.10.2007;1;4
-53319;1;11.10.2007;26.09.2007;197000;0;;;;;;23.07.2015;11.10.2007;1;4
-53309;1;11.10.2007;20.09.2007;206000;0;;;;;;23.07.2015;11.10.2007;1;4
-53296;1;11.10.2007;06.10.2007;2700;0;;;;;;23.07.2015;11.10.2007;1;4
-53295;1;11.10.2007;01.10.2007;61651,68;0;;;;;;23.07.2015;11.10.2007;1;4
-53281;1;11.10.2007;05.10.2007;4825;0;;;;;;23.07.2015;11.10.2007;1;4
-53262;1;11.10.2007;14.09.2007;3834,4;0;;;;;;23.07.2015;11.10.2007;1;4
-53141;1;10.10.2007;06.09.2007;2215;0;;;;;;23.07.2015;10.10.2007;1;4
-53125;1;10.10.2007;05.10.2007;26000;0;;;;;;23.07.2015;10.10.2007;1;4
-53123;1;10.10.2007;24.09.2007;18700;0;;;;;;23.07.2015;10.10.2007;1;4
-53089;1;10.10.2007;21.09.2007;4172,94;0;;;;;;23.07.2015;10.10.2007;1;4
-53081;4;10.10.2007;19.07.2007;25037,56;0;;;;gre za stanovanje št.3, nadstropje P, v izmeri 45,54 m2, prodajalka izkazuje lastništvo z neprekinjeno verigo pogodb in sicer kupoprodajno pogodbo o prodaji stanovanja št.73a/91 z dne 18.03.1993, kupno pogodbo opr.št. 164-07 SV z dne 06.03.1997  in kupoprodajno pogodbo o prodaji stanovanja z dne 17.11.2003  in zemljiškoknjižnega dovolila z dne 20.11.2003   STANJE V ZK NI UREJENO!!!!;;23.07.2015;10.10.2007;1;4
-53080;1;10.10.2007;12.09.2007;12500;0;;;;;;23.07.2015;10.10.2007;1;4
-53077;1;10.10.2007;26.09.2007;2000;0;;;;prodaja kmetijskega zemljiča, gozda, kupca prodata nazaj prodajalki drugo zemljišče, ki je stavbno.;;23.07.2015;10.10.2007;1;4
-53073;1;10.10.2007;20.07.2007;17525,95;0;;;;;;23.07.2015;10.10.2007;1;4
-53058;1;10.10.2007;24.08.2007;28900;0;;;;;;23.07.2015;10.10.2007;1;4
-53054;1;10.10.2007;29.06.2007;175000;0;;;;;;23.07.2015;10.10.2007;1;4
-52997;1;09.10.2007;24.09.2007;600;0;;;;;;23.07.2015;09.10.2007;1;4
-52951;1;08.10.2007;13.09.2007;179000;0;;;;;;23.07.2015;08.10.2007;1;4
-52950;1;08.10.2007;24.08.2007;160000;0;;;;;;23.07.2015;08.10.2007;1;4
-52919;1;08.10.2007;14.09.2007;60;0;;;;Veljavnost NP od 13.9.2007 do 13.12.2008.;;23.07.2015;08.10.2007;1;4
-52877;1;08.10.2007;11.09.2007;63428;0;;;;;;23.07.2015;08.10.2007;1;4
-52838;1;05.10.2007;02.10.2007;105000;0;;;;;;23.07.2015;05.10.2007;1;4
-52815;1;05.10.2007;28.09.2007;102000;0;;;;Prodaja se samo 40/100 enote;;23.07.2015;05.10.2007;1;4
-52797;1;05.10.2007;01.10.2007;1,07;0;;;;;;23.07.2015;05.10.2007;1;4
-52796;1;05.10.2007;13.03.2007;55200;0;;;;;;23.07.2015;05.10.2007;1;4
